Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
538,54.61,0.7,0.3,-1032.63,-0.32
543,46.7,0.7,0.3,-1014.62,-0.04
552,49.8,0.7,0.3,-1025.1,-0.06
554,53.58,0.7,0.3,-1032.02,-0.12
557,57.21,0.7,0.3,-1038.1,-0.2
559,50.84,0.7,0.3,-1024.19,-0.09
565,45.14,0.7,0.3,-90.45,2.98
567,51.14,0.7,0.3,-1025.16,-0.07
573,46.41,0.7,0.3,-425.4,0.57
574,57.75,0.7,0.3,-1037.58,-0.05
578,59.97,0.7,0.3,-1042.01,-0.01
580,51.85,0.7,0.3,-1028.1,-0.12
583,44.58,0.7,0.3,-73.92,3.3
589,60.57,0.7,0.3,-1042.63,-0.13
591,51.55,0.7,0.3,-1024.35,-0.01
594,51.2,0.7,0.3,-1019.03,-0.06
595,62.43,0.7,0.3,-1041.63,-0.01
596,58.81,0.7,0.3,-1032.98,-0.12
603,51.93,0.7,0.3,-1015.81,-0.09
606,54.17,0.7,0.3,-1015.3,-0.05
612,63.86,0.7,0.3,-1038.24,-0.32
614,57.63,0.7,0.3,-1020.72,-0.05
631,55.07,0.7,0.3,-32.95,4.55
637,55.98,0.7,0.3,-83.72,3.1
644,61.11,0.7,0.3,-1027.43,-0.05
647,58.36,0.7,0.3,-1020.57,-0.12
649,61.91,0.7,0.3,-1032.52,-0.01
678,57.56,0.7,0.3,-1015.46,-0.03
709,59.83,0.7,0.3,-1022.82,-0.04
719,56.29,0.7,0.3,-33.78,4.52
733,58.98,0.7,0.3,-1020.82,-0.12
749,58.8,0.7,0.3,-1018.34,-0.03
855,64.37,0.7,0.3,-1034.69,-0.22
889,72.77,0.7,0.3,-1054.15,-0.17
892,59.63,0.7,0.3,-1019.65,-0.03
895,64.25,0.7,0.3,-1031.86,-0.15
1017,59.57,0.7,0.3,-29.15,4.75
1045,66.27,0.7,0.3,-1035.96,-0.14
1324,64.01,0.7,0.3,-1021.46,-0.01
1428,65.21,0.7,0.3,-1027.85,-0.21
1528,68.83,0.7,0.3,-1033.32,-0.03
1588,64.82,0.7,0.3,-191.39,1.81
1600,65.16,0.7,0.3,-236.21,1.49
1628,65.15,0.7,0.3,-1018.26,-0.01
1738,66.0,0.7,0.3,-183.1,1.88
1741,65.87,0.7,0.3,-297.41,1.13
1778,70.91,0.7,0.3,-1037.22,-0.19
1873,70.67,0.7,0.3,-1036.49,-0.32
1922,65.83,0.7,0.3,-40.69,4.23
2390,68.91,0.7,0.3,-41.02,4.21
2579,71.38,0.7,0.3,-1025.11,-0.11
3146,46.24,0.7,0.3,-28.65,4.77
3182,32.15,0.7,0.3,-26.16,4.91
