Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
143,22.08,0.7,0.3,0,6.78
144,43.81,0.7,0.3,-83.17,42.92
145,35.45,0.7,0.3,-69.07,36.09
146,10.85,0.7,0.3,0,6.76
147,55.32,0.7,0.3,-161.75,55.94
148,25.77,0.7,0.3,0,6.77
149,49.27,0.7,0.3,-208.43,64.78
150,60.84,0.7,0.3,-122.45,47.27
151,35.95,0.7,0.3,-71.98,36.49
152,22.43,0.7,0.3,0,6.78
153,40.71,0.7,0.3,-61.82,40.24
154,30.22,0.7,0.3,-37.58,31.33
155,39.64,0.7,0.3,-96.55,39.59
156,31.63,0.7,0.3,-46.39,32.77
157,25.67,0.7,0.3,0,6.61
158,44.39,0.7,0.3,-88.21,43.51
159,54.67,0.7,0.3,-186.82,58.1
160,23.8,0.7,0.3,0,6.78
161,20.95,0.7,0.3,0,6.73
162,33.3,0.7,0.3,-56.49,34.31
163,37.95,0.7,0.3,-83.7,38.01
164,38.23,0.7,0.3,-84.8,38.15
165,30.2,0.7,0.3,-37.3,31.28
166,42.05,0.7,0.3,-69.18,41.2
167,26.42,0.7,0.3,0,6.79
168,32.33,0.7,0.3,-50.36,33.39
169,51.71,0.7,0.3,-163.31,61.14
170,35.5,0.7,0.3,-68.83,36.06
171,52.85,0.7,0.3,-152.44,60.21
172,49.82,0.7,0.3,-205.37,64.55
173,40.85,0.7,0.3,-64.05,40.53
174,43.24,0.7,0.3,-80.02,42.54
175,35.23,0.7,0.3,-66.79,35.78
176,33.87,0.7,0.3,-59.51,34.75
177,38.08,0.7,0.3,-85.24,38.21
178,42.14,0.7,0.3,-71.21,41.45
179,26.43,0.7,0.3,0,6.78
180,53.39,0.7,0.3,-199.38,59.14
181,31.06,0.7,0.3,-43.47,32.31
182,39.93,0.7,0.3,-97.3,39.68
183,44.11,0.7,0.3,-86.01,43.26
184,47.6,0.7,0.3,-117.08,46.71
185,45.81,0.7,0.3,-101.63,45.04
186,41.96,0.7,0.3,-71.49,41.49
187,20.55,0.7,0.3,0,6.79
188,52.69,0.7,0.3,-154.59,60.4
189,29.61,0.7,0.3,0,6.71
190,43.94,0.7,0.3,-83.79,42.99
191,49.32,0.7,0.3,-220.64,65.72
192,23.06,0.7,0.3,0,6.65
193,40.7,0.7,0.3,-62.08,40.28
194,41.47,0.7,0.3,-67.79,41.02
195,38.08,0.7,0.3,-83.29,37.96
196,42.18,0.7,0.3,-72.34,41.59
197,27.52,0.7,0.3,0,6.61
198,46.02,0.7,0.3,-104.95,45.41
199,27.53,0.7,0.3,0,6.71
200,60.51,0.7,0.3,-141.1,49.14
201,46.33,0.7,0.3,-109.81,45.94
202,21.28,0.7,0.3,0,6.8
203,54.86,0.7,0.3,-185.26,57.97
204,36.32,0.7,0.3,-72.86,36.6
205,32.52,0.7,0.3,-51.6,33.58
