Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
0,80.71,0.7,0.3,0,7.27
1,75.33,0.7,0.3,-19.95,17.57
2,75.86,0.7,0.3,-21.69,18.02
3,74.52,0.7,0.3,-11.77,20.5
4,76.1,0.7,0.3,-18.61,17.21
5,71.14,0.7,0.3,-37.63,26.23
6,80.03,0.7,0.3,0,8.39
7,75.94,0.7,0.3,-18.09,17.07
8,75.07,0.7,0.3,-23.32,18.43
9,74.92,0.7,0.3,-11.01,20.29
10,74.06,0.7,0.3,-11.16,20.33
11,79.74,0.7,0.3,-0.36,10.24
12,83.38,0.7,0.3,-1037.1,-0.96
