Episode,Kick_Speed,friction,Rewards,Stop_Distance
415,48.12,0.9,-32.86,30.51
416,29.73,0.9,-286.85,75.37
417,33.7,0.9,-208.97,64.82
418,44.03,0.9,-78.48,42.35
419,39.1,0.9,-160.46,55.83
420,44.47,0.9,-86.59,43.32
421,49.81,0.9,-49.21,28.27
422,48.13,0.9,-70.09,36.23
423,49.32,0.9,-52.81,28.86
424,9.17,0.9,-488.37,96.92
425,45.62,0.9,-91.55,43.9
426,19.94,0.9,-438.63,89.38
427,31.92,0.9,-249.96,72.87
428,40.49,0.9,-145.22,54.45
429,71.23,0.9,-1070.38,-10.53
430,32.8,0.9,-254.39,68.2
431,63.0,0.9,-1045.18,-10.15
432,22.61,0.9,-354.82,84.62
433,30.7,0.9,-288.85,75.5
434,41.78,0.9,-122.52,52.29
435,16.92,0.9,-368.83,90.5
436,52.05,0.9,-24.48,23.59
437,65.65,0.9,-1050.72,-10.24
438,40.25,0.9,-145.63,54.49
439,46.04,0.9,-93.78,44.16
440,30.83,0.9,-241.35,72.27
441,30.23,0.9,-269.09,74.18
442,35.15,0.9,-237.17,66.95
443,35.9,0.9,-241.59,67.27
444,42.19,0.9,-140.26,49.06
445,38.43,0.9,-159.06,60.78
446,26.05,0.9,-296.37,81.05
447,32.31,0.9,-211.91,70.14
448,27.6,0.9,-326.47,77.93
449,42.26,0.9,-119.12,46.92
450,18.24,0.9,-376.03,90.91
451,44.08,0.9,-123.42,47.37
452,41.54,0.9,-117.99,46.81
453,27.84,0.9,-350.83,79.44
454,26.94,0.9,-337.41,78.61
455,43.81,0.9,-108.87,45.84
456,49.4,0.9,-52.07,33.65
457,39.06,0.9,-146.33,54.55
458,30.97,0.9,-216.28,70.46
459,25.56,0.9,-312.11,82.03
460,32.74,0.9,-223.37,70.98
461,61.96,0.9,-1040.06,-8.99
462,16.97,0.9,-390.01,91.69
463,33.67,0.9,-217.66,65.49
464,53.76,0.9,-14.24,15.95
465,49.96,0.9,-35.17,30.92
466,28.45,0.9,-332.52,78.31
467,19.42,0.9,-415.69,88.12
468,39.96,0.9,-167.02,56.41
469,50.42,0.9,-34.28,30.76
470,38.56,0.9,-167.7,56.47
471,15.85,0.9,-413.06,92.96
472,40.14,0.9,-134.03,53.4
473,47.16,0.9,-80.5,42.6
474,34.98,0.9,-245.09,67.53
475,50.06,0.9,-56.4,29.44
476,35.99,0.9,-176.67,62.25
477,48.29,0.9,-46.42,32.78
478,44.36,0.9,-114.4,46.43
479,23.3,0.9,-331.69,83.23
480,49.47,0.9,-43.57,32.32
481,19.99,0.9,-424.04,88.58
482,32.97,0.9,-213.0,70.22
483,38.88,0.9,-157.89,55.6
484,27.32,0.9,-317.92,77.39
485,47.7,0.9,-41.75,32.02
486,56.36,0.9,-5.06,12.66
487,37.85,0.9,-205.91,59.67
488,31.92,0.9,-240.08,72.18
489,28.27,0.9,-333.47,78.37
490,37.99,0.9,-166.61,56.37
491,20.16,0.9,-403.24,87.42
492,35.18,0.9,-199.71,64.1
493,29.12,0.9,-281.98,75.05
494,30.35,0.9,-253.05,73.08
495,39.08,0.9,-148.8,54.78
496,21.35,0.9,-399.15,87.19
497,32.59,0.9,-275.87,69.71
498,20.02,0.9,-399.21,87.19
499,36.35,0.9,-184.85,62.92
500,52.5,0.9,-26.98,24.12
501,24.77,0.9,-338.42,83.64
502,31.28,0.9,-218.1,70.6
503,44.83,0.9,-81.39,42.71
504,15.36,0.9,-368.53,90.49
505,29.89,0.9,-252.5,73.04
506,27.0,0.9,-358.27,79.9
507,56.05,0.9,-8.12,13.89
508,24.8,0.9,-280.83,80.05
509,38.7,0.9,-203.11,59.45
510,34.83,0.9,-222.48,65.86
511,48.56,0.9,-44.0,32.39
512,37.66,0.9,-152.92,60.25
513,46.29,0.9,-65.54,35.61
514,27.56,0.9,-351.05,79.45
515,38.98,0.9,-152.07,55.07
516,40.86,0.9,-125.98,52.63
517,31.72,0.9,-223.62,71.0
518,52.31,0.9,-16.91,16.74
519,26.56,0.9,-334.82,78.45
520,19.75,0.9,-376.33,85.88
521,35.05,0.9,-184.99,62.93
522,18.45,0.9,-436.69,89.28
523,46.68,0.9,-66.97,40.91
524,30.56,0.9,-269.96,74.24
525,37.7,0.9,-171.08,61.79
526,29.61,0.9,-257.82,73.41
527,45.98,0.9,-86.69,38.39
528,72.95,0.9,-1081.74,-10.2
529,30.75,0.9,-245.9,72.59
530,67.43,0.9,-1072.27,-10.05
531,39.86,0.9,-200.82,59.26
532,42.73,0.9,-113.89,46.37
533,47.49,0.9,-67.72,35.91
534,31.35,0.9,-214.08,70.3
535,27.93,0.9,-332.58,78.31
536,10.05,0.9,-501.39,97.59
537,51.51,0.9,-12.84,20.79
538,22.95,0.9,-338.78,83.66
539,14.85,0.9,-418.91,93.27
540,47.03,0.9,-59.86,34.8
541,34.85,0.9,-217.42,65.47
542,41.89,0.9,-100.21,50.02
543,52.41,0.9,-27.95,24.33
544,22.4,0.9,-359.52,84.9
545,41.11,0.9,-144.42,49.46
546,45.33,0.9,-79.29,37.45
547,33.54,0.9,-237.6,66.98
548,19.42,0.9,-439.84,89.45
549,58.42,0.9,-335.59,0.94
550,42.51,0.9,-100.9,50.09
551,27.61,0.9,-291.61,75.69
552,28.91,0.9,-260.8,73.62
553,29.23,0.9,-259.88,73.55
554,36.85,0.9,-191.44,63.45
555,32.16,0.9,-237.22,71.97
556,37.06,0.9,-199.16,59.12
557,30.71,0.9,-272.56,69.48
558,42.47,0.9,-114.89,46.48
559,49.09,0.9,-41.87,32.04
560,44.39,0.9,-112.7,46.25
561,46.21,0.9,-81.82,37.77
562,23.37,0.9,-343.56,83.95
563,47.93,0.9,-54.51,34.02
564,42.79,0.9,-135.21,48.56
565,47.9,0.9,-45.99,32.71
566,58.11,0.9,-16.1,21.63
567,33.52,0.9,-241.27,67.25
568,50.26,0.9,-95.88,44.4
569,35.97,0.9,-257.45,68.42
570,74.27,0.9,-13.68,15.78
571,67.8,0.9,-25.22,23.75
572,19.97,0.9,-446.17,89.79
573,17.08,0.9,-370.25,90.58
574,36.48,0.9,-232.7,71.65
575,26.49,0.9,-348.38,79.29
576,34.3,0.9,-250.31,72.89
577,44.73,0.9,-173.76,62.01
578,41.14,0.9,-248.01,67.74
579,41.71,0.9,-204.63,64.49
580,25.31,0.9,-309.92,81.9
581,38.91,0.9,-267.43,69.12
582,27.98,0.9,-341.86,78.89
583,34.5,0.9,-278.03,74.78
584,35.64,0.9,-269.81,69.29
585,52.49,0.9,-159.21,55.72
586,14.41,0.9,-439.81,94.39
587,41.48,0.9,-269.38,69.26
588,10.83,0.9,-471.01,96.03
589,27.64,0.9,-286.78,80.44
590,24.46,0.9,-391.76,86.77
591,34.28,0.9,-317.26,77.35
592,35.27,0.9,-333.7,78.38
593,48.42,0.9,-180.58,62.57
594,35.0,0.9,-285.35,75.27
595,39.12,0.9,-281.09,74.99
596,29.45,0.9,-309.9,81.89
597,28.78,0.9,-350.09,84.34
598,37.28,0.9,-299.76,76.22
599,39.84,0.9,-238.92,72.09
600,51.83,0.9,-178.39,57.39
601,41.9,0.9,-210.55,70.04
