Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
0,73.91,0.7,0.3,-11.99,20.55
1,77.4,0.7,0.3,-4.52,12.43
2,79.48,0.7,0.3,0,9.91
3,72.55,0.7,0.3,-22.82,23.22
4,71.35,0.7,0.3,-41.98,27.02
5,80.48,0.7,0.3,0,6.87
6,76.08,0.7,0.3,-15.41,16.3
7,76.28,0.7,0.3,-19.5,17.45
8,80.48,0.7,0.3,0,5.87
9,75.8,0.7,0.3,-25.2,18.89
10,82.64,0.7,0.3,-241.01,1.45
