Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
0,70.73,0.7,0.3,-47.75,28.03
1,74.72,0.7,0.3,-27.21,19.37
2,72.82,0.7,0.3,-27.59,24.25
3,74.42,0.7,0.3,-29.07,19.79
4,74.38,0.7,0.3,-13.25,20.89
5,83.61,0.7,0.3,-283.58,1.2
