Episode,Kick_Speed,friction_patch,default_friction,loc_patch,size_patch,Rewards,Stop_Distance
54,51.86,0.78,0.7,62.81,31.53,-13.93,15.86
55,48.6,0.77,0.7,44.63,17.61,-70.27,36.25
56,21.8,0.58,0.7,57.02,13.1,-391.54,86.75
57,35.08,0.54,0.7,64.76,21.11,-130.83,48.12
58,47.83,0.67,0.7,58.56,15.33,-32.15,30.39
59,42.01,0.57,0.7,53.73,15.56,-46.61,32.81
60,44.89,0.66,0.7,41.1,26.72,-40.72,26.8
61,44.16,0.85,0.7,74.19,28.12,-103.3,50.35
62,39.77,0.82,0.7,47.16,16.21,-112.26,51.27
63,27.5,0.92,0.7,40.96,15.92,-315.61,77.24
64,16.41,0.63,0.7,50.32,22.9,-433.23,94.04
65,33.38,0.52,0.7,58.08,14.58,-199.44,64.08
66,57.0,0.42,0.7,51.07,24.84,-1054.29,-10.05
67,37.12,0.29,0.7,46.77,21.8,-120.29,47.05
68,40.77,0.53,0.7,46.22,21.18,-69.28,41.21
69,26.53,0.87,0.7,46.35,12.2,-298.11,76.11
70,18.53,0.82,0.7,52.55,13.43,-407.02,87.63
71,37.92,0.59,0.7,50.28,21.75,-205.1,59.61
72,48.77,0.4,0.7,53.77,15.19,-68.75,3.41
73,41.74,0.59,0.7,50.82,15.98,-51.81,33.61
74,37.5,0.48,0.7,41.76,13.78,-126.81,52.71
75,42.4,0.83,0.7,46.18,15.2,-102.38,45.12
76,50.97,0.82,0.7,42.76,18.32,-31.44,25.04
77,30.97,0.56,0.7,36.12,16.52,-261.61,68.71
78,28.37,0.71,0.7,65.14,17.34,-290.38,75.61
79,55.99,0.98,0.7,44.05,25.88,-6.4,13.23
80,40.52,0.73,0.7,58.48,18.3,-136.1,48.65
81,46.35,0.84,0.7,51.49,13.98,-65.84,35.65
82,44.2,0.4,0.7,42.48,17.59,-23.92,23.46
83,23.83,0.68,0.7,67.51,21.32,-359.73,79.98
84,20.09,1.15,0.7,57.75,8.26,-379.6,86.07
85,27.68,1.0,0.7,60.34,26.63,-348.74,79.31
86,22.93,0.52,0.7,36.82,25.44,-361.38,85.01
87,55.28,0.47,0.7,44.76,16.91,-1041.05,-10.01
88,20.93,0.79,0.7,38.67,23.79,-331.15,83.2
89,35.03,0.46,0.7,49.3,12.95,-163.38,61.15
90,53.73,1.1,0.7,36.99,24.48,-48.1,28.08
91,47.6,0.8,0.7,49.63,14.79,-43.37,32.29
92,41.63,0.62,0.7,50.07,11.99,-93.35,39.21
93,32.58,0.47,0.7,46.14,19.22,-200.22,64.14
94,48.47,0.71,0.7,42.36,30.8,-36.52,26.02
95,65.63,0.7,0.7,53.66,21.9,-1062.08,-10.37
96,38.63,0.63,0.7,50.49,21.93,-147.4,49.75
97,37.91,0.76,0.7,46.16,16.04,-159.42,55.74
98,38.3,0.72,0.7,58.02,22.71,-116.89,51.73
99,48.33,0.74,0.7,58.42,18.11,-34.21,25.58
100,35.37,0.72,0.7,57.8,24.96,-155.85,60.51
101,38.94,0.77,0.7,41.11,18.89,-135.68,48.61
102,48.63,0.8,0.7,66.24,12.8,-11.76,20.49
103,22.94,0.74,0.7,52.83,16.21,-339.86,83.73
104,33.58,0.7,0.7,51.12,16.88,-158.45,60.73
105,32.96,0.74,0.7,51.68,23.82,-234.58,66.76
106,60.11,0.66,0.7,43.83,17.51,-1047.69,-10.19
107,48.67,0.8,0.7,52.95,13.91,-15.86,21.57
108,42.78,0.83,0.7,66.47,24.72,-92.29,43.99
109,46.55,0.71,0.7,64.78,16.55,-53.65,29.0
110,43.1,0.71,0.7,60.04,17.98,-98.17,39.78
111,54.48,0.78,0.7,54.67,20.25,-2.69,11.55
112,33.39,0.69,0.7,47.15,19.57,-166.01,61.37
113,55.37,0.81,0.7,38.13,21.96,0,9.7
114,31.89,0.64,0.7,52.45,12.91,-230.77,66.48
115,21.98,0.39,0.7,65.37,16.58,-355.71,84.67
116,39.54,0.74,0.7,68.18,23.61,-142.63,54.21
117,46.21,0.77,0.7,49.19,19.72,-56.15,34.26
118,39.86,0.49,0.7,58.61,16.69,-62.39,35.16
119,49.27,0.64,0.7,51.87,20.42,-9.68,14.46
120,19.27,0.8,0.7,34.37,19.18,-379.45,86.06
121,29.0,0.64,0.7,64.46,9.84,-238.23,72.04
122,27.44,0.72,0.7,62.59,16.42,-339.21,78.73
123,47.74,0.77,0.7,52.51,14.63,-57.13,29.55
124,63.01,0.83,0.7,32.32,21.23,-1055.93,-10.35
125,32.76,0.72,0.7,56.68,20.26,-249.48,67.85
126,35.82,0.51,0.7,48.66,25.59,-106.02,45.53
127,37.21,1.06,0.7,40.36,19.12,-170.3,56.69
128,32.99,0.76,0.7,51.83,15.19,-171.66,61.84
129,40.8,0.8,0.7,60.35,24.24,-160.85,55.86
130,47.57,0.78,0.7,30.1,18.36,-51.42,33.55
131,56.28,0.48,0.7,60.84,25.97,-1049.89,-10.35
132,43.69,0.68,0.7,51.91,12.06,-68.58,36.02
133,23.5,0.74,0.7,61.16,20.49,-311.14,81.97
134,21.27,1.02,0.7,58.92,16.92,-324.47,82.79
135,27.06,0.64,0.7,53.45,14.8,-335.23,78.48
136,28.95,1.0,0.7,36.59,22.21,-283.25,75.13
137,59.5,0.77,0.7,47.9,12.52,-1045.49,-10.02
138,46.47,0.41,0.7,51.21,25.95,-1.02,10.64
139,25.57,0.69,0.7,44.16,17.2,-290.73,80.69
140,18.91,0.65,0.7,58.2,21.97,-436.41,89.26
141,23.98,0.47,0.7,47.25,26.33,-345.31,84.05
142,36.98,0.66,0.7,45.37,25.11,-164.68,56.2
143,51.88,0.69,0.7,51.97,11.68,-5.37,12.8
144,28.54,0.52,0.7,45.66,24.92,-263.42,73.8
145,49.29,0.65,0.7,44.02,25.17,-20.41,22.67
146,24.07,0.98,0.7,63.69,21.07,-323.94,82.76
147,29.04,0.85,0.7,35.53,13.98,-248.37,72.76
148,40.02,0.71,0.7,54.76,12.52,-137.82,48.82
149,26.97,0.47,0.7,55.18,19.47,-323.65,77.75
150,17.35,1.01,0.7,44.3,16.16,-371.52,90.65
151,50.01,0.65,0.7,47.88,16.3,-22.27,18.17
152,48.44,0.55,0.7,65.47,17.84,-3.22,11.82
153,50.35,0.65,0.7,39.67,25.41,0,8.04
154,45.64,0.53,0.7,77.65,16.17,-43.46,27.29
155,35.87,0.88,0.7,33.31,17.81,-141.54,54.11
156,31.41,0.6,0.7,47.92,17.55,-230.13,66.43
157,43.2,0.63,0.7,40.84,17.45,-69.28,36.12
158,43.21,0.87,0.7,56.45,13.16,-88.17,43.51
159,55.61,0.76,0.7,64.58,18.11,-1032.43,-6.45
160,57.66,0.66,0.7,35.15,28.4,-1046.2,-10.26
161,41.06,0.8,0.7,62.01,19.0,-134.75,48.52
162,55.86,0.61,0.7,47.1,21.1,-1039.39,-9.57
163,12.56,0.63,0.7,42.08,25.56,-467.19,95.83
164,15.76,0.52,0.7,40.37,13.29,-428.78,93.81
165,46.52,0.59,0.7,49.19,14.79,-24.49,23.59
166,26.35,0.99,0.7,45.79,20.72,-302.83,76.42
167,37.56,0.8,0.7,39.1,26.58,-134.38,53.43
168,33.57,0.57,0.7,43.42,21.01,-186.71,63.07
169,51.29,0.7,0.7,50.55,21.88,-13.32,15.67
170,49.65,0.35,0.7,37.71,25.75,-1038.59,-10.07
171,56.21,1.01,0.7,44.53,21.07,-5.24,12.74
172,24.89,0.6,0.7,41.2,23.14,-332.14,78.28
173,33.98,0.51,0.7,40.32,18.59,-185.77,62.99
174,42.08,0.91,0.7,49.81,17.91,-110.43,46.0
175,42.01,0.47,0.7,40.57,9.29,-85.45,43.19
176,46.59,0.69,0.7,59.79,22.2,-25.04,23.71
177,36.51,0.73,0.7,42.97,14.1,-144.8,54.41
178,57.91,0.58,0.7,68.32,15.97,-1041.23,-10.17
179,51.81,0.83,0.7,54.86,19.58,-24.56,18.74
180,16.18,0.72,0.7,56.87,13.68,-375.12,90.86
181,41.36,0.64,0.7,31.71,24.34,-65.72,40.75
182,46.37,0.65,0.7,63.21,19.16,-36.29,25.98
183,28.92,0.88,0.7,46.73,19.76,-267.55,74.08
184,61.24,0.54,0.7,61.36,15.24,-1058.99,-10.17
185,47.67,0.63,0.7,53.99,17.27,-15.07,21.37
186,25.62,0.56,0.7,66.11,15.37,-289.91,75.57
187,35.98,0.68,0.7,44.34,23.57,-142.89,54.23
188,22.33,0.45,0.7,54.12,12.46,-354.27,84.59
189,11.79,0.8,0.7,63.82,20.51,-479.15,96.45
190,48.42,0.68,0.7,48.05,22.56,-11.43,20.4
191,37.81,0.72,0.7,63.29,3.53,-132.39,53.24
192,42.45,0.75,0.7,55.48,22.14,-109.78,45.93
193,28.05,0.63,0.7,56.59,12.77,-257.77,73.41
194,46.76,0.78,0.7,57.55,12.25,-47.55,32.95
195,40.71,0.49,0.7,83.38,17.1,-64.67,35.48
196,53.6,0.82,0.7,51.73,23.17,0,6.79
197,51.41,0.77,0.7,65.89,12.75,-19.48,17.44
198,40.21,0.49,0.7,32.74,20.04,-122.93,47.32
199,55.61,0.5,0.7,42.5,23.54,-1047.81,-10.26
200,33.93,0.67,0.7,61.36,24.17,-151.38,60.12
201,43.93,0.72,0.7,59.6,19.22,-70.65,36.31
202,26.11,0.57,0.7,36.79,21.76,-326.23,77.91
203,50.81,0.86,0.7,42.4,19.46,-19.23,17.38
204,37.95,0.75,0.7,55.08,20.43,-143.31,49.36
205,27.79,0.62,0.7,48.81,36.53,-231.13,71.54
206,46.92,0.77,0.7,52.9,16.99,-40.83,31.87
207,33.84,0.83,0.7,64.86,26.48,-172.22,61.89
208,41.26,0.77,0.7,53.8,14.52,-70.27,41.33
209,30.67,0.48,0.7,71.88,19.04,-164.98,61.28
210,59.42,0.73,0.7,44.12,12.85,-1044.89,-10.18
211,56.81,0.58,0.7,59.09,23.02,-1043.82,-10.18
212,15.36,0.68,0.7,56.82,29.46,-378.72,91.06
213,54.77,0.67,0.7,36.78,20.19,-1032.37,-5.56
214,37.11,0.78,0.7,49.35,14.07,-166.05,56.32
215,43.85,0.86,0.7,35.56,15.06,-67.05,35.81
216,41.56,0.48,0.7,57.41,28.4,-22.83,23.22
217,29.94,0.53,0.7,28.99,22.34,-233.94,71.74
218,25.24,0.64,0.7,56.99,14.14,-347.1,79.21
219,21.98,0.9,0.7,54.12,21.02,-320.82,82.57
220,26.56,0.84,0.7,52.12,17.85,-296.64,76.02
221,45.98,0.75,0.7,68.46,16.34,-57.52,29.61
222,42.39,0.77,0.7,29.47,30.93,-68.18,41.07
223,43.09,0.52,0.7,64.02,22.73,-36.33,25.99
224,45.96,0.77,0.7,44.58,20.81,-32.5,30.45
225,8.7,0.55,0.7,47.24,21.36,-508.74,97.96
226,42.02,0.82,0.7,58.89,25.79,-80.49,42.6
227,47.03,0.83,0.7,29.92,20.18,-34.98,30.88
228,38.78,0.45,0.7,51.64,18.15,-78.8,37.39
229,13.4,0.4,0.7,28.64,22.38,-428.23,93.78
230,26.94,0.91,0.7,46.63,18.92,-256.37,73.31
231,43.59,1.06,0.7,45.84,15.67,-114.79,46.47
232,42.15,0.74,0.7,54.01,15.53,-69.5,41.24
233,32.59,0.83,0.7,48.39,28.26,-268.04,69.17
234,19.57,0.62,0.7,58.94,21.67,-374.74,85.79
235,35.18,0.86,0.7,51.31,24.3,-196.73,58.92
236,42.79,0.98,0.7,67.29,29.91,-113.06,51.35
237,32.2,0.68,0.7,51.14,28.36,-241.82,67.29
238,26.94,0.89,0.7,61.12,19.47,-268.84,74.17
239,40.59,0.82,0.7,49.77,23.06,-147.55,49.77
240,48.64,0.59,0.7,55.26,19.07,-1.8,11.08
241,43.7,0.67,0.7,55.85,21.47,-38.38,31.46
242,30.47,0.88,0.7,47.35,32.01,-233.27,71.69
243,45.5,0.78,0.7,40.01,18.31,-43.87,32.37
244,50.77,0.48,0.7,45.03,24.0,-1024.65,-1.21
245,40.49,0.51,0.7,64.81,17.95,-49.69,33.29
246,35.41,0.73,0.7,59.2,22.16,-166.35,56.35
247,53.78,0.91,0.7,44.15,20.32,0,8.92
248,35.38,0.64,0.7,26.78,24.21,-153.26,55.18
249,32.26,0.73,0.7,74.35,16.6,-198.76,64.03
250,33.73,0.71,0.7,74.24,23.28,-195.28,63.75
251,47.61,0.49,0.7,47.18,18.16,-28.79,19.73
252,32.9,0.8,0.7,58.06,16.17,-271.3,69.4
253,36.43,0.94,0.7,39.37,28.13,-201.77,59.34
254,27.53,0.69,0.7,54.71,21.05,-289.55,75.55
255,31.48,0.49,0.7,65.18,22.35,-165.74,56.29
256,49.62,1.05,0.7,45.24,25.97,-70.14,36.24
257,38.9,0.72,0.7,46.41,22.56,-144.69,49.49
258,33.83,0.51,0.7,36.46,11.68,-150.13,54.9
259,1,0.98,0.7,31.1,18.53,-479.86,101.51
260,37.2,0.86,0.7,19.85,13.26,-140.94,54.05
261,40.9,0.91,0.7,57.53,16.76,-116.17,51.66
262,35.33,0.68,0.7,36.93,19.63,-130.68,53.08
263,48.36,0.81,0.7,65.78,25.02,-56.61,29.47
264,41.75,0.72,0.7,33.1,18.02,-61.79,40.24
265,42.95,0.64,0.7,45.6,22.09,-45.09,32.56
266,21.95,0.67,0.7,48.04,24.21,-337.76,83.6
267,46.48,0.44,0.7,45.09,16.34,-2.64,11.53
268,67.08,0.72,0.7,60.91,16.04,-1078.47,-10.16
269,45.64,0.91,0.7,40.36,17.21,-69.99,41.3
270,45.64,0.61,0.7,39.66,16.86,-38.7,31.52
271,42.56,0.84,0.7,53.82,18.29,-99.35,39.92
272,38.98,0.71,0.7,36.01,22.72,-127.3,47.77
273,39.91,0.59,0.7,34.0,8.59,-119.55,46.97
274,44.78,0.47,0.7,39.1,12.46,-41.4,26.92
275,30.56,0.53,0.7,60.9,18.38,-217.05,65.44
276,44.43,0.91,0.7,61.0,12.14,-90.37,43.77
277,48.2,0.74,0.7,56.33,27.39,-23.18,23.3
278,22.3,0.67,0.7,32.87,26.89,-336.98,83.55
279,45.46,0.66,0.7,54.28,18.3,-30.68,24.89
280,36.13,0.79,0.7,54.2,19.43,-189.48,58.32
281,13.41,0.53,0.7,36.61,20.31,-424.6,93.58
282,49.52,0.76,0.7,48.7,22.3,-23.17,23.3
283,34.86,0.84,0.7,53.31,27.87,-196.21,58.88
284,50.9,0.7,0.7,38.21,17.76,-4.66,12.49
285,27.11,0.84,0.7,64.04,22.85,-302.8,76.42
286,54.02,1.06,0.7,56.65,26.25,-56.44,29.45
287,35.98,0.77,0.7,60.34,22.05,-153.73,55.22
288,48.35,0.56,0.7,24.04,10.75,-6.07,13.09
289,42.8,0.67,0.7,48.96,25.77,-44.44,27.46
290,21.23,0.78,0.7,35.74,16.21,-371.89,85.62
291,32.96,0.67,0.7,55.75,23.27,-190.67,63.39
292,39.46,0.68,0.7,36.83,18.14,-133.03,48.34
293,30.5,0.98,0.7,46.49,21.18,-241.36,67.26
294,54.42,0.62,0.7,42.66,19.07,-1030.39,-6.22
295,48.03,0.43,0.7,44.58,20.54,0,7.4
296,31.86,0.9,0.7,46.2,21.03,-213.33,65.16
297,40.39,0.8,0.7,32.09,30.81,-84.69,43.1
298,47.98,0.55,0.7,55.34,19.12,-5.31,12.77
299,59.52,0.55,0.7,38.07,16.65,-1055.86,-10.02
300,21.96,0.68,0.7,45.93,28.3,-351.29,84.41
301,29.6,0.72,0.7,37.56,14.69,-277.89,69.85
302,50.21,0.63,0.7,36.52,19.07,-3.11,11.76
303,30.8,0.54,0.7,67.57,19.61,-207.85,64.74
304,41.69,0.95,0.7,58.0,23.64,-134.15,48.46
305,40.68,0.87,0.7,37.32,15.64,-85.21,43.16
306,47.73,0.61,0.7,49.68,15.3,-14.93,16.16
307,42.27,0.51,0.7,59.22,22.1,-12.61,20.72
308,35.46,0.47,0.7,43.07,23.64,-143.63,54.3
309,51.69,0.75,0.7,60.02,25.44,-1.56,10.95
310,45.21,0.6,0.7,49.92,13.32,-37.84,26.27
311,39.5,0.73,0.7,56.7,30.73,-110.63,46.03
312,38.31,0.73,0.7,47.36,12.04,-111.62,51.2
313,40.7,0.77,0.7,35.31,18.28,-105.58,45.48
314,31.27,0.8,0.7,72.65,14.24,-219.73,65.65
315,27.52,0.76,0.7,65.8,21.14,-282.7,75.1
316,23.01,0.49,0.7,37.08,19.34,-313.15,82.1
317,28.37,0.76,0.7,36.82,24.06,-295.08,75.91
318,37.2,0.36,0.7,47.27,19.55,-99.82,44.84
319,51.91,0.75,0.7,52.95,17.59,-36.45,4.4
320,43.87,0.43,0.7,47.32,14.73,-29.21,19.82
321,37.12,0.75,0.7,48.3,15.43,-117.1,51.75
322,32.88,0.47,0.7,51.38,26.98,-193.2,58.63
323,37.31,0.4,0.7,28.12,21.63,-121.55,52.19
324,47.0,0.96,0.7,43.91,18.89,-38.15,31.43
325,24.47,0.67,0.7,72.78,13.78,-308.05,76.76
326,38.4,0.61,0.7,65.37,21.01,-93.19,44.09
327,56.47,0.75,0.7,46.87,21.98,-1031.38,-4.71
328,44.95,0.8,0.7,70.07,17.28,-45.42,27.63
329,29.33,0.81,0.7,38.44,15.85,-223.25,70.97
330,51.75,0.84,0.7,40.35,22.4,-12.08,15.27
331,47.19,0.53,0.7,62.09,16.57,0,8.61
332,28.39,0.64,0.7,53.1,26.95,-212.1,70.15
333,53.2,0.89,0.7,41.11,13.61,0,9.88
334,29.46,0.82,0.7,65.03,18.43,-280.51,74.95
335,43.94,0.61,0.7,51.26,14.93,-35.21,30.92
336,38.15,0.86,0.7,56.94,17.7,-134.39,53.43
337,51.18,0.65,0.7,46.94,30.98,-43.11,4.14
338,41.74,0.83,0.7,40.05,18.52,-72.72,41.64
339,57.95,0.65,0.7,42.53,25.1,-1040.46,-10.12
340,30.07,0.66,0.7,38.01,23.7,-235.93,66.86
341,26.99,0.66,0.7,43.64,17.31,-270.59,74.28
342,16.48,0.59,0.7,40.63,10.21,-370.78,90.61
343,35.45,0.67,0.7,57.35,18.17,-123.3,52.36
344,40.34,0.49,0.7,49.71,27.62,-34.47,30.8
345,24.54,0.78,0.7,89.38,22.41,-330.03,83.13
346,22.67,0.58,0.7,44.25,19.96,-284.23,80.27
347,30.38,0.7,0.7,26.53,19.74,-243.84,67.44
348,42.6,0.49,0.7,65.6,15.07,-37.18,26.15
349,38.78,0.48,0.7,47.59,13.57,-96.73,39.61
350,29.87,0.76,0.7,35.27,28.81,-274.7,69.63
351,36.96,0.62,0.7,17.75,18.84,-111.12,51.15
352,51.83,0.82,0.7,64.77,20.63,-3.83,12.11
353,38.33,0.59,0.7,45.49,24.77,-119.18,46.93
354,34.05,0.62,0.7,42.93,15.68,-205.66,59.65
355,24.38,0.65,0.7,50.29,20.75,-326.22,77.91
356,15.61,0.68,0.7,46.6,21.99,-376.64,90.94
357,20.98,0.66,0.7,58.51,23.59,-313.78,82.14
358,38.01,0.59,0.7,50.45,23.65,-71.82,41.53
359,46.05,0.84,0.7,53.48,21.06,-52.06,33.65
360,37.53,0.53,0.7,52.91,11.5,-76.66,42.13
361,45.64,0.65,0.7,54.54,24.57,-14.7,21.27
362,35.09,0.59,0.7,52.16,27.06,-144.34,49.46
363,58.96,0.83,0.7,50.42,16.65,-1041.84,-10.06
364,36.78,0.59,0.7,48.13,14.43,-111.03,46.07
365,36.08,0.7,0.7,45.61,21.06,-159.88,55.78
366,41.6,0.66,0.7,48.62,13.8,-67.52,35.88
367,34.11,0.68,0.7,29.69,26.47,-159.81,55.77
368,47.78,0.73,0.7,43.45,20.6,-17.66,22.02
369,54.54,0.6,0.7,44.79,25.62,-1036.86,-9.95
370,45.34,0.4,0.7,62.36,20.16,0,7.82
371,51.93,0.82,0.7,40.76,24.84,-9.29,14.32
372,38.86,0.68,0.7,61.52,18.52,-102.41,45.13
373,28.3,0.59,0.7,39.65,19.84,-251.13,72.95
374,41.99,0.6,0.7,51.97,23.0,-55.77,34.2
375,34.57,0.83,0.7,57.24,9.38,-157.09,60.61
376,27.73,0.71,0.7,58.72,14.82,-266.64,74.02
377,40.52,0.63,0.7,44.37,19.14,-91.41,38.97
378,43.72,0.65,0.7,28.46,24.59,-33.65,30.65
379,35.77,0.59,0.7,28.3,18.67,-136.85,53.67
380,30.2,0.45,0.7,33.05,12.73,-221.26,70.83
381,26.46,0.53,0.7,51.15,15.61,-272.98,74.45
382,55.98,0.6,0.7,21.52,17.16,-1035.99,-10.08
383,33.61,0.62,0.7,40.62,18.7,-202.34,59.38
384,41.88,0.59,0.7,33.38,30.47,-72.77,36.59
385,40.67,0.72,0.7,78.99,27.5,-80.11,42.55
386,31.74,0.7,0.7,43.88,17.57,-215.45,65.32
387,17.43,0.8,0.7,52.84,18.57,-418.36,88.27
388,30.19,0.43,0.7,67.31,20.21,-116.03,51.64
389,35.26,0.8,0.7,55.9,19.14,-160.06,60.87
390,32.85,0.91,0.7,87.01,19.14,-261.93,68.74
391,28.45,0.71,0.7,42.03,16.17,-219.84,70.72
392,31.98,0.64,0.7,41.23,12.41,-218.38,65.55
393,56.16,0.98,0.7,57.04,19.17,0,8.57
394,42.98,0.68,0.7,45.24,17.18,-45.66,27.67
395,24.1,0.58,0.7,64.3,19.26,-309.44,76.85
396,50.63,0.72,0.7,65.09,9.22,-5.23,12.74
397,22.67,0.53,0.7,58.25,13.51,-292.41,80.79
398,43.8,0.6,0.7,47.88,26.24,-22.43,23.13
399,41.54,1.0,0.7,70.8,22.9,-151.92,55.06
400,49.31,0.85,0.7,67.47,16.31,-29.8,24.71
401,56.27,0.65,0.7,58.4,16.94,-1046.33,-10.07
402,39.23,0.76,0.7,57.87,24.75,-144.66,49.49
403,49.83,0.65,0.7,41.17,21.62,0,8.67
404,21.44,0.59,0.7,57.48,22.21,-340.0,83.74
405,50.83,0.64,0.7,69.43,11.79,0,7.82
406,51.64,0.87,0.7,59.95,26.82,-26.51,24.02
407,28.73,0.46,0.7,46.58,28.48,-258.58,68.5
408,32.76,0.62,0.7,46.9,24.5,-166.01,61.37
409,32.47,0.58,0.7,36.59,16.12,-199.04,64.05
410,47.71,0.69,0.7,33.83,19.89,-11.66,20.47
411,36.69,0.67,0.7,34.86,20.48,-94.63,44.26
412,48.9,0.68,0.7,54.19,12.27,-2.49,11.45
413,35.2,0.45,0.7,30.57,20.01,-130.39,48.08
414,31.93,0.67,0.7,49.74,23.91,-193.89,63.64
415,31.44,0.56,0.7,32.67,23.07,-194.44,63.69
416,30.9,0.7,0.7,46.37,24.37,-218.4,65.55
417,47.49,0.95,0.7,41.64,23.32,-50.18,28.43
418,31.02,0.36,0.7,50.25,22.22,-202.29,59.38
419,51.35,0.58,0.7,51.89,10.8,-1030.09,-4.56
420,59.62,0.94,0.7,31.75,16.29,-1048.34,-10.31
421,43.84,0.69,0.7,43.02,20.4,-55.68,29.32
422,14.33,0.39,0.7,34.56,20.49,-399.37,92.21
423,30.59,0.92,0.7,60.65,13.15,-254.16,68.18
424,38.95,0.76,0.7,66.75,28.1,-123.41,52.38
425,37.15,0.62,0.7,19.93,26.74,-85.1,43.15
426,38.48,0.77,0.7,63.41,16.58,-124.6,47.49
427,47.52,0.65,0.7,49.2,17.69,-6.31,13.19
428,47.89,0.89,0.7,58.59,24.54,-38.97,26.48
429,24.87,0.79,0.7,63.3,20.5,-329.52,78.12
430,34.4,0.66,0.7,42.36,20.41,-154.3,55.28
431,30.51,0.69,0.7,48.49,18.75,-242.73,67.36
432,17.88,0.82,0.7,40.08,24.46,-434.45,89.15
433,38.89,0.62,0.7,56.21,26.32,-67.32,40.96
434,34.69,0.68,0.7,42.32,20.79,-200.31,59.22
435,17.5,0.48,0.7,48.31,19.87,-433.7,89.11
436,47.69,0.72,0.7,43.5,22.2,-28.07,19.56
437,59.65,0.73,0.7,61.8,15.4,-1054.83,-10.43
438,20.4,0.63,0.7,80.84,22.36,-337.49,83.58
439,22.24,0.76,0.7,56.14,26.49,-344.05,79.02
440,43.74,0.74,0.7,56.56,20.77,-65.97,35.66
441,45.86,0.98,0.7,59.16,19.23,-62.12,40.28
442,56.94,0.63,0.7,52.84,20.75,-1045.86,-10.24
443,35.11,0.71,0.7,38.12,12.46,-100.52,50.05
444,36.71,0.43,0.7,48.42,18.34,-70.62,41.38
445,29.2,1.07,0.7,53.47,25.39,-267.37,74.07
446,31.43,0.67,0.7,51.6,20.24,-183.07,62.77
