Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
2125,35.95,0.48,0.31,-1010.76,-0.04
2126,43.64,0.56,0.19,-1020.19,-0.0
2133,46.06,0.67,0.36,-1034.2,-0.39
2134,37.95,0.29,0.2,-1026.75,-0.2
2139,45.13,0.61,0.22,-1024.15,-0.05
2142,59.4,0.54,0.22,-1049.04,-0.23
2143,38.91,0.66,0.28,-1014.26,-0.07
2148,45.05,0.49,0.17,-1025.16,-0.25
2149,48.1,0.72,0.28,-1028.98,-0.24
2150,65.4,0.99,0.19,-1028.99,-0.32
2151,45.32,0.69,0.13,-105.97,2.73
2154,52.69,0.84,0.2,-1021.44,-0.0
2156,56.37,0.83,0.22,-1029.44,-0.01
2158,47.15,0.72,0.26,-1024.51,-0.27
2159,38.3,0.44,0.2,-1017.68,-0.0
2169,43.51,0.79,0.21,-1009.68,-0.01
2171,49.05,0.6,0.14,-1018.26,-0.18
2172,53.71,0.75,0.17,-1023.05,-0.05
2179,41.72,0.56,0.2,-1018.23,-0.07
2180,48.06,0.65,0.24,-1027.77,-0.11
2182,37.01,0.52,0.2,-53.34,3.8
2183,49.44,0.57,0.2,-1028.54,-0.28
2187,51.0,0.67,0.21,-1027.82,-0.27
2191,39.98,0.56,0.2,-1014.62,-0.01
2193,43.3,0.74,0.16,-71.34,3.35
2194,36.67,0.72,0.35,-324.81,0.99
2196,52.04,0.54,0.21,-1036.5,-0.29
2197,48.28,0.69,0.18,-1019.48,-0.04
2202,61.47,0.53,0.16,-1045.74,-0.16
2205,41.07,0.75,0.24,-1010.75,-0.07
2209,33.69,0.21,0.12,-1015.52,-0.12
2210,41.94,0.57,0.2,-1017.0,-0.07
2211,41.96,0.6,0.21,-1017.96,-0.07
2212,44.69,0.74,0.15,-1008.73,-0.05
2213,48.08,0.65,0.3,-1032.9,-0.07
2217,39.92,0.82,0.26,-309.12,1.07
2218,43.37,0.59,0.23,-1022.66,-0.1
2221,42.82,0.48,0.29,-1030.31,-0.14
2223,42.13,0.73,0.21,-1010.86,-0.07
2227,43.31,0.7,0.22,-1016.91,-0.03
2230,42.56,0.55,0.11,-327.1,0.98
2231,47.86,0.9,0.2,-1014.9,-0.01
2232,43.59,0.85,0.28,-1015.0,-0.09
2237,52.05,0.69,0.19,-1026.39,-0.19
2241,45.16,0.48,0.25,-1033.73,-0.4
2242,59.64,1.02,0.25,-1029.84,-0.17
2247,50.32,0.76,0.18,-1019.11,-0.1
2248,56.34,0.67,0.18,-1032.23,-0.12
2250,52.92,1.04,0.13,-1007.49,-0.06
2251,53.86,0.75,0.2,-1027.12,-0.3
2253,47.77,0.61,0.14,-1017.9,-0.06
2256,40.55,0.6,0.23,-1017.55,-0.04
2259,40.88,0.69,0.19,-455.44,0.46
2260,44.07,0.97,0.3,-1014.55,-0.01
2262,50.37,0.77,0.34,-1034.63,-0.19
2263,35.37,0.48,0.3,-1017.25,-0.02
2264,39.28,0.72,0.26,-1011.65,-0.01
2267,38.41,0.73,0.27,-396.67,0.68
2268,50.42,0.6,0.2,-1029.63,-0.11
2271,49.52,0.71,0.14,-1015.77,-0.07
2274,55.0,0.69,0.23,-1034.92,-0.11
2275,51.14,0.61,0.28,-1038.7,-0.26
2276,45.91,0.51,0.25,-1034.4,-0.05
2277,39.79,0.48,0.26,-1024.16,-0.2
2281,42.02,0.76,0.18,-222.14,1.58
2282,42.89,0.57,0.2,-1019.86,-0.22
2284,48.16,0.72,0.1,-36.39,4.4
2285,55.72,0.74,0.28,-1038.61,-0.27
2287,48.44,0.54,0.13,-1020.86,-0.17
2288,34.64,0.54,0.32,-1014.23,-0.05
2291,49.33,0.58,0.28,-1038.22,-0.21
2292,55.89,0.75,0.15,-1022.69,-0.19
2295,39.78,0.45,0.19,-1019.21,-0.06
2297,47.61,0.71,0.29,-1029.04,-0.32
2298,43.2,0.65,0.29,-1025.11,-0.01
2299,51.99,0.91,0.15,-1014.98,-0.06
2300,42.22,0.57,0.24,-1023.64,-0.25
2306,59.16,0.8,0.29,-1041.84,-0.48
2310,38.33,0.64,0.24,-1010.54,-0.0
2312,61.13,0.95,0.17,-1023.62,-0.24
2313,49.46,0.67,0.13,-1015.13,-0.02
2314,45.37,0.86,0.18,-1007.04,-0.02
2315,55.58,0.5,0.15,-1036.29,-0.0
2317,40.87,0.87,0.26,-319.81,1.01
2319,38.13,0.6,0.24,-1013.72,-0.07
2320,45.24,0.6,0.22,-1024.94,-0.07
2324,56.38,0.52,0.06,-1014.56,-0.12
2326,46.97,0.63,0.32,-1033.6,-0.02
2330,45.06,0.8,0.27,-1020.55,-0.18
2331,45.99,0.64,0.14,-1013.12,-0.1
2332,59.58,0.69,0.15,-1029.65,-0.23
2333,46.51,0.72,0.2,-1019.73,-0.04
2334,42.47,0.68,0.16,-1008.79,-0.07
2336,42.17,0.84,0.2,-1006.94,-0.0
2338,58.78,0.59,0.19,-1040.47,-0.44
2340,44.07,0.49,0.18,-1023.95,-0.01
2341,47.79,0.53,0.19,-1029.03,-0.33
2342,50.91,0.71,0.17,-1022.17,-0.02
2347,48.26,0.69,0.21,-1025.18,-0.21
2351,47.05,0.58,0.25,-1031.18,-0.05
2352,41.5,0.69,0.28,-1020.74,-0.07
2354,44.0,0.76,0.21,-1015.11,-0.04
2361,54.51,0.71,0.28,-1038.68,-0.18
2362,47.34,0.53,0.26,-1034.67,-0.36
2364,46.46,0.77,0.19,-1017.29,-0.01
2366,46.37,0.58,0.3,-1035.09,-0.05
2369,50.73,0.66,0.13,-1018.48,-0.21
2370,41.67,0.61,0.16,-1012.36,-0.07
2371,44.51,0.51,0.08,-1005.9,-0.0
2373,36.14,0.72,0.35,-1009.98,-0.05
2374,42.51,0.52,0.21,-1024.46,-0.12
2380,39.11,0.67,0.21,-1008.54,-0.01
2381,58.5,0.93,0.26,-1033.68,-0.35
2382,48.75,0.62,0.21,-1027.55,-0.18
2383,40.16,0.64,0.33,-1023.16,-0.07
2386,39.79,0.69,0.26,-1014.49,-0.04
2389,46.64,0.56,0.23,-1028.97,-0.27
2391,42.44,0.65,0.34,-1027.44,-0.2
2395,37.35,0.54,0.19,-1010.92,-0.07
2400,36.5,0.47,0.17,-1009.55,-0.01
2404,34.85,0.51,0.25,-1011.99,-0.1
2406,45.66,0.62,0.28,-1030.27,-0.23
2407,34.46,0.56,0.27,-167.61,2.02
2409,38.07,0.73,0.31,-1013.55,-0.09
2411,46.96,0.58,0.25,-1032.38,-0.05
2414,39.98,0.63,0.19,-1009.83,-0.03
2416,39.91,0.55,0.38,-1029.78,-0.05
2417,53.72,0.73,0.08,-1009.11,-0.01
2419,46.84,0.55,0.21,-1030.32,-0.22
2420,38.94,0.72,0.23,-1010.08,-0.08
2423,44.64,0.57,0.24,-1028.13,-0.09
2424,60.5,0.52,0.1,-1031.77,-0.17
2425,43.07,0.89,0.25,-1013.88,-0.05
2426,47.84,0.69,0.23,-1026.67,-0.12
2428,50.7,0.65,0.23,-1031.75,-0.24
2429,45.42,0.8,0.26,-1020.59,-0.13
2432,42.49,0.59,0.24,-1023.0,-0.01
2433,46.23,0.64,0.29,-1031.77,-0.25
2436,39.57,0.61,0.2,-1012.06,-0.1
2437,41.32,0.46,0.16,-1019.64,-0.17
2438,45.69,0.73,0.21,-1018.33,-0.08
2439,49.38,0.76,0.25,-1028.05,-0.03
2440,44.07,0.7,0.26,-1024.56,-0.15
2441,50.61,0.64,0.14,-1020.28,-0.1
2443,43.85,0.9,0.21,-1010.28,-0.07
2446,42.82,0.52,0.13,-1012.43,-0.05
2448,48.04,0.84,0.11,-37.11,4.37
2453,61.23,0.82,0.07,-1009.82,-0.04
2454,43.34,0.63,0.15,-1012.53,-0.06
2455,38.55,0.68,0.26,-1010.97,-0.07
2456,52.49,0.81,0.2,-1023.4,-0.23
2458,43.39,0.68,0.19,-1014.9,-0.14
2462,57.58,0.75,0.21,-1033.69,-0.2
2463,37.74,0.46,0.2,-1014.97,-0.03
2465,50.76,0.79,0.27,-1029.99,-0.17
2467,54.99,0.95,0.15,-1015.3,-0.04
2471,42.81,0.68,0.17,-1012.38,-0.1
2474,43.81,0.46,0.21,-1029.6,-0.21
2476,44.95,0.69,0.23,-1022.8,-0.05
2477,45.37,0.66,0.17,-1017.37,-0.11
2479,46.58,0.68,0.21,-1023.01,-0.02
2482,39.92,0.71,0.18,-63.9,3.52
2484,44.89,0.56,0.28,-1032.22,-0.14
2485,48.2,0.78,0.26,-1026.22,-0.3
2486,34.71,0.42,0.28,-1020.57,-0.01
2487,44.38,1.03,0.29,-1013.97,-0.0
2491,47.33,0.8,0.28,-1025.77,-0.0
2495,42.09,0.63,0.19,-1014.1,-0.14
2497,51.72,0.63,0.17,-1027.23,-0.28
2499,50.41,0.46,0.29,-1046.82,-0.24
2501,43.2,0.82,0.27,-1018.31,-0.16
2503,46.28,0.82,0.23,-1020.46,-0.17
2505,47.51,0.76,0.27,-1027.31,-0.01
2506,49.68,0.68,0.17,-1022.41,-0.06
2507,42.1,0.56,0.16,-1014.13,-0.02
2509,49.12,0.71,0.2,-1024.14,-0.2
2510,43.35,0.83,0.21,-1011.39,-0.06
2512,55.01,0.53,0.28,-1051.15,-0.38
2513,74.79,0.99,0.25,-1046.86,-0.56
2514,45.89,0.78,0.21,-1019.53,-0.16
2520,59.29,0.81,0.28,-1041.06,-0.12
2524,40.68,0.62,0.27,-1023.48,-0.02
2525,51.72,0.63,0.31,-1041.23,-0.1
2526,50.72,0.62,0.16,-1025.22,-0.12
2527,46.51,0.75,0.15,-1013.37,-0.07
2529,36.37,0.52,0.19,-1011.44,-0.07
2531,53.91,0.78,0.14,-1018.87,-0.04
2532,53.02,0.88,0.11,-1008.21,-0.06
2533,43.5,0.85,0.15,-31.76,4.61
2535,42.52,0.4,0.17,-1027.34,-0.2
2540,54.05,0.76,0.23,-1032.67,-0.08
2542,43.62,0.75,0.17,-1012.86,-0.04
2543,41.42,0.51,0.18,-1021.82,-0.25
2545,37.35,0.56,0.23,-1012.82,-0.02
2547,42.75,0.86,0.17,-151.28,2.18
2550,42.42,0.71,0.32,-1025.94,-0.02
2551,40.63,0.78,0.24,-1011.56,-0.1
2553,40.69,0.72,0.29,-1019.11,-0.08
2555,41.3,0.67,0.25,-1018.7,-0.07
2558,53.68,0.89,0.2,-1023.23,-0.07
2560,46.27,0.52,0.19,-1027.69,-0.03
2561,39.97,0.39,0.19,-1025.16,-0.03
2562,52.96,0.44,0.22,-1048.89,-0.1
2563,41.11,0.52,0.2,-1021.4,-0.03
2566,55.91,0.82,0.23,-1031.16,-0.32
2567,54.79,0.88,0.23,-1028.32,-0.01
2568,49.21,0.69,0.26,-1031.98,-0.21
2573,43.12,0.6,0.24,-1025.12,-0.24
2575,52.75,0.68,0.3,-1040.7,-0.03
2578,41.85,0.84,0.22,-1011.06,-0.04
2581,36.86,0.71,0.24,-1008.52,-0.01
2582,40.34,0.5,0.2,-1020.51,-0.05
2585,36.11,0.57,0.21,-304.38,1.09
2586,38.01,0.67,0.23,-1013.09,-0.01
2587,51.2,0.66,0.26,-1034.82,-0.33
2589,49.56,0.96,0.23,-1020.24,-0.07
2590,44.41,0.71,0.26,-1024.97,-0.1
2591,37.45,0.79,0.29,-1012.41,-0.1
2592,48.73,0.37,0.2,-1044.4,-0.28
2596,42.14,0.74,0.25,-1019.5,-0.02
2597,49.57,0.68,0.22,-1028.2,-0.19
2598,44.35,0.55,0.23,-1028.22,-0.25
2600,37.59,0.41,0.16,-1015.57,-0.14
2601,50.66,0.74,0.3,-1034.6,-0.2
2602,36.57,0.61,0.21,-1007.41,-0.02
2608,58.08,0.68,0.11,-1020.24,-0.13
2610,57.92,0.55,0.27,-1052.38,-0.32
2611,52.19,0.83,0.23,-1027.4,-0.2
2612,39.05,0.67,0.19,-1008.05,-0.01
2613,37.61,0.81,0.27,-1009.55,-0.07
2615,53.96,0.87,0.18,-1020.8,-0.09
2616,37.2,0.53,0.19,-1012.22,-0.04
2617,59.46,0.62,0.27,-1049.37,-0.18
2619,44.47,0.95,0.23,-1016.1,-0.15
2624,43.57,0.57,0.16,-1018.03,-0.19
2626,45.1,0.73,0.17,-1015.24,-0.09
2628,49.15,0.79,0.27,-1029.39,-0.33
2631,43.47,0.63,0.15,-1015.32,-0.08
2633,49.32,0.7,0.24,-1030.32,-0.3
2634,54.91,0.78,0.14,-1021.13,-0.18
2636,55.47,0.63,0.13,-1025.09,-0.04
2637,46.26,0.56,0.19,-1027.26,-0.11
2640,36.19,0.32,0.21,-1025.89,-0.22
2642,44.92,0.95,0.16,-32.76,4.56
2643,33.45,0.46,0.23,-1010.77,-0.03
2644,56.12,0.67,0.13,-1023.34,-0.21
2645,42.73,0.65,0.17,-1014.99,-0.17
2647,37.12,0.47,0.3,-1024.65,-0.2
2650,43.87,0.76,0.16,-1013.16,-0.1
2652,46.01,0.74,0.3,-1028.56,-0.02
2653,34.31,0.55,0.28,-1013.2,-0.06
2654,46.97,0.86,0.22,-1019.49,-0.12
2657,35.52,0.61,0.25,-1011.04,-0.03
2658,44.05,0.63,0.34,-1032.54,-0.2
2659,48.24,0.7,0.31,-1034.4,-0.08
2660,35.97,0.78,0.28,-58.86,3.65
2661,61.56,0.58,0.21,-1049.5,-0.58
2663,44.3,0.89,0.16,-1007.56,-0.04
2665,38.93,0.75,0.19,-105.06,2.75
2666,48.11,0.67,0.23,-1028.03,-0.3
2667,58.18,0.85,0.29,-1040.01,-0.19
2669,50.08,0.78,0.1,-1008.11,-0.08
2670,51.23,0.68,0.17,-1024.5,-0.14
2672,37.1,0.53,0.25,-1018.98,-0.06
2673,34.99,0.47,0.16,-372.55,0.78
2675,60.25,0.92,0.17,-1025.18,-0.1
2678,43.07,0.61,0.27,-1026.23,-0.08
2680,37.13,0.69,0.26,-1010.29,-0.07
2681,37.41,0.64,0.17,-53.58,3.8
2686,55.23,0.95,0.21,-1024.76,-0.22
2687,36.07,0.7,0.24,-154.87,2.14
2689,70.18,0.57,0.17,-1060.87,-0.45
2693,50.52,0.58,0.17,-1028.85,-0.15
2695,39.67,0.8,0.2,-304.7,1.09
2696,44.54,0.63,0.19,-1020.9,-0.21
2700,57.54,0.66,0.2,-1037.04,-0.34
2703,50.21,0.74,0.22,-1028.59,-0.27
2704,35.4,0.57,0.2,-1008.43,-0.0
2705,34.17,0.19,0.1,-1022.65,-0.05
2709,55.66,0.86,0.15,-1019.73,-0.1
2711,38.35,0.63,0.2,-1010.62,-0.08
2712,53.92,0.54,0.24,-1043.63,-0.41
2713,52.3,0.74,0.28,-1036.39,-0.32
2714,51.05,0.51,0.16,-1032.4,-0.1
2716,53.7,0.81,0.24,-1030.97,-0.27
2717,45.91,0.85,0.14,-1007.3,-0.05
2718,38.6,0.56,0.23,-1018.88,-0.01
2720,36.05,0.2,0.23,-1038.35,-0.21
2721,44.96,0.77,0.27,-1025.44,-0.3
2722,55.78,0.77,0.19,-1029.17,-0.04
2725,46.82,0.68,0.25,-1028.17,-0.28
2726,45.39,0.95,0.24,-1016.76,-0.09
2727,47.78,0.63,0.23,-1030.12,-0.01
2728,41.88,0.57,0.23,-1024.36,-0.1
2730,46.62,0.7,0.21,-1023.8,-0.06
2731,36.19,0.47,0.26,-1021.68,-0.07
2733,46.45,0.75,0.13,-1010.86,-0.04
2734,42.25,0.94,0.23,-1012.15,-0.01
2736,46.69,0.59,0.2,-1027.8,-0.05
2737,32.83,0.39,0.29,-1018.41,-0.04
2738,40.52,0.99,0.23,-1007.83,-0.01
2739,48.84,0.68,0.26,-1032.28,-0.05
2740,58.61,0.99,0.15,-1019.25,-0.2
2741,47.58,0.6,0.16,-1023.69,-0.12
2743,46.42,0.69,0.19,-1021.55,-0.02
2744,49.06,0.86,0.22,-1021.63,-0.1
2745,41.82,0.46,0.13,-1018.35,-0.01
2747,48.48,0.67,0.17,-1022.31,-0.01
2749,39.23,0.27,0.27,-1040.35,-0.4
2750,43.16,0.54,0.28,-1032.78,-0.14
2751,38.7,0.57,0.28,-1022.85,-0.24
2753,46.88,1.03,0.29,-1021.36,-0.02
2754,43.0,0.67,0.25,-1024.45,-0.05
2757,52.97,0.73,0.19,-1027.96,-0.2
2758,49.19,0.89,0.12,-1009.88,-0.06
2759,62.14,0.65,0.11,-1025.9,-0.08
2763,33.02,0.58,0.3,-1009.19,-0.01
2765,55.55,0.87,0.2,-1027.12,-0.16
2767,40.69,0.67,0.16,-1009.95,-0.08
2770,47.09,0.7,0.16,-1018.17,-0.12
2773,51.22,0.48,0.23,-1043.39,-0.37
2774,50.86,0.93,0.13,-1011.5,-0.01
2775,39.11,0.63,0.27,-1022.02,-0.21
2778,37.95,0.71,0.29,-1017.37,-0.06
2779,44.07,0.73,0.22,-1019.97,-0.04
2781,47.08,0.9,0.23,-1021.52,-0.13
2783,48.4,0.74,0.13,-1014.62,-0.08
2784,49.97,0.71,0.09,-1010.39,-0.11
2785,51.15,0.8,0.19,-1023.91,-0.25
2787,41.25,0.67,0.12,-1005.77,-0.01
2788,50.47,0.77,0.18,-1023.03,-0.02
2791,64.03,0.7,0.23,-1046.45,-0.13
2792,45.36,0.61,0.27,-1031.76,-0.02
2798,54.26,0.72,0.12,-1019.53,-0.04
2799,34.12,0.48,0.16,-162.84,2.07
2801,39.02,0.83,0.19,-172.69,1.97
2808,39.16,0.84,0.18,-29.9,4.71
2809,43.23,0.55,0.18,-1021.73,-0.12
2810,40.11,0.68,0.14,-33.3,4.54
2815,34.31,0.71,0.28,-1008.81,-0.03
2817,48.1,0.71,0.29,-1032.96,-0.22
2818,48.0,0.37,0.2,-1042.79,-0.11
2821,32.66,0.58,0.23,-159.08,2.1
2822,35.51,0.44,0.14,-1012.0,-0.08
2823,34.1,0.48,0.26,-1017.11,-0.03
2828,42.14,0.81,0.26,-1018.58,-0.02
2830,37.13,0.66,0.25,-1013.1,-0.13
2831,38.55,0.63,0.35,-1026.02,-0.01
2832,44.47,0.76,0.21,-1019.61,-0.05
2833,50.52,0.76,0.24,-1030.16,-0.27
2835,38.88,0.67,0.27,-1021.03,-0.14
2836,48.32,0.53,0.21,-1034.44,-0.42
2838,54.63,0.64,0.27,-1043.72,-0.08
2841,35.44,0.83,0.25,-34.34,4.49
2842,43.02,0.7,0.22,-1020.95,-0.22
2846,39.08,0.77,0.27,-1016.91,-0.17
2850,49.16,0.53,0.14,-1025.79,-0.04
2851,50.22,0.52,0.21,-1037.57,-0.24
2852,40.82,0.75,0.35,-1025.55,-0.25
2854,42.43,0.72,0.21,-1017.6,-0.17
2855,41.99,0.51,0.15,-1018.87,-0.18
2857,53.25,0.55,0.18,-1036.43,-0.12
2858,60.19,0.74,0.14,-1026.63,-0.17
2859,42.67,0.77,0.35,-1027.34,-0.28
2862,42.28,0.88,0.25,-1017.61,-0.08
2865,49.12,0.9,0.15,-1013.52,-0.09
2867,59.45,0.74,0.21,-1037.28,-0.42
2868,58.77,0.99,0.14,-1018.08,-0.03
2869,40.96,0.42,0.15,-1022.36,-0.13
2871,50.61,0.79,0.22,-1027.76,-0.29
2874,38.37,0.61,0.19,-1014.28,-0.14
2877,46.5,0.84,0.22,-1021.31,-0.09
2878,43.52,0.67,0.36,-1034.1,-0.23
2879,51.87,0.77,0.29,-1037.1,-0.38
2883,40.26,0.8,0.25,-1016.88,-0.15
2885,42.01,0.72,0.16,-1012.54,-0.1
2886,39.85,0.68,0.27,-1021.42,-0.21
2887,47.6,0.57,0.18,-1028.45,-0.07
2888,39.58,0.77,0.18,-1007.72,-0.05
2892,37.92,0.46,0.22,-1024.31,-0.01
2893,61.47,0.68,0.28,-1051.07,-0.01
2894,40.59,0.72,0.13,-383.23,0.73
2897,41.62,0.74,0.28,-1023.68,-0.18
2898,59.47,0.57,0.15,-1037.91,-0.4
2899,42.06,0.49,0.18,-1025.32,-0.28
2903,41.79,0.58,0.13,-1014.05,-0.06
2904,41.03,0.77,0.3,-1023.23,-0.03
2906,36.15,0.67,0.18,-104.34,2.76
2908,45.5,0.74,0.14,-1014.82,-0.03
2909,56.22,0.66,0.23,-1039.38,-0.05
2910,40.36,0.66,0.22,-1019.09,-0.07
2913,44.62,0.53,0.23,-1031.43,-0.07
2916,42.94,0.35,0.2,-1037.87,-0.44
2919,37.14,0.73,0.26,-1015.06,-0.16
2922,37.89,0.47,0.16,-1016.93,-0.0
2924,58.09,0.82,0.32,-1044.09,-0.38
2925,54.8,0.85,0.21,-1029.21,-0.34
2926,49.88,0.79,0.19,-1022.94,-0.27
2927,36.18,0.47,0.16,-1012.6,-0.04
2928,43.21,0.73,0.31,-1028.67,-0.16
2931,50.59,0.58,0.14,-1025.77,-0.15
2932,45.29,0.73,0.18,-1018.78,-0.18
2934,35.98,0.84,0.26,-221.78,1.58
2935,47.51,0.67,0.23,-1030.82,-0.17
2936,31.75,0.58,0.25,-1007.83,-0.01
2937,61.67,0.51,0.24,-1060.37,-0.19
2938,41.78,0.54,0.24,-1028.06,-0.31
2939,45.36,0.58,0.11,-1013.54,-0.01
2940,37.47,0.73,0.22,-1010.54,-0.08
2941,33.83,0.42,0.18,-1015.53,-0.13
2943,59.43,0.69,0.17,-1033.74,-0.14
2946,40.14,0.72,0.3,-1022.72,-0.02
2947,47.3,0.68,0.23,-1029.07,-0.33
2948,48.49,0.43,0.17,-1036.84,-0.32
2950,54.03,0.84,0.18,-1025.04,-0.1
2951,44.25,0.81,0.22,-1018.91,-0.1
2952,55.29,0.76,0.09,-1013.61,-0.11
2954,48.58,0.65,0.27,-1035.84,-0.25
2955,41.55,0.72,0.19,-1015.96,-0.12
2957,34.12,0.7,0.23,-48.56,3.95
2959,45.66,0.53,0.2,-1030.49,-0.03
2960,35.95,0.43,0.31,-1029.21,-0.08
2963,58.61,0.77,0.25,-1040.64,-0.39
2965,46.05,0.82,0.2,-1020.11,-0.0
2966,37.96,0.48,0.21,-1023.49,-0.17
2967,44.54,0.54,0.12,-1018.38,-0.19
2968,35.17,0.67,0.18,-71.76,3.34
2970,32.36,0.59,0.27,-1009.35,-0.07
2974,54.91,0.9,0.21,-1027.49,-0.16
2975,54.1,0.6,0.29,-1046.27,-0.03
2978,48.92,0.65,0.15,-1021.87,-0.16
2981,45.43,0.75,0.17,-1017.37,-0.01
2982,46.65,0.37,0.19,-1039.73,-0.29
2983,43.12,0.73,0.3,-1027.78,-0.03
2985,53.82,0.73,0.12,-1020.79,-0.23
2986,47.21,1.0,0.26,-1021.66,-0.13
2987,45.59,0.69,0.24,-1027.98,-0.17
2988,43.44,0.41,0.16,-1028.4,-0.27
2989,37.01,0.58,0.23,-1018.02,-0.16
2990,48.27,0.61,0.25,-1035.0,-0.06
2991,37.7,0.45,0.29,-1028.87,-0.33
2992,51.07,0.69,0.11,-1015.74,-0.15
2993,35.79,0.52,0.21,-1016.12,-0.04
2994,47.74,0.75,0.09,-1008.6,-0.03
2996,36.43,0.73,0.29,-1016.07,-0.12
2998,39.09,0.65,0.24,-1019.88,-0.14
3001,53.86,0.64,0.18,-1031.62,-0.05
3003,49.77,0.63,0.19,-1030.01,-0.3
3004,50.71,0.92,0.3,-1032.45,-0.17
3007,40.19,0.74,0.32,-1023.36,-0.11
3008,48.26,0.76,0.24,-1028.24,-0.25
3009,51.81,0.78,0.35,-1041.41,-0.12
3010,59.51,0.79,0.26,-1041.62,-0.42
3013,39.91,0.53,0.18,-1020.68,-0.17
3014,48.31,0.72,0.11,-1012.35,-0.07
3015,41.19,0.52,0.26,-1030.17,-0.12
3016,44.7,0.72,0.2,-1021.45,-0.2
3020,45.58,0.78,0.14,-1013.94,-0.13
3024,58.31,0.59,0.26,-1050.96,-0.4
3025,48.46,0.91,0.27,-1026.69,-0.12
3027,51.47,0.65,0.18,-1029.42,-0.15
3030,53.95,0.29,0.1,-1055.24,-0.12
3031,39.34,0.5,0.28,-1030.24,-0.33
3035,48.84,0.71,0.19,-1025.93,-0.15
3037,52.42,0.66,0.12,-1020.93,-0.21
3038,51.41,0.84,0.2,-1024.67,-0.03
3039,32.69,0.6,0.21,-159.09,2.1
3041,29.23,0.49,0.31,-1011.31,-0.02
3042,62.55,0.42,0.23,-1069.85,-0.54
3043,35.41,0.92,0.29,-1008.58,-0.05
3044,59.55,0.67,0.2,-1039.14,-0.11
3046,37.16,0.68,0.22,-1014.13,-0.1
3048,41.27,0.68,0.24,-1021.95,-0.23
3052,42.32,0.68,0.16,-1014.94,-0.02
3053,44.85,0.78,0.24,-1024.17,-0.03
3055,35.36,0.79,0.24,-1007.94,-0.01
3057,42.21,0.56,0.17,-1021.52,-0.15
3058,57.28,0.54,0.23,-1048.43,-0.52
3060,38.23,0.74,0.25,-1017.8,-0.18
3061,40.96,0.64,0.17,-1015.86,-0.13
3062,39.36,0.45,0.13,-1017.89,-0.06
3063,56.85,0.66,0.31,-1049.29,-0.53
3066,41.04,0.74,0.2,-1015.94,-0.09
3067,32.24,0.45,0.24,-1016.21,-0.1
3068,39.85,1.07,0.2,-1006.57,-0.04
3070,42.84,0.96,0.3,-1021.54,-0.15
3073,48.84,0.62,0.18,-1027.96,-0.07
3074,49.61,0.36,0.18,-1047.71,-0.3
3077,41.25,0.57,0.12,-1013.44,-0.0
3078,49.27,0.57,0.18,-1030.7,-0.29
3079,62.45,0.94,0.3,-1043.13,-0.36
3080,40.14,0.59,0.24,-1025.07,-0.02
3081,47.05,0.32,0.2,-1046.44,-0.4
3082,30.86,0.42,0.21,-1012.4,-0.06
3083,57.53,0.78,0.21,-1034.07,-0.16
3085,34.22,0.63,0.21,-1009.46,-0.04
3088,38.79,0.68,0.15,-1008.97,-0.06
3091,43.88,0.35,0.25,-1044.15,-0.36
3093,38.95,0.78,0.21,-1013.94,-0.01
3094,39.18,0.69,0.19,-1014.24,-0.08
3095,49.95,0.83,0.16,-1019.62,-0.09
3097,41.29,0.82,0.14,-1006.74,-0.05
3099,45.44,0.71,0.22,-1024.63,-0.2
3100,46.14,0.53,0.25,-1038.04,-0.42
3101,45.35,0.58,0.17,-1024.96,-0.19
3103,31.27,0.71,0.31,-1007.13,-0.02
3104,46.52,1.01,0.15,-1011.22,-0.07
3105,50.91,0.62,0.21,-1033.96,-0.28
3108,38.0,0.38,0.09,-1012.25,-0.02
3109,53.19,0.89,0.23,-1028.75,-0.27
3114,43.88,0.83,0.27,-1023.31,-0.07
3117,48.83,0.73,0.15,-1020.45,-0.02
3118,40.1,0.52,0.18,-1021.46,-0.25
3120,42.53,0.45,0.23,-1033.38,-0.24
3121,36.8,0.49,0.12,-1010.1,-0.01
3122,46.76,0.76,0.29,-1032.16,-0.11
3124,43.47,0.72,0.2,-1020.52,-0.21
3125,42.73,0.46,0.27,-1037.15,-0.24
3127,36.46,0.85,0.19,-77.28,3.23
3129,36.87,0.7,0.21,-1011.81,-0.0
3130,51.45,0.86,0.16,-1020.48,-0.07
3131,39.12,0.46,0.29,-1032.14,-0.29
3132,49.14,0.46,0.27,-1046.72,-0.54
3133,31.91,0.85,0.28,-50.44,3.89
3134,32.4,0.61,0.24,-412.43,0.62
3136,30.85,0.4,0.35,-1023.58,-0.16
3137,40.76,0.74,0.21,-1017.54,-0.04
3138,46.91,0.75,0.14,-1016.99,-0.1
3139,55.58,0.74,0.25,-1039.42,-0.06
3140,45.75,0.91,0.18,-1016.34,-0.15
3141,46.2,0.64,0.19,-1026.38,-0.24
3142,35.61,0.56,0.19,-1013.63,-0.07
3144,36.15,0.47,0.21,-1021.94,-0.16
3146,36.64,0.7,0.22,-1014.57,-0.15
3147,41.31,0.77,0.26,-1022.11,-0.08
3148,35.23,0.66,0.22,-1013.72,-0.04
3150,44.09,0.55,0.17,-1024.91,-0.29
3151,54.38,0.67,0.25,-1040.28,-0.15
3154,49.18,0.53,0.23,-1039.78,-0.14
3155,55.51,0.73,0.22,-1035.62,-0.09
