Episode,Kick_Speed,friction,Rewards,Stop_Distance
166,43.79,0.7,-48.73,33.14
167,43.38,0.7,-84.8,43.11
168,53.7,0.7,0,6.62
169,52.51,0.7,-6.68,13.34
170,66.53,0.7,-1067.18,-10.22
171,39.2,0.7,-116.51,51.69
172,21.01,0.7,-365.47,85.25
173,14.38,0.7,-436.72,94.23
174,43.91,0.7,-80.21,37.57
175,22.0,0.7,-347.52,84.19
176,19.92,0.7,-388.69,86.59
177,44.12,0.7,-64.39,40.58
178,29.89,0.7,-234.18,71.76
179,23.35,0.7,-295.63,81.0
180,29.71,0.7,-280.19,74.93
181,50.76,0.7,-6.82,13.39
182,48.02,0.7,-42.23,32.1
183,19.9,0.7,-361.2,90.07
184,34.47,0.7,-196.58,58.91
185,45.59,0.7,-32.68,30.48
186,34.66,0.7,-162.43,61.07
187,25.38,0.7,-330.76,78.2
188,32.03,0.7,-220.54,70.77
189,33.3,0.7,-220.79,65.73
190,37.98,0.7,-147.01,49.71
191,12.09,0.7,-466.52,95.8
192,29.03,0.7,-257.88,73.42
193,57.03,0.7,-1031.3,-4.52
194,29.41,0.7,-221.0,70.81
195,25.64,0.7,-328.38,78.05
196,42.66,0.7,-116.23,46.62
197,24.94,0.7,-353.51,79.61
198,31.97,0.7,-224.76,66.03
199,39.85,0.7,-139.53,48.99
200,47.48,0.7,-35.44,25.82
201,36.53,0.7,-193.46,58.66
202,48.91,0.7,-47.58,28.0
203,54.82,0.7,-53.28,3.81
204,20.37,0.7,-368.38,85.42
205,35.31,0.7,-152.26,60.2
206,43.14,0.7,-89.18,43.63
207,47.0,0.7,-34.63,25.66
208,19.86,0.7,-443.65,89.66
209,20.4,0.7,-434.26,89.14
210,54.24,0.7,0,5.45
211,33.71,0.7,-170.26,61.72
212,27.34,0.7,-340.91,78.83
213,43.11,0.7,-81.97,42.78
214,24.48,0.7,-289.85,80.63
215,30.83,0.7,-232.0,71.6
216,42.55,0.7,-93.17,44.09
217,18.82,0.7,-407.53,87.66
218,45.32,0.7,-46.41,32.77
219,43.24,0.7,-73.63,41.76
220,35.7,0.7,-174.56,62.08
221,32.85,0.7,-235.55,66.83
222,42.33,0.7,-98.03,44.64
223,39.19,0.7,-145.32,49.55
224,33.33,0.7,-191.16,63.43
225,15.62,0.7,-383.0,91.3
226,38.88,0.7,-122.85,52.32
227,39.91,0.7,-147.01,49.71
228,22.37,0.7,-361.19,85.0
229,36.26,0.7,-167.99,56.49
230,64.68,0.7,-1065.26,-10.44
231,26.17,0.7,-328.4,78.05
232,28.88,0.7,-223.95,71.02
233,34.21,0.7,-209.41,59.95
234,47.88,0.7,-47.57,27.99
235,45.67,0.7,-44.89,32.53
236,42.98,0.7,-79.24,42.45
237,40.85,0.7,-107.63,45.7
238,38.52,0.7,-124.37,52.47
239,26.57,0.7,-302.17,81.41
240,43.37,0.7,-57.33,34.43
241,32.42,0.7,-237.08,66.94
242,38.65,0.7,-126.61,52.69
243,38.22,0.7,-148.72,49.88
244,38.88,0.7,-131.53,53.16
245,56.08,0.7,-56.17,3.72
246,47.11,0.7,-71.17,36.38
247,30.7,0.7,-277.1,69.8
248,62.7,0.7,-1058.34,-10.09
249,51.06,0.7,-24.61,18.75
250,55.28,0.7,-67.05,3.45
251,48.42,0.7,-41.61,26.96
252,34.36,0.7,-185.76,62.99
253,30.05,0.7,-260.29,73.58
254,42.87,0.7,-97.91,39.75
255,27.78,0.7,-286.16,75.33
256,37.45,0.7,-169.59,56.63
257,40.68,0.7,-85.17,43.16
258,31.68,0.7,-274.03,69.59
259,23.62,0.7,-349.74,84.32
260,46.74,0.7,-49.75,28.36
261,41.99,0.7,-107.51,45.69
262,39.43,0.7,-110.76,51.11
263,40.51,0.7,-96.83,44.5
264,45.52,0.7,-68.0,35.95
265,33.85,0.7,-201.26,64.22
266,42.4,0.7,-81.56,42.73
267,42.95,0.7,-66.31,40.83
268,19.26,0.7,-431.94,89.02
269,29.93,0.7,-238.67,72.08
270,22.03,0.7,-346.63,84.13
271,31.75,0.7,-223.36,70.98
272,50.13,0.7,-15.53,21.49
273,33.78,0.7,-181.7,62.66
274,42.45,0.7,-92.21,39.07
275,52.77,0.7,-0.64,10.41
276,39.95,0.7,-140.14,53.98
277,37.06,0.7,-204.53,59.56
278,42.07,0.7,-132.14,48.26
279,24.25,0.7,-352.06,79.52
280,44.66,0.7,-60.95,34.96
281,43.11,0.7,-129.43,47.98
282,33.03,0.7,-251.56,68.0
283,35.32,0.7,-173.61,62.0
284,40.08,0.7,-113.7,46.35
285,58.19,0.7,-1044.16,-10.05
286,39.95,0.7,-130.8,48.12
287,42.52,0.7,-69.77,41.27
288,55.14,0.7,-108.25,2.7
289,50.82,0.7,-6.15,13.12
290,24.48,0.7,-295.59,81.0
291,34.56,0.7,-205.93,64.59
292,45.9,0.7,-88.9,38.66
293,18.53,0.7,-400.18,87.25
294,32.43,0.7,-234.13,66.73
295,46.87,0.7,-48.72,33.14
296,24.78,0.7,-359.89,79.99
297,32.1,0.7,-255.7,68.29
298,39.22,0.7,-145.8,49.6
299,29.97,0.7,-271.09,69.38
300,58.97,0.7,-1037.37,-10.0
301,47.99,0.7,-13.81,21.04
302,30.82,0.7,-255.35,68.27
