Episode,Kick_Speed,friction,Rewards,Stop_Distance
1616,50.64,0.7,-1056.13,-10.09
1618,40.31,0.7,-1019.04,-1.78
1620,65.14,0.7,-1094.32,-10.86
1621,43.92,0.7,-1036.61,-10.11
1622,67.22,0.7,-1097.04,-10.32
1626,48.08,0.7,-1048.41,-10.31
1627,54.18,0.7,-1070.07,-10.48
1629,40.15,0.7,-1020.19,-2.6
1630,48.9,0.7,-1051.67,-10.18
1633,50.49,0.7,-1058.41,-10.04
1634,41.21,0.7,-1023.17,-6.65
1638,48.45,0.7,-1052.88,-10.37
1643,41.07,0.7,-1028.64,-10.12
1649,41.41,0.7,-1028.21,-10.06
1651,43.19,0.7,-1036.57,-10.23
1653,41.07,0.7,-1029.69,-10.13
1654,60.68,0.7,-1087.09,-10.2
1657,42.49,0.7,-1035.84,-10.22
1658,51.32,0.7,-1063.63,-10.72
1660,45.08,0.7,-1048.78,-10.3
1662,50.7,0.7,-1060.88,-10.29
1664,39.06,0.7,-170.7,1.99
1665,42.14,0.7,-1033.82,-10.03
1666,42.96,0.7,-1032.6,-10.21
1669,44.65,0.7,-1041.84,-10.1
1670,49.54,0.7,-1058.15,-10.54
1671,44.17,0.7,-1040.88,-10.3
1672,52.6,0.7,-1065.15,-10.5
1673,54.8,0.7,-1069.04,-10.36
1674,48.24,0.7,-1052.46,-10.4
1675,48.66,0.7,-1054.57,-10.51
1676,56.7,0.7,-1074.34,-10.62
1677,49.19,0.7,-1054.79,-10.28
1682,46.99,0.7,-1053.81,-10.26
1683,38.91,0.7,-1020.56,-3.32
1684,38.31,0.7,-203.03,1.72
1686,39.7,0.7,-1026.18,-10.02
1687,59.01,0.7,-1080.02,-10.91
1688,53.47,0.7,-1069.5,-10.14
1689,50.07,0.7,-1056.09,-10.27
1690,40.99,0.7,-1027.64,-10.07
1692,44.92,0.7,-1041.78,-10.1
1696,52.84,0.7,-1066.4,-10.4
1698,44.93,0.7,-1043.0,-10.39
1699,37.73,0.7,-1015.18,-0.65
1700,46.78,0.7,-1051.67,-10.46
1702,44.0,0.7,-1043.78,-10.03
1704,44.5,0.7,-1042.54,-10.17
1705,36.94,0.7,-28.46,4.78
1707,48.99,0.7,-1057.29,-10.47
1709,40.05,0.7,-1030.3,-10.16
1710,43.33,0.7,-1040.75,-10.31
1711,39.51,0.7,-1022.78,-6.46
1714,45.14,0.7,-1040.85,-10.29
1716,49.56,0.7,-1059.06,-10.36
1718,42.6,0.7,-1037.62,-10.23
1719,42.79,0.7,-1042.17,-10.43
1721,60.61,0.7,-1085.39,-10.77
1722,37.9,0.7,-1027.68,-10.08
1726,38.49,0.7,-134.09,2.37
1730,45.27,0.7,-1043.9,-10.15
