Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
135,61.9,0.7,0.3,-2328.08,-10.08
136,32.78,0.7,0.3,-166.81,51.39
137,37.92,0.7,0.3,-72.09,36.56
138,42.95,0.7,0.3,-32.59,20.27
139,24.7,0.7,0.3,-302.45,71.39
140,4.08,0.7,0.3,-554.75,100.17
141,36.98,0.7,0.3,-99.47,34.94
142,46.01,0.7,0.3,-3.12,6.77
143,27.19,0.7,0.3,-245.67,67.57
144,54.82,0.7,0.3,-2437.5,-10.15
145,53.71,0.7,0.3,-2402.31,-10.13
146,29.47,0.7,0.3,-167.87,56.52
147,45.11,0.7,0.3,-17.13,11.8
148,32.3,0.7,0.3,-199.51,54.15
149,37.39,0.7,0.3,-98.86,39.73
150,53.68,0.7,0.3,-2512.1,-10.2
151,38.2,0.7,0.3,-86.41,33.35
152,40.16,0.7,0.3,-54.1,28.96
153,28.31,0.7,0.3,-265.6,64.0
154,52.45,0.7,0.3,-2275.19,-10.04
155,38.56,0.7,0.3,-96.51,34.59
156,36.55,0.7,0.3,-113.84,41.37
157,39.65,0.7,0.3,-58.17,29.56
158,49.76,0.7,0.3,-2273.15,-10.04
159,24.85,0.7,0.3,-282.29,75.15
160,36.7,0.7,0.3,-100.88,39.96
161,30.25,0.7,0.3,-211.04,59.98
162,39.07,0.7,0.3,-82.26,37.81
163,40.43,0.7,0.3,-50.98,28.48
164,40.06,0.7,0.3,-50.52,28.41
165,26.14,0.7,0.3,-271.86,69.37
166,26.29,0.7,0.3,-256.24,68.3
167,35.87,0.7,0.3,-114.95,41.49
168,43.78,0.7,0.3,-22.11,18.06
169,21.39,0.7,0.3,-384.12,81.33
170,29.66,0.7,0.3,-190.68,58.39
171,26.66,0.7,0.3,-288.02,70.45
172,38.58,0.7,0.3,-66.71,30.77
173,25.82,0.7,0.3,-281.71,70.03
174,45.44,0.7,0.3,-12.55,10.42
175,20.37,0.7,0.3,-428.62,83.83
176,25.46,0.7,0.3,-282.94,70.11
177,28.52,0.7,0.3,-227.63,66.29
178,57.88,0.7,0.3,-2811.8,-10.37
179,22.32,0.7,0.3,-335.43,78.46
180,47.5,0.7,0.3,0,2.11
181,33.14,0.7,0.3,-159.3,50.72
182,30.24,0.7,0.3,-226.29,61.14
183,33.15,0.7,0.3,-119.99,47.04
184,44.92,0.7,0.3,-20.55,12.73
185,29.85,0.7,0.3,-249.63,62.86
186,27.82,0.7,0.3,-275.07,64.66
187,20.53,0.7,0.3,-344.39,79.0
188,48.54,0.7,0.3,-23.64,-2.93
189,38.4,0.7,0.3,-61.7,35.23
190,51.25,0.7,0.3,-2477.54,-10.18
191,57.91,0.7,0.3,-2265.52,-10.04
192,37.2,0.7,0.3,-97.76,39.61
193,34.94,0.7,0.3,-135.31,43.57
194,53.06,0.7,0.3,-2261.66,-10.03
195,38.16,0.7,0.3,-80.61,32.62
196,25.92,0.7,0.3,-294.17,70.85
197,31.84,0.7,0.3,-177.45,57.32
198,44.8,0.7,0.3,-12.13,10.29
199,42.62,0.7,0.3,-13.52,15.97
200,46.62,0.7,0.3,-7.52,8.67
201,38.64,0.7,0.3,-85.8,38.23
202,43.72,0.7,0.3,-18.11,12.07
203,39.59,0.7,0.3,-53.54,28.87
204,22.68,0.7,0.3,-333.28,78.33
205,41.05,0.7,0.3,-30.77,25.14
206,36.13,0.7,0.3,-129.71,43.01
207,55.66,0.7,0.3,-2383.86,-10.12
208,28.98,0.7,0.3,-251.0,62.96
209,25.33,0.7,0.3,-311.04,71.95
210,29.11,0.7,0.3,-263.11,63.82
211,56.61,0.7,0.3,-2229.69,-10.01
212,48.31,0.7,0.3,-57.98,-4.33
213,44.25,0.7,0.3,-29.94,14.99
214,59.73,0.7,0.3,-2527.46,-10.21
215,25.3,0.7,0.3,-307.97,71.75
216,41.38,0.7,0.3,-51.74,23.69
217,61.26,0.7,0.3,-2801.54,-10.37
218,34.87,0.7,0.3,-121.06,47.14
219,37.91,0.7,0.3,-70.21,36.33
220,49.33,0.7,0.3,-1025.28,-8.8
221,29.06,0.7,0.3,-279.95,65.0
222,31.51,0.7,0.3,-153.3,55.29
223,37.67,0.7,0.3,-87.21,38.4
224,58.33,0.7,0.3,-2867.34,-10.4
225,47.89,0.7,0.3,-40.87,-3.78
226,23.48,0.7,0.3,-315.09,77.22
227,41.46,0.7,0.3,-42.9,22.19
