Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
143,44.3,0.7,0.3,-87.98,43.49
144,36.11,0.7,0.3,-71.73,36.45
145,33.41,0.7,0.3,-56.07,34.25
146,61.51,0.7,0.3,-117.83,46.79
147,46.31,0.7,0.3,-110.24,45.98
148,40.03,0.7,0.3,-95.91,39.51
149,34.18,0.7,0.3,-61.31,35.01
150,36.63,0.7,0.3,-75.01,36.89
151,39.08,0.7,0.3,-91.44,38.97
152,55.96,0.7,0.3,-154.28,55.27
153,47.18,0.7,0.3,-116.96,46.7
154,38.63,0.7,0.3,-87.9,38.54
155,39.11,0.7,0.3,-89.95,38.79
156,42.72,0.7,0.3,-75.02,41.93
157,34.72,0.7,0.3,-64.37,35.44
158,41.89,0.7,0.3,-71.15,41.45
159,29.45,0.7,0.3,0,6.78
160,43.74,0.7,0.3,-83.48,42.96
161,41.95,0.7,0.3,-69.21,41.2
162,38.47,0.7,0.3,-86.65,38.38
163,63.75,0.7,0.3,-61.94,40.26
164,43.56,0.7,0.3,-79.52,42.48
165,50.34,0.7,0.3,-238.72,67.06
166,53.41,0.7,0.3,-196.4,58.9
167,25.14,0.7,0.3,0,6.73
168,58.81,0.7,0.3,-119.33,51.97
169,57.69,0.7,0.3,-146.47,54.56
170,32.14,0.7,0.3,-49.99,33.33
171,44.36,0.7,0.3,-90.05,43.73
172,24.13,0.7,0.3,0,6.69
173,32.68,0.7,0.3,-53.22,33.82
174,31.86,0.7,0.3,-47.12,32.89
175,28.81,0.7,0.3,0,6.78
176,28.0,0.7,0.3,0,6.62
177,29.86,0.7,0.3,0,6.75
178,54.48,0.7,0.3,-167.92,56.49
179,34.09,0.7,0.3,-61.31,35.01
180,22.31,0.7,0.3,0,6.74
181,35.6,0.7,0.3,-70.17,36.24
182,45.63,0.7,0.3,-100.64,44.93
183,51.79,0.7,0.3,-166.21,61.38
184,27.27,0.7,0.3,0,6.79
185,37.4,0.7,0.3,-79.54,37.48
186,43.59,0.7,0.3,-82.34,42.82
187,26.95,0.7,0.3,0,6.79
188,31.59,0.7,0.3,-45.53,32.63
189,43.76,0.7,0.3,-83.07,42.91
190,20.0,0.7,0.3,0,6.77
191,44.65,0.7,0.3,-90.22,43.75
192,39.21,0.7,0.3,-92.04,39.05
193,45.36,0.7,0.3,-97.46,44.58
194,27.3,0.7,0.3,0,6.78
195,31.8,0.7,0.3,-46.48,32.79
196,40.22,0.7,0.3,-97.72,39.73
197,37.11,0.7,0.3,-78.04,37.29
198,52.29,0.7,0.3,-165.28,61.31
199,51.06,0.7,0.3,-189.05,63.26
200,56.4,0.7,0.3,-136.1,53.6
201,30.42,0.7,0.3,-38.22,31.44
202,30.08,0.7,0.3,0,6.76
203,40.55,0.7,0.3,-61.22,40.16
204,35.68,0.7,0.3,-69.51,36.15
205,33.44,0.7,0.3,-56.27,34.28
206,33.23,0.7,0.3,-56.29,34.28
207,33.58,0.7,0.3,-56.62,34.33
208,33.95,0.7,0.3,-59.08,34.69
209,44.39,0.7,0.3,-87.94,43.48
210,51.9,0.7,0.3,-160.55,60.91
211,28.63,0.7,0.3,0,6.75
212,22.27,0.7,0.3,0,6.73
213,41.07,0.7,0.3,-64.38,40.58
214,39.62,0.7,0.3,-94.55,39.35
215,14.07,0.7,0.3,0,6.79
216,25.21,0.7,0.3,0,6.73
217,53.46,0.7,0.3,-187.78,58.18
218,23.18,0.7,0.3,0,6.69
219,31.7,0.7,0.3,-46.34,32.76
220,52.5,0.7,0.3,-152.07,60.18
221,50.07,0.7,0.3,-185.47,62.97
222,50.06,0.7,0.3,-179.67,62.5
223,41.62,0.7,0.3,-68.58,41.12
224,43.25,0.7,0.3,-80.26,42.57
225,32.65,0.7,0.3,-52.25,33.68
226,50.77,0.7,0.3,-210.53,64.94
227,25.93,0.7,0.3,0,6.73
228,48.82,0.7,0.3,-105.46,45.46
229,26.57,0.7,0.3,0,6.66
230,41.86,0.7,0.3,-69.73,41.27
231,35.67,0.7,0.3,-70.83,36.33
232,60.64,0.7,0.3,-111.77,46.15
233,50.17,0.7,0.3,-195.85,63.8
234,24.6,0.7,0.3,0,6.77
235,45.63,0.7,0.3,-95.94,44.4
236,36.67,0.7,0.3,-74.92,36.88
237,21.74,0.7,0.3,0,6.72
238,42.27,0.7,0.3,-72.57,41.62
239,20.99,0.7,0.3,0,6.66
240,33.09,0.7,0.3,-55.43,34.15
241,30.49,0.7,0.3,-38.45,31.48
242,39.48,0.7,0.3,-94.0,39.28
243,52.44,0.7,0.3,-200.69,59.25
244,23.92,0.7,0.3,0,6.79
245,16.89,0.7,0.3,0,6.76
246,60.99,0.7,0.3,-107.67,45.71
247,43.06,0.7,0.3,-79.22,42.44
248,41.58,0.7,0.3,-66.68,40.88
249,30.85,0.7,0.3,-41.39,31.97
250,47.88,0.7,0.3,-226.28,66.14
251,47.1,0.7,0.3,-107.43,45.68
252,43.46,0.7,0.3,-79.36,42.46
253,47.73,0.7,0.3,-113.48,46.33
254,41.94,0.7,0.3,-69.99,41.3
255,34.12,0.7,0.3,-59.84,34.8
256,42.51,0.7,0.3,-74.16,41.82
257,25.22,0.7,0.3,0,6.64
258,31.23,0.7,0.3,-43.78,32.35
259,43.03,0.7,0.3,-78.97,42.41
260,30.8,0.7,0.3,-41.72,32.02
261,42.81,0.7,0.3,-74.75,41.89
262,42.71,0.7,0.3,-74.8,41.9
263,45.49,0.7,0.3,-101.1,44.98
264,40.93,0.7,0.3,-61.9,40.25
265,25.75,0.7,0.3,0,6.78
266,42.92,0.7,0.3,-76.25,42.08
267,34.14,0.7,0.3,-60.1,34.84
268,32.02,0.7,0.3,-48.41,33.09
269,36.47,0.7,0.3,-75.44,36.95
270,47.48,0.7,0.3,-95.94,44.4
271,23.9,0.7,0.3,0,6.57
272,27.07,0.7,0.3,0,6.78
273,27.38,0.7,0.3,0,6.79
274,41.48,0.7,0.3,-65.83,40.77
275,22.92,0.7,0.3,0,6.73
276,50.79,0.7,0.3,-185.45,62.97
277,51.16,0.7,0.3,-179.27,62.47
278,51.07,0.7,0.3,-191.76,63.47
279,49.57,0.7,0.3,-220.9,65.74
280,34.55,0.7,0.3,-62.95,35.24
281,25.72,0.7,0.3,0,6.71
282,22.22,0.7,0.3,0,6.78
283,53.23,0.7,0.3,-202.79,59.42
284,20.04,0.7,0.3,0,6.78
285,31.29,0.7,0.3,-43.95,32.38
286,28.39,0.7,0.3,0,6.77
287,38.16,0.7,0.3,-85.82,38.28
288,53.47,0.7,0.3,-194.17,58.71
289,44.59,0.7,0.3,-88.87,43.59
290,26.11,0.7,0.3,0,6.77
291,27.71,0.7,0.3,0,6.77
292,28.27,0.7,0.3,0,6.75
293,15.29,0.7,0.3,0,6.78
294,39.17,0.7,0.3,-92.08,39.05
295,44.34,0.7,0.3,-86.59,43.32
296,40.75,0.7,0.3,-60.63,40.08
297,29.55,0.7,0.3,0,6.77
298,35.85,0.7,0.3,-70.2,36.25
299,42.82,0.7,0.3,-77.48,42.23
300,33.39,0.7,0.3,-55.92,34.23
301,30.12,0.7,0.3,0,6.69
302,49.76,0.7,0.3,-205.33,64.54
303,45.53,0.7,0.3,-100.13,44.87
304,52.46,0.7,0.3,-153.3,60.29
305,35.26,0.7,0.3,-66.63,35.76
306,34.6,0.7,0.3,-63.45,35.31
307,41.85,0.7,0.3,-67.67,41.0
308,55.41,0.7,0.3,-155.01,55.34
309,33.24,0.7,0.3,-54.96,34.08
310,31.88,0.7,0.3,-46.92,32.85
311,40.4,0.7,0.3,-98.5,39.82
312,37.34,0.7,0.3,-80.46,37.6
313,59.38,0.7,0.3,-105.13,50.54
314,35.9,0.7,0.3,-70.6,36.3
315,25.0,0.7,0.3,0,6.8
316,32.92,0.7,0.3,-53.37,33.85
317,37.51,0.7,0.3,-80.22,37.57
318,37.48,0.7,0.3,-79.8,37.51
319,33.52,0.7,0.3,-56.65,34.33
320,33.86,0.7,0.3,-58.4,34.59
321,33.25,0.7,0.3,-54.79,34.06
322,44.53,0.7,0.3,-89.99,43.72
323,39.97,0.7,0.3,-95.4,39.45
324,20.01,0.7,0.3,0,6.74
325,36.27,0.7,0.3,-74.44,36.81
326,30.99,0.7,0.3,-41.99,32.06
327,60.16,0.7,0.3,-126.0,47.63
328,40.58,0.7,0.3,-62.42,40.32
329,46.97,0.7,0.3,-114.99,46.49
330,32.92,0.7,0.3,-53.85,33.92
331,41.8,0.7,0.3,-68.22,41.07
332,49.03,0.7,0.3,-198.93,64.04
333,39.06,0.7,0.3,-89.38,38.72
334,47.89,0.7,0.3,-101.13,44.99
335,49.18,0.7,0.3,-230.99,66.49
336,39.8,0.7,0.3,-97.35,39.69
337,44.28,0.7,0.3,-88.22,43.52
338,33.04,0.7,0.3,-54.9,34.07
339,52.21,0.7,0.3,-152.28,60.2
340,17.79,0.7,0.3,0,6.55
341,49.44,0.7,0.3,-221.98,65.82
342,38.35,0.7,0.3,-87.13,38.44
343,18.16,0.7,0.3,0,6.79
344,45.22,0.7,0.3,-96.0,44.41
345,41.33,0.7,0.3,-64.68,40.62
