Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
0,77.3,0.7,0.3,-10.39,14.71
1,75.68,0.7,0.3,-21.6,18.0
2,72.73,0.7,0.3,-33.03,25.35
3,76.88,0.7,0.3,-11.33,15.03
4,78.77,0.7,0.3,-0.32,10.21
5,80.14,0.7,0.3,0,7.67
6,80.52,0.7,0.3,0,6.06
7,73.6,0.7,0.3,-18.99,22.33
8,75.86,0.7,0.3,-18.54,17.19
9,83.12,0.7,0.3,-1033.89,-0.04
