Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
0,76.6,0.7,0.3,-14.38,15.99
1,76.7,0.7,0.3,-14.36,15.99
2,72.66,0.7,0.3,-20.5,22.69
3,82.18,0.7,0.3,-162.2,2.07
