Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
135,36.75,0.7,0.3,-98.33,39.8
136,18.29,0.7,0.3,-345.15,84.04
137,38.4,0.7,0.3,-46.41,32.77
138,55.75,0.7,0.3,-1034.12,-0.15
139,17.68,0.7,0.3,-392.28,86.8
140,50.95,0.7,0.3,-1021.88,-0.01
141,30.98,0.7,0.3,-183.49,57.82
142,38.97,0.7,0.3,-35.02,30.89
143,40.18,0.7,0.3,-45.75,27.68
144,35.22,0.7,0.3,-78.28,42.33
145,38.15,0.7,0.3,-65.37,35.58
146,44.54,0.7,0.3,-12.07,15.27
147,47.96,0.7,0.3,-1015.98,-0.1
148,40.21,0.7,0.3,-56.01,29.38
149,37.9,0.7,0.3,-70.38,36.27
150,29.63,0.7,0.3,-165.09,61.29
151,45.44,0.7,0.3,0,8.4
152,36.07,0.7,0.3,-98.66,39.84
153,13.98,0.7,0.3,-399.39,92.21
154,49.02,0.7,0.3,-1014.43,-0.01
155,38.85,0.7,0.3,-54.68,34.04
156,37.2,0.7,0.3,-62.32,40.31
157,51.14,0.7,0.3,-1024.49,-0.18
158,51.76,0.7,0.3,-1029.3,-0.25
159,26.98,0.7,0.3,-239.37,67.11
160,54.17,0.7,0.3,-1029.64,-0.29
161,23.77,0.7,0.3,-290.48,75.61
162,41.31,0.7,0.3,-25.58,23.83
163,46.84,0.7,0.3,-1013.65,-0.05
164,38.96,0.7,0.3,-31.59,30.29
165,39.35,0.7,0.3,-51.8,28.7
166,34.96,0.7,0.3,-116.93,46.69
167,42.9,0.7,0.3,-10.53,20.15
168,38.36,0.7,0.3,-60.21,34.85
169,59.16,0.7,0.3,-1040.03,-0.1
170,18.29,0.7,0.3,-353.57,84.55
171,19.01,0.7,0.3,-362.68,85.08
172,27.13,0.7,0.3,-219.32,65.62
173,27.04,0.7,0.3,-225.84,66.11
174,38.08,0.7,0.3,-62.08,35.12
175,46.95,0.7,0.3,-600.64,0.03
176,34.86,0.7,0.3,-131.91,48.23
177,44.23,0.7,0.3,-7.38,13.61
178,22.45,0.7,0.3,-302.86,76.42
179,40.03,0.7,0.3,-35.16,30.92
180,43.63,0.7,0.3,-13.22,15.63
181,25.48,0.7,0.3,-250.52,72.91
182,26.09,0.7,0.3,-216.54,70.48
183,45.08,0.7,0.3,0,9.68
184,21.17,0.7,0.3,-348.54,79.3
185,22.02,0.7,0.3,-296.53,76.01
186,17.42,0.7,0.3,-378.91,86.03
187,59.33,0.7,0.3,-1039.53,-0.15
188,30.87,0.7,0.3,-151.85,55.05
189,41.19,0.7,0.3,-23.02,23.26
190,44.78,0.7,0.3,0,9.11
191,47.81,0.7,0.3,-1015.85,-0.12
192,32.35,0.7,0.3,-130.29,53.04
193,46.5,0.7,0.3,0,5.6
194,32.42,0.7,0.3,-144.43,49.47
195,19.33,0.7,0.3,-324.44,82.79
196,23.36,0.7,0.3,-281.08,74.99
197,41.03,0.7,0.3,-26.41,24.0
198,27.9,0.7,0.3,-201.09,64.21
199,25.62,0.7,0.3,-261.98,68.74
200,50.06,0.7,0.3,-1020.59,-0.06
201,43.24,0.7,0.3,-6.51,13.27
202,41.26,0.7,0.3,-26.99,24.12
203,26.94,0.7,0.3,-245.51,67.56
204,39.45,0.7,0.3,-55.0,29.22
205,17.4,0.7,0.3,-387.84,86.54
206,41.05,0.7,0.3,-13.89,21.06
207,40.69,0.7,0.3,-53.18,28.92
208,34.06,0.7,0.3,-132.09,48.25
209,16.61,0.7,0.3,-423.59,88.56
210,42.89,0.7,0.3,-9.0,14.22
211,34.48,0.7,0.3,-132.78,48.32
212,51.22,0.7,0.3,-1022.52,-0.19
213,27.33,0.7,0.3,-209.57,64.87
214,51.99,0.7,0.3,-1023.0,-0.01
215,38.17,0.7,0.3,-37.59,31.33
216,33.78,0.7,0.3,-139.03,48.94
217,42.7,0.7,0.3,-15.8,16.42
218,33.85,0.7,0.3,-149.47,49.95
219,35.48,0.7,0.3,-99.5,44.8
220,38.89,0.7,0.3,-36.95,31.22
221,32.41,0.7,0.3,-163.76,56.12
222,51.43,0.7,0.3,-1022.84,-0.11
223,42.35,0.7,0.3,-11.14,20.32
224,43.13,0.7,0.3,-12.22,15.32
225,23.63,0.7,0.3,-322.09,77.65
226,31.02,0.7,0.3,-151.7,60.15
227,50.87,0.7,0.3,-1024.26,-0.07
228,44.12,0.7,0.3,0,8.39
229,32.83,0.7,0.3,-140.5,49.08
230,34.69,0.7,0.3,-127.97,47.83
231,24.83,0.7,0.3,-238.58,72.07
232,42.05,0.7,0.3,-11.92,20.54
233,38.72,0.7,0.3,-40.01,31.74
234,51.47,0.7,0.3,-1024.02,-0.12
235,46.02,0.7,0.3,0,7.12
236,26.92,0.7,0.3,-219.13,65.6
237,1,0.7,0.3,-531.69,99.1
238,40.86,0.7,0.3,-25.71,23.85
239,38.0,0.7,0.3,-95.81,39.5
240,38.9,0.7,0.3,-46.48,32.79
241,20.75,0.7,0.3,-334.24,78.42
242,35.17,0.7,0.3,-85.23,43.16
243,43.29,0.7,0.3,-13.2,15.63
244,37.14,0.7,0.3,-79.24,37.44
245,39.1,0.7,0.3,-33.98,30.71
246,35.42,0.7,0.3,-70.36,41.35
247,33.4,0.7,0.3,-105.17,50.54
248,27.8,0.7,0.3,-231.09,66.5
249,37.46,0.7,0.3,-67.78,35.92
250,42.3,0.7,0.3,-33.55,25.45
251,48.45,0.7,0.3,-1014.82,-0.03
252,44.36,0.7,0.3,0,7.4
253,46.06,0.7,0.3,-5.12,12.69
254,35.12,0.7,0.3,-79.94,42.53
255,34.86,0.7,0.3,-98.73,44.72
256,52.06,0.7,0.3,-1028.41,-0.08
257,45.81,0.7,0.3,-1014.59,-0.08
258,49.68,0.7,0.3,-1020.64,-0.18
259,29.15,0.7,0.3,-178.49,62.4
260,26.23,0.7,0.3,-272.54,69.48
261,35.92,0.7,0.3,-63.12,40.41
262,37.79,0.7,0.3,-81.38,37.72
263,56.37,0.7,0.3,-1036.06,-0.4
264,33.83,0.7,0.3,-125.81,47.62
265,21.77,0.7,0.3,-323.65,77.75
266,42.38,0.7,0.3,-15.94,21.59
267,27.04,0.7,0.3,-235.11,66.8
268,52.24,0.7,0.3,-1024.89,-0.04
269,44.79,0.7,0.3,-2.57,11.49
270,56.65,0.7,0.3,-1035.36,-0.38
271,23.87,0.7,0.3,-285.32,75.27
272,37.65,0.7,0.3,-94.8,39.38
273,37.03,0.7,0.3,-86.95,38.42
274,32.6,0.7,0.3,-126.69,52.69
275,42.42,0.7,0.3,-17.83,17.0
276,40.43,0.7,0.3,-52.56,28.82
277,44.66,0.7,0.3,0,8.64
278,47.24,0.7,0.3,-1011.71,-0.0
279,45.8,0.7,0.3,-0.66,10.42
280,37.71,0.7,0.3,-87.07,38.44
281,33.49,0.7,0.3,-102.88,50.3
282,49.18,0.7,0.3,-1021.67,-0.07
283,37.09,0.7,0.3,-83.25,37.96
284,29.15,0.7,0.3,-161.14,60.96
285,43.2,0.7,0.3,-9.41,14.37
286,50.34,0.7,0.3,-1022.33,-0.19
287,41.03,0.7,0.3,-52.01,28.73
288,40.07,0.7,0.3,-19.53,22.46
289,43.81,0.7,0.3,-5.98,13.06
290,55.53,0.7,0.3,-1033.82,-0.33
291,22.6,0.7,0.3,-305.72,76.61
292,41.31,0.7,0.3,-15.48,21.47
293,23.02,0.7,0.3,-247.98,72.73
294,37.39,0.7,0.3,-89.67,38.76
295,45.4,0.7,0.3,0,9.99
296,33.95,0.7,0.3,-135.47,48.59
297,33.77,0.7,0.3,-107.61,45.7
298,13.48,0.7,0.3,-445.86,89.78
299,24.53,0.7,0.3,-244.68,72.5
300,44.57,0.7,0.3,0,9.79
301,33.79,0.7,0.3,-105.27,45.44
302,45.28,0.7,0.3,-234.86,1.49
303,17.76,0.7,0.3,-383.36,86.29
304,43.96,0.7,0.3,0,9.72
305,56.38,0.7,0.3,-1035.05,-0.24
306,33.01,0.7,0.3,-125.22,52.55
307,44.25,0.7,0.3,0,6.02
308,49.1,0.7,0.3,-1020.24,-0.15
309,27.08,0.7,0.3,-229.3,66.37
310,32.4,0.7,0.3,-132.62,48.3
311,45.2,0.7,0.3,0,9.79
312,48.44,0.7,0.3,-1017.5,-0.02
313,41.51,0.7,0.3,-40.02,26.67
314,24.56,0.7,0.3,-267.5,74.07
315,45.53,0.7,0.3,0,6.19
316,41.58,0.7,0.3,-22.88,18.32
317,18.07,0.7,0.3,-359.98,84.93
318,37.59,0.7,0.3,-61.96,35.1
319,34.25,0.7,0.3,-104.78,50.5
320,37.95,0.7,0.3,-59.67,34.77
321,37.78,0.7,0.3,-38.92,31.56
322,37.72,0.7,0.3,-63.46,35.31
323,65.7,0.7,0.3,-1050.85,-0.25
324,40.08,0.7,0.3,-45.77,27.69
325,54.44,0.7,0.3,-1031.71,-0.23
326,40.3,0.7,0.3,-30.98,24.94
327,34.73,0.7,0.3,-109.32,50.97
328,30.88,0.7,0.3,-183.03,57.78
329,36.84,0.7,0.3,-86.5,38.36
330,51.05,0.7,0.3,-1023.5,-0.22
331,33.97,0.7,0.3,-101.81,45.06
332,30.39,0.7,0.3,-152.91,55.15
333,45.91,0.7,0.3,-60.97,3.6
334,37.79,0.7,0.3,-87.51,38.49
335,38.67,0.7,0.3,-54.02,33.94
336,36.61,0.7,0.3,-74.87,36.87
337,18.1,0.7,0.3,-376.7,85.9
338,25.93,0.7,0.3,-265.8,69.01
339,27.51,0.7,0.3,-213.58,65.18
340,35.72,0.7,0.3,-100.63,44.93
341,36.74,0.7,0.3,-72.12,36.5
342,37.91,0.7,0.3,-45.77,32.67
343,38.45,0.7,0.3,-59.4,34.73
344,47.47,0.7,0.3,-1013.56,-0.01
345,47.27,0.7,0.3,-1013.43,-0.02
346,33.27,0.7,0.3,-108.84,50.92
347,29.27,0.7,0.3,-166.2,61.38
348,39.07,0.7,0.3,-55.99,29.37
349,40.33,0.7,0.3,-25.48,23.8
350,62.72,0.7,0.3,-1045.53,-0.47
351,55.99,0.7,0.3,-1035.68,-0.01
352,42.37,0.7,0.3,-12.72,15.48
353,26.19,0.7,0.3,-250.23,67.9
354,41.56,0.7,0.3,-27.62,19.46
355,54.64,0.7,0.3,-1031.3,-0.14
356,43.39,0.7,0.3,-1.15,10.71
357,42.32,0.7,0.3,-21.54,17.99
358,18.02,0.7,0.3,-336.9,83.55
359,29.95,0.7,0.3,-182.71,57.76
360,36.62,0.7,0.3,-82.27,37.83
361,39.19,0.7,0.3,-58.81,29.82
362,40.58,0.7,0.3,-27.95,24.33
363,49.16,0.7,0.3,-1019.38,-0.19
364,24.3,0.7,0.3,-238.58,72.07
365,35.7,0.7,0.3,-65.11,40.67
366,46.08,0.7,0.3,-1012.05,-0.03
367,40.25,0.7,0.3,-17.04,21.86
368,57.43,0.7,0.3,-1034.95,-0.12
369,31.13,0.7,0.3,-188.15,58.21
370,29.55,0.7,0.3,-206.96,59.76
371,13.47,0.7,0.3,-398.77,92.17
372,28.57,0.7,0.3,-177.73,57.33
373,37.18,0.7,0.3,-73.14,36.64
374,43.44,0.7,0.3,-5.5,12.85
375,57.5,0.7,0.3,-1037.84,-0.25
376,44.06,0.7,0.3,0,8.13
377,47.95,0.7,0.3,-1017.29,-0.1
378,37.22,0.7,0.3,-75.59,36.97
379,33.95,0.7,0.3,-140.07,49.04
380,49.69,0.7,0.3,-1022.04,-0.08
381,57.2,0.7,0.3,-1036.3,-0.31
382,20.25,0.7,0.3,-344.34,84.0
383,35.71,0.7,0.3,-64.28,40.56
384,32.53,0.7,0.3,-114.89,46.48
385,35.87,0.7,0.3,-73.68,41.76
386,27.17,0.7,0.3,-230.9,66.49
387,11.13,0.7,0.3,-424.78,93.59
388,54.7,0.7,0.3,-1033.24,-0.17
389,60.12,0.7,0.3,-1041.02,-0.09
390,27.59,0.7,0.3,-211.53,65.02
391,42.3,0.7,0.3,-21.98,18.1
392,35.69,0.7,0.3,-105.27,45.44
393,41.4,0.7,0.3,-17.46,21.97
394,26.57,0.7,0.3,-257.95,68.45
395,36.14,0.7,0.3,-91.25,38.95
396,43.66,0.7,0.3,-5.11,12.69
397,53.88,0.7,0.3,-1030.4,-0.33
398,23.43,0.7,0.3,-267.42,74.07
399,53.09,0.7,0.3,-1027.93,-0.19
400,54.44,0.7,0.3,-1031.91,-0.19
401,30.9,0.7,0.3,-135.93,53.58
402,37.67,0.7,0.3,-63.82,35.36
403,42.65,0.7,0.3,-9.0,14.22
404,36.58,0.7,0.3,-62.76,35.22
405,23.55,0.7,0.3,-308.46,76.78
406,46.54,0.7,0.3,-1015.81,-0.08
407,48.12,0.7,0.3,-1019.64,-0.02
408,45.39,0.7,0.3,0,5.99
409,63.64,0.7,0.3,-1048.14,-0.37
410,53.9,0.7,0.3,-1031.68,-0.36
411,32.93,0.7,0.3,-149.36,49.94
412,44.62,0.7,0.3,0,6.48
413,51.72,0.7,0.3,-1025.79,-0.09
414,37.92,0.7,0.3,-85.44,38.23
415,34.01,0.7,0.3,-137.14,48.75
416,41.48,0.7,0.3,-14.85,21.31
417,23.78,0.7,0.3,-258.32,73.45
418,29.17,0.7,0.3,-155.07,55.35
419,40.66,0.7,0.3,-22.58,18.25
420,45.58,0.7,0.3,0,7.07
421,35.92,0.7,0.3,-62.22,40.29
422,43.34,0.7,0.3,0,9.95
423,9.36,0.7,0.3,-479.31,96.46
424,38.7,0.7,0.3,-39.01,26.49
425,45.85,0.7,0.3,-112.26,2.64
426,46.92,0.7,0.3,-1015.6,-0.11
427,23.79,0.7,0.3,-286.12,75.32
428,27.09,0.7,0.3,-219.89,65.66
429,53.88,0.7,0.3,-1030.21,-0.29
430,38.82,0.7,0.3,-49.16,28.26
431,56.47,0.7,0.3,-1036.16,-0.31
432,45.2,0.7,0.3,0,7.44
433,46.33,0.7,0.3,-209.89,1.67
434,30.12,0.7,0.3,-173.67,56.98
435,24.25,0.7,0.3,-287.64,75.42
436,43.87,0.7,0.3,-3.69,12.04
437,30.47,0.7,0.3,-168.93,56.57
438,53.18,0.7,0.3,-1028.89,-0.14
439,25.83,0.7,0.3,-248.5,67.78
440,41.15,0.7,0.3,-15.56,21.49
441,34.31,0.7,0.3,-131.72,48.21
442,36.68,0.7,0.3,-71.82,36.46
443,49.32,0.7,0.3,-1020.87,-0.04
444,25.87,0.7,0.3,-251.75,68.01
445,33.08,0.7,0.3,-141.61,49.19
446,37.59,0.7,0.3,-47.26,32.91
447,27.92,0.7,0.3,-196.62,63.86
448,29.7,0.7,0.3,-183.96,57.86
449,38.61,0.7,0.3,-32.84,30.51
450,50.67,0.7,0.3,-1023.74,-0.24
451,18.9,0.7,0.3,-344.8,84.02
452,21.07,0.7,0.3,-345.71,79.13
453,19.81,0.7,0.3,-323.77,82.75
454,33.42,0.7,0.3,-119.83,47.0
455,34.42,0.7,0.3,-113.52,46.33
456,36.22,0.7,0.3,-61.73,35.07
457,31.86,0.7,0.3,-141.99,54.15
458,19.82,0.7,0.3,-300.98,81.34
459,29.64,0.7,0.3,-172.41,61.9
460,30.43,0.7,0.3,-168.61,56.55
461,29.39,0.7,0.3,-198.26,59.05
462,33.83,0.7,0.3,-125.43,47.58
463,39.72,0.7,0.3,-45.77,27.69
464,35.68,0.7,0.3,-74.2,41.83
465,48.55,0.7,0.3,-1016.7,-0.16
466,65.28,0.7,0.3,-1049.21,-0.38
467,32.98,0.7,0.3,-129.38,47.98
468,10.11,0.7,0.3,-500.39,97.54
469,23.69,0.7,0.3,-259.08,73.5
470,46.87,0.7,0.3,-1014.39,-0.06
471,22.57,0.7,0.3,-294.07,75.85
472,25.15,0.7,0.3,-272.66,69.49
473,23.08,0.7,0.3,-311.42,76.97
474,33.69,0.7,0.3,-76.21,42.07
475,38.7,0.7,0.3,-42.58,32.16
476,44.8,0.7,0.3,0,8.48
477,42.92,0.7,0.3,-10.65,14.8
478,44.52,0.7,0.3,0,6.8
479,43.89,0.7,0.3,-0.19,10.12
480,45.96,0.7,0.3,-1011.59,-0.01
481,50.74,0.7,0.3,-1024.02,-0.1
482,35.05,0.7,0.3,-80.41,42.59
483,40.46,0.7,0.3,-32.71,25.29
484,37.1,0.7,0.3,-45.74,32.67
485,47.6,0.7,0.3,-1015.46,-0.0
486,34.83,0.7,0.3,-77.99,42.29
487,58.57,0.7,0.3,-1037.97,-0.04
488,40.62,0.7,0.3,-21.22,17.9
489,16.15,0.7,0.3,-414.61,88.06
490,19.13,0.7,0.3,-337.62,83.59
491,36.68,0.7,0.3,-75.38,36.94
492,51.95,0.7,0.3,-1027.51,-0.13
493,61.43,0.7,0.3,-1044.94,-0.4
494,64.77,0.7,0.3,-1049.63,-0.47
495,33.12,0.7,0.3,-124.11,47.44
496,29.23,0.7,0.3,-189.47,58.32
497,24.95,0.7,0.3,-269.0,69.24
498,46.07,0.7,0.3,-1013.4,-0.08
499,18.37,0.7,0.3,-361.27,85.0
500,35.19,0.7,0.3,-84.94,43.13
501,24.75,0.7,0.3,-243.46,72.41
502,49.46,0.7,0.3,-1021.45,-0.05
503,28.01,0.7,0.3,-223.94,65.97
504,23.21,0.7,0.3,-245.77,72.58
505,24.9,0.7,0.3,-255.69,73.27
506,42.82,0.7,0.3,-8.76,14.13
507,45.49,0.7,0.3,-205.14,1.71
508,34.71,0.7,0.3,-81.57,42.73
509,35.94,0.7,0.3,-97.63,39.72
510,38.62,0.7,0.3,-52.42,28.8
511,50.96,0.7,0.3,-1021.98,-0.14
512,41.82,0.7,0.3,-13.26,20.9
513,48.6,0.7,0.3,-1020.6,-0.05
514,59.42,0.7,0.3,-1041.88,-0.01
515,65.99,0.7,0.3,-1052.17,-0.35
516,7.42,0.7,0.3,-521.55,98.6
517,30.43,0.7,0.3,-201.9,59.35
518,37.13,0.7,0.3,-71.25,36.39
519,27.48,0.7,0.3,-202.55,64.33
520,45.4,0.7,0.3,-1011.72,-0.05
521,29.61,0.7,0.3,-191.88,58.52
522,39.49,0.7,0.3,-59.91,29.99
523,43.54,0.7,0.3,-7.79,13.77
524,49.48,0.7,0.3,-1023.16,-0.15
525,28.41,0.7,0.3,-169.04,61.62
526,32.99,0.7,0.3,-114.14,51.45
527,50.53,0.7,0.3,-1024.22,-0.24
528,55.55,0.7,0.3,-1033.93,-0.12
529,31.13,0.7,0.3,-143.85,54.32
530,48.37,0.7,0.3,-1021.97,-0.13
531,44.52,0.7,0.3,-40.75,4.22
