Episode,Kick_Speed,NN_start_speed,CRS_speed,Rewards,Stop_Distance
2168,33.835,33.835,16.891,-601.456,0.03
2169,32.082,32.082,13.051,-1052.205,-0.06
2170,5.069,5.069,13.051,-373.219,95.751
2171,43.535,43.535,30.718,-1122.871,-0.146
2172,13.014,12.667,30.718,-272.636,79.422
2173,1.676,1.676,30.718,-421.243,98.4
2174,38.825,38.825,24.058,-569.669,0.114
2175,5.698,5.698,24.058,-449.228,94.958
2176,39.664,39.664,26.561,-1106.244,-0.135
2177,39.848,39.848,26.464,-1105.854,-0.057
2178,38.111,38.111,23.309,-586.609,0.069
2179,31.414,31.414,12.693,-1050.772,-0.069
2180,29.947,29.947,9.155,-164.791,2.047
2181,23.309,23.309,9.155,-54.831,39.064
2182,8.437,8.437,9.155,-367.334,90.357
2183,22.8,22.8,9.155,-76.724,42.115
2184,15.109,15.109,9.155,-265.502,73.99
2185,40.19,40.19,26.957,-1107.83,-0.213
2186,8.453,8.453,26.957,-368.016,90.397
2187,28.182,28.182,1.911,-1.085,9.873
2188,6.41,6.157,1.911,-411.794,92.899
2189,11.897,11.897,1.911,-301.198,81.313
2190,11.672,11.672,1.911,-336.373,83.549
2191,12.826,12.826,1.911,-268.556,79.146
2192,27.182,27.182,1.911,-0.437,15.283
2193,31.952,31.952,13.955,-1055.821,-0.06
2194,34.123,34.123,18.517,-1074.069,-0.178
2195,40.21,40.21,26.554,-593.742,0.05
2196,9.643,9.643,26.554,-355.972,89.689
2197,11.355,11.355,26.554,-357.106,84.824
2198,4.794,4.794,26.554,-377.389,95.985
2199,43.262,43.262,30.515,-609.521,0.009
2200,37.944,37.944,23.417,-1093.669,-0.277
2201,8.695,8.695,23.417,-393.016,91.839
2202,19.783,19.783,23.417,-109.36,55.97
2203,5.945,5.945,23.417,-390.593,96.723
2204,11.786,11.786,23.417,-342.265,83.914
2205,35.603,35.603,20.617,-1082.469,-0.213
2206,38.003,38.003,24.093,-1096.371,-0.118
2207,4.723,4.723,24.093,-377.44,95.988
2208,37.645,37.645,22.669,-1090.675,-0.165
2209,2.094,2.094,22.669,-417.56,98.201
2210,35.492,35.492,19.909,-1079.637,-0.18
2211,34.516,34.516,19.221,-609.676,0.009
2212,7.318,7.318,19.221,-432.651,94.055
2213,43.674,43.674,31.315,-1125.261,-0.249
2214,35.496,35.496,19.646,-606.519,0.017
2215,10.09,10.09,19.646,-289.524,85.611
2216,17.887,17.887,19.646,-190.142,63.38
2217,16.349,16.349,19.646,-183.023,67.771
2218,7.063,7.063,19.646,-402.775,92.392
2219,16.807,16.807,19.646,-181.765,67.669
2220,25.461,25.461,19.646,-33.541,30.452
2221,37.101,37.101,22.945,-1091.78,-0.138
2222,13.489,13.489,22.945,-244.228,77.468
2223,30.913,30.913,11.407,-1045.626,-0.064
2224,17.372,17.372,11.407,-198.376,64.059
2225,27.196,27.196,11.407,-0.522,15.337
2226,6.138,6.138,11.407,-378.833,96.066
2227,5.995,5.995,11.407,-440.817,94.502
2228,26.255,26.255,11.407,-16.919,21.739
2229,7.678,7.678,11.407,-433.444,94.098
2230,1.453,1.453,11.407,-422.957,98.493
2231,34.706,34.706,18.64,-1074.558,-0.056
2232,39.598,39.598,25.673,-1102.693,-0.084
2233,31.465,31.465,12.799,-1051.195,-0.162
2234,44.76,44.76,32.383,-1129.533,-0.143
2235,9.002,9.002,32.383,-374.156,90.754
2236,7.1,7.1,32.383,-430.294,93.925
2237,13.703,13.703,32.383,-275.228,79.597
2238,42.963,42.963,30.824,-1123.298,-0.149
2239,29.469,29.469,9.48,-1037.92,-0.076
2240,8.197,8.197,9.48,-401.281,92.308
2241,34.984,34.27,19.295,-1077.181,-0.16
2242,31.596,31.596,14.126,-1056.504,-0.08
2243,5.647,5.647,14.126,-396.586,97.054
2244,21.393,21.393,14.126,-80.285,47.572
2245,36.579,36.579,21.237,-1084.948,-0.102
2246,9.335,9.335,21.237,-373.22,90.7
2247,11.682,11.682,21.237,-351.465,84.48
2248,21.078,21.078,21.237,-121.693,52.191
2249,7.299,7.299,21.237,-443.308,94.637
2250,26.213,26.213,21.237,-23.542,23.489
2251,19.855,19.855,21.237,-137.582,53.797
2252,30.198,30.198,10.869,-1043.476,-0.055
2253,42.652,42.652,29.554,-568.376,0.118
2254,17.025,17.025,29.554,-169.452,66.656
2255,12.241,12.241,29.554,-333.855,83.392
2256,13.81,13.81,29.554,-232.127,76.61
2257,26.754,26.754,29.554,-11.047,19.932
2258,1.266,1.266,29.554,-423.988,98.549
2259,32.416,31.724,14.466,-611.506,0.004
2260,12.392,12.392,14.466,-277.557,79.753
2261,33.329,33.329,16.693,-1066.77,-0.107
2262,1.777,1.777,16.693,-420.789,98.376
2263,6.827,6.827,16.693,-365.547,95.316
2264,41.917,41.154,29.444,-1117.774,-0.015
2265,19.479,19.479,29.444,-125.887,57.617
2266,35.456,35.456,19.91,-1079.642,-0.077
2267,12.667,12.667,19.91,-266.896,79.034
2268,38.063,38.063,23.558,-1094.23,-0.027
2269,43.291,42.519,31.207,-1124.826,-0.0
2270,21.003,21.003,31.207,-76.061,47.057
2271,28.524,28.524,0.005,0,10.85
2272,37.141,37.141,22.161,-1088.645,-0.11
2273,25.424,25.424,22.161,-32.227,30.194
2274,22.364,22.364,22.161,-80.575,42.614
2275,12.79,12.79,22.161,-292.902,80.771
2276,13.163,13.163,22.161,-298.178,81.116
2277,30.232,30.232,7.99,-31.102,4.645
2278,15.932,15.932,7.99,-228.766,71.327
2279,25.867,25.867,7.99,-29.918,29.731
2280,39.657,39.657,25.969,-1103.876,-0.14
2281,16.315,16.315,25.969,-211.652,70.031
2282,44.677,43.897,32.448,-577.138,0.094
2283,39.606,39.606,26.455,-1105.82,-0.032
2284,42.77,42.77,30.548,-608.912,0.011
2285,16.907,16.907,30.548,-165.676,66.34
2286,42.437,42.437,28.593,-1114.373,-0.124
2287,27.442,27.442,-0.001,0,12.35
2288,19.926,19.926,-0.001,-143.15,54.341
2289,44.821,44.821,32.511,-582.476,0.08
2290,1.43,1.43,32.511,-423.614,98.528
2291,29.43,29.43,5.544,-1.802,9.083
2292,40.316,40.316,26.178,-1104.712,-0.156
2293,33.699,33.699,16.952,-1067.806,-0.115
2294,9.755,9.755,16.952,-347.398,89.179
2295,44.972,44.972,32.63,-1130.519,-0.097
2296,43.413,43.413,30.67,-1122.68,-0.052
2297,18.618,18.618,30.67,-148.08,59.711
2298,10.264,10.264,30.67,-346.142,89.104
2299,9.018,9.018,30.67,-367.896,90.39
2300,39.591,39.591,26.262,-1105.048,-0.261
2301,7.596,7.348,26.262,-380.271,91.108
2302,7.268,7.268,26.262,-401.708,92.332
2303,22.24,22.24,26.262,-61.807,45.24
2304,29.156,29.156,6.347,-5.189,7.435
2305,29.384,29.384,-0.0,0,10.298
2306,29.444,29.444,8.813,-74.68,3.28
2307,44.402,43.624,32.833,-552.308,0.163
2308,39.392,39.392,25.388,-1101.552,-0.041
2309,34.545,34.545,17.781,-1071.125,-0.212
2310,19.491,19.491,17.781,-116.171,56.659
2311,25.265,25.265,17.781,-22.631,28.176
2312,18.651,18.157,17.781,-151.541,60.026
2313,10.454,10.17,17.781,-316.392,87.297
2314,31.38,31.38,11.68,-1046.72,-0.043
2315,18.958,18.958,11.68,-143.085,59.25
2316,33.534,33.534,15.937,-1063.749,-0.095
2317,3.555,3.454,15.937,-388.756,96.621
2318,33.2,32.501,16.627,-600.879,0.031
2319,15.151,15.151,16.627,-230.557,71.461
2320,44.205,43.428,31.947,-1127.786,-0.269
2321,18.58,18.58,31.947,-170.557,61.715
2322,34.416,34.416,18.294,-1073.176,-0.088
2323,5.087,5.087,18.294,-368.382,95.477
2324,29.273,29.273,6.068,-4.042,7.824
2325,9.897,9.897,6.068,-341.044,88.799
2326,10.727,10.727,6.068,-324.49,87.795
2327,4.436,4.436,6.068,-381.897,96.238
2328,22.982,22.982,6.068,-69.861,41.199
2329,6.939,6.939,6.068,-444.119,94.681
2330,43.197,43.197,30.691,-1122.763,-0.153
2331,32.889,32.889,15.258,-1061.03,-0.123
2332,31.831,31.831,14.417,-1057.669,-0.073
2333,23.604,23.604,14.417,-59.119,39.694
2334,4.525,4.386,14.417,-448.661,94.928
2335,31.428,31.428,12.193,-1048.773,-0.026
2336,33.056,33.056,15.772,-1063.088,-0.116
2337,43.81,43.81,31.634,-1126.535,-0.014
2338,39.009,39.009,25.236,-1100.943,-0.008
2339,42.381,42.381,29.692,-1118.77,-0.051
2340,1.463,1.463,29.692,-423.52,98.523
2341,41.484,41.484,27.105,-610.488,0.007
2342,4.07,4.07,27.105,-389.239,96.648
2343,35.472,35.472,19.686,-1078.746,-0.275
2344,34.928,34.928,17.625,-1070.501,-0.088
2345,44.215,44.215,31.534,-564.725,0.128
2346,43.253,43.253,30.159,-576.144,0.097
2347,13.607,13.607,30.159,-236.136,76.896
2348,20.817,20.817,30.159,-100.338,49.899
2349,31.313,31.313,12.442,-1049.767,-0.116
2350,11.296,10.993,12.442,-283.515,85.226
2351,21.644,21.644,12.442,-97.319,44.683
2352,31.608,31.608,12.078,-1048.311,-0.105
2353,24.438,24.438,12.078,-43.237,37.267
2354,20.085,20.085,12.078,-115.56,56.598
2355,42.455,42.455,29.388,-1117.553,-0.108
2356,5.446,5.446,29.388,-400.436,97.267
2357,19.037,19.037,29.388,-129.515,57.968
2358,6.203,6.203,29.388,-380.771,96.175
2359,38.635,38.635,24.446,-606.151,0.018
2360,43.16,43.16,29.778,-1119.112,-0.076
2361,35.033,35.033,19.119,-611.805,0.003
2362,2.514,2.514,19.119,-411.812,97.889
2363,16.144,16.144,19.119,-207.262,69.692
2364,6.191,6.191,19.119,-437.042,94.296
2365,6.297,6.297,19.119,-379.536,96.106
2366,44.953,44.953,32.314,-537.189,0.206
2367,41.725,41.725,28.079,-1112.315,-0.002
2368,44.339,44.339,31.521,-579.256,0.088
2369,11.208,10.907,31.521,-334.816,83.452
2370,19.051,19.051,31.521,-126.47,57.673
2371,34.56,34.56,18.309,-587.875,0.065
2372,20.672,20.672,18.309,-127.484,52.786
2373,8.677,8.677,18.309,-404.058,92.465
2374,20.77,20.77,18.309,-112.38,51.212
2375,12.629,12.629,18.309,-315.251,82.218
2376,24.519,24.519,18.309,-49.669,33.348
2377,37.196,36.464,22.372,-607.589,0.014
2378,11.397,11.091,22.372,-358.967,84.937
2379,8.375,8.375,22.372,-399.589,92.212
2380,35.314,35.314,19.086,-1076.346,-0.255
2381,35.372,35.372,19.102,-1076.41,-0.094
2382,10.641,10.347,19.102,-298.151,86.158
2383,29.851,29.851,6.981,-6.082,7.187
2384,1.033,1.033,6.981,-424.92,98.599
2385,27.337,27.337,6.981,-3.666,17.031
2386,4.543,4.543,6.981,-385.297,96.428
2387,10.182,10.182,6.981,-305.369,86.612
2388,14.657,14.657,6.981,-222.819,75.94
2389,23.068,23.068,6.981,-78.964,42.406
2390,19.642,19.642,6.981,-126.721,57.698
2391,40.667,40.667,26.085,-1104.34,-0.07
2392,30.076,30.076,9.194,-469.315,0.416
2393,6.466,6.466,9.194,-376.115,95.914
2394,29.598,29.598,7.579,-24.244,5.033
2395,9.717,9.717,7.579,-356.373,89.712
2396,19.938,19.938,7.579,-139.837,54.018
2397,31.148,31.148,12.12,-1048.48,-0.119
2398,11.892,11.892,12.12,-334.807,83.451
2399,42.28,42.28,29.774,-600.538,0.032
2400,2.484,2.484,29.774,-414.254,98.022
2401,5.134,5.134,29.774,-368.456,95.481
2402,35.244,35.244,18.65,-1074.598,-0.075
2403,39.252,39.252,25.77,-1103.08,-0.134
2404,33.56,33.56,16.724,-1066.897,-0.177
2405,40.896,40.896,27.541,-1110.163,-0.053
2406,11.169,10.869,27.541,-281.207,85.078
2407,43.089,43.089,29.938,-603.344,0.025
2408,20.338,20.338,29.938,-138.985,53.935
2409,24.204,24.204,29.938,-32.726,35.489
2410,32.1,32.1,12.542,-1050.166,-0.061
2411,8.26,8.26,12.542,-361.257,90.0
2412,2.158,2.158,12.542,-419.167,98.288
2413,16.843,16.843,12.542,-212.798,70.119
2414,12.115,12.115,12.542,-331.704,83.257
2415,14.939,14.939,12.542,-231.408,76.559
2416,9.891,9.891,12.542,-302.331,86.421
2417,14.207,14.207,12.542,-220.086,75.741
2418,35.438,35.438,19.76,-1079.039,-0.06
2419,27.126,27.126,19.76,-20.365,22.679
2420,18.046,18.046,19.76,-177.859,62.344
2421,26.361,26.361,19.76,-14.794,26.297
2422,14.187,14.187,19.76,-231.753,76.583
2423,13.975,13.975,19.76,-246.612,77.635
2424,44.826,44.826,32.321,-1129.283,-0.065
2425,19.676,19.676,32.321,-129.936,58.008
2426,41.871,41.871,29.059,-596.434,0.043
2427,29.923,29.923,7.12,-11.144,6.244
2428,8.388,8.388,7.12,-400.603,92.269
2429,40.411,40.411,26.886,-546.369,0.18
2430,17.807,17.807,26.886,-198.787,64.093
2431,4.49,4.49,26.886,-384.065,96.359
2432,37.047,37.047,21.532,-1086.128,-0.033
2433,16.908,16.438,21.532,-172.783,66.932
2434,31.158,31.158,10.845,-1043.378,-0.078
2435,30.081,30.081,9.625,-172.253,1.978
2436,27.544,27.544,9.625,-8.807,19.149
2437,32.179,32.179,13.615,-1054.461,-0.025
2438,29.099,29.099,6.053,-13.848,5.905
2439,30.333,30.333,8.163,-33.002,4.552
2440,44.911,44.911,32.165,-598.342,0.038
2441,2.069,2.069,32.165,-418.51,98.253
2442,33.491,33.491,16.065,-1064.26,-0.025
2443,2.376,2.298,16.065,-396.93,97.073
2444,17.606,17.606,16.065,-194.214,68.669
2445,42.216,42.216,28.252,-1113.009,-0.085
2446,4.024,4.024,28.252,-392.571,96.832
2447,43.887,43.887,31.509,-605.463,0.02
2448,24.57,23.968,31.509,-51.882,33.713
2449,30.603,29.929,9.924,-205.231,1.705
2450,38.482,38.482,23.439,-1093.757,-0.077
2451,3.242,3.242,23.439,-404.734,97.503
2452,35.671,35.671,19.37,-1077.481,-0.179
2453,40.38,40.38,26.44,-1105.761,-0.032
2454,28.643,28.643,-0.003,0,10.617
2455,1.854,1.854,-0.003,-419.861,98.326
2456,5.666,5.666,-0.003,-398.81,97.177
2457,6.808,6.808,-0.003,-421.107,93.418
2458,13.156,12.806,-0.003,-247.457,77.694
2459,13.983,13.983,-0.003,-270.79,79.298
2460,5.661,5.661,-0.003,-391.201,96.756
2461,11.554,11.554,-0.003,-301.654,86.379
2462,29.99,29.99,7.231,-10.752,6.3
2463,6.908,6.908,7.231,-444.304,94.691
2464,20.784,20.784,7.231,-118.695,51.879
2465,1.665,1.665,7.231,-422.24,98.454
2466,38.472,38.472,22.826,-590.286,0.059
2467,11.221,11.221,22.826,-341.34,83.857
2468,25.007,25.007,22.826,-33.64,30.471
2469,19.666,19.149,22.826,-134.794,58.472
2470,14.547,14.547,22.826,-240.979,77.239
2471,31.624,31.624,12.663,-1050.653,-0.162
2472,15.775,15.775,12.663,-247.335,72.692
2473,29.587,29.587,8.717,-42.067,4.174
2474,6.537,6.537,8.717,-431.594,93.997
2475,41.684,41.684,28.602,-1114.409,-0.054
2476,11.214,11.214,28.602,-347.734,84.252
2477,26.15,26.15,28.602,-11.526,25.428
2478,1.647,1.603,28.602,-420.864,98.38
2479,24.239,24.239,28.602,-34.382,35.78
2480,8.631,8.374,28.602,-378.899,91.029
2481,11.368,11.368,28.602,-298.886,86.204
2482,23.389,22.805,28.602,-75.07,41.897
2483,24.052,24.052,28.602,-47.159,37.892
2484,33.457,33.457,15.01,-1060.039,-0.104
2485,8.31,8.31,15.01,-398.662,92.16
2486,25.529,25.529,15.01,-54.539,34.143
2487,38.136,38.136,22.705,-1090.821,-0.278
2488,17.202,17.202,22.705,-169.344,66.647
2489,28.534,28.534,0.001,0,12.976
2490,20.892,20.892,0.001,-115.619,51.556
2491,20.361,20.361,0.001,-102.652,55.278
2492,34.551,34.551,16.765,-1067.062,-0.057
2493,4.195,4.195,16.765,-387.679,96.561
2494,26.168,25.544,16.765,-25.22,28.747
2495,6.782,6.782,16.765,-361.119,95.064
2496,32.777,32.777,13.491,-1053.966,-0.116
2497,37.208,37.208,21.395,-605.748,0.019
2498,41.357,40.597,28.628,-1114.511,-0.038
2499,21.152,21.152,28.628,-123.834,52.412
2500,1.097,1.097,28.628,-424.736,98.589
2501,22.997,22.997,28.628,-62.884,40.232
2502,15.886,15.886,28.628,-247.509,72.705
2503,22.467,22.467,28.628,-72.765,46.648
2504,30.114,30.114,8.079,-85.33,3.072
2505,16.027,16.027,8.079,-246.524,72.633
2506,37.383,37.383,21.439,-582.556,0.08
2507,11.533,11.533,21.439,-310.161,81.892
2508,22.138,21.575,21.439,-70.03,46.303
2509,6.118,6.118,21.439,-387.252,96.537
2510,34.572,34.572,16.779,-1067.115,-0.09
2511,40.389,40.389,26.61,-1106.441,-0.214
2512,16.473,16.473,26.61,-235.586,71.833
2513,13.84,13.84,26.61,-237.335,76.981
2514,8.772,8.772,26.61,-395.119,91.958
2515,3.706,3.706,26.61,-401.962,97.35
2516,27.545,27.545,26.61,-11.214,19.988
2517,18.848,18.349,26.61,-143.018,59.244
2518,30.127,30.127,8.69,-50.505,3.889
2519,31.991,31.991,13.438,-1053.75,-0.067
2520,22.657,22.657,13.438,-60.853,45.113
2521,26.725,26.725,13.438,-16.709,26.781
2522,27.879,27.879,13.438,-8.837,19.16
2523,17.638,17.638,13.438,-159.527,65.82
2524,24.529,24.529,13.438,-47.698,33.017
2525,16.691,16.244,13.438,-169.876,66.691
2526,22.303,22.303,13.438,-96.857,44.628
2527,32.27,31.579,12.794,-1051.175,-0.053
2528,38.518,38.518,23.904,-1095.617,-0.003
2529,17.833,17.833,23.904,-174.943,67.111
2530,1.562,1.562,23.904,-423.149,98.503
2531,37.572,37.572,21.43,-1085.719,-0.12
2532,31.88,31.88,11.732,-1046.929,-0.086
2533,1.72,1.72,11.732,-420.573,98.364
2534,40.75,40.75,26.69,-1106.761,-0.269
2535,26.119,26.119,26.69,-28.412,29.422
2536,36.594,36.594,20.814,-1083.257,-0.003
2537,32.127,32.127,12.458,-1049.83,-0.113
2538,13.916,13.916,12.458,-257.93,78.42
2539,29.752,29.752,-0.003,0,10.693
2540,1.79,1.79,-0.003,-421.807,98.431
2541,30.382,30.382,8.651,-44.209,4.097
2542,26.97,26.97,8.651,-13.687,26.01
2543,26.309,26.309,8.651,-29.194,24.82
2544,14.73,14.73,8.651,-231.14,76.54
2545,30.125,30.125,7.608,-60.292,3.614
2546,18.721,18.721,7.608,-168.157,61.506
2547,2.698,2.698,7.608,-410.435,97.814
2548,41.879,41.879,27.876,-1111.503,-0.111
2549,22.246,22.246,27.876,-70.771,46.397
2550,22.973,22.973,27.876,-80.658,42.625
2551,39.815,39.815,25.332,-1101.326,-0.255
2552,22.678,22.678,25.332,-69.652,46.255
2553,44.111,44.111,31.17,-1124.678,-0.205
2554,29.592,29.592,5.601,-2.629,8.494
2555,29.633,28.968,5.799,-2.562,8.534
2556,29.919,29.919,6.313,-4.795,7.558
2557,2.313,2.313,6.313,-417.667,98.207
2558,13.223,13.223,6.313,-306.26,81.64
2559,9.068,9.068,6.313,-383.864,91.315
2560,8.445,8.445,6.313,-401.553,92.323
2561,28.07,28.07,0.0,0,13.215
2562,3.487,3.487,0.0,-398.581,97.164
2563,4.377,4.377,0.0,-388.176,96.588
2564,31.79,31.79,12.912,-1051.647,-0.071
2565,23.061,22.482,12.912,-79.239,42.442
2566,27.329,26.691,12.912,-8.78,19.14
2567,22.97,22.97,12.912,-93.71,44.25
2568,43.653,43.653,30.477,-603.001,0.026
2569,16.307,16.307,30.477,-225.806,71.106
2570,13.108,13.108,30.477,-299.771,81.22
2571,19.31,19.31,30.477,-157.541,60.568
2572,28.448,28.448,30.477,-2.968,16.693
2573,7.71,7.71,30.477,-397.02,92.066
2574,13.561,13.561,30.477,-273.948,79.511
2575,11.959,11.959,30.477,-355.491,84.726
2576,42.494,42.494,28.863,-1115.454,-0.162
2577,4.089,4.089,28.863,-386.127,96.474
2578,44.396,44.396,31.819,-1127.276,-0.131
2579,18.172,18.172,31.819,-183.211,62.799
2580,2.573,2.573,31.819,-414.523,98.037
2581,32.943,32.943,13.458,-1053.833,-0.001
2582,4.785,4.785,13.458,-378.457,96.045
2583,39.029,39.029,24.595,-1098.381,-0.118
2584,14.788,14.788,24.595,-265.253,73.972
2585,37.567,36.833,21.792,-1087.17,-0.16
2586,11.552,11.552,21.792,-289.722,85.623
2587,31.219,31.219,8.679,-231.31,1.519
2588,22.765,22.765,8.679,-79.565,42.484
2589,18.494,18.494,8.679,-194.707,63.758
2590,37.406,37.406,21.899,-1087.595,-0.138
2591,37.014,37.014,21.608,-1086.433,-0.031
2592,13.042,13.042,21.608,-290.41,80.607
2593,43.816,43.816,30.33,-1121.321,-0.219
2594,13.732,13.732,30.33,-279.832,79.905
2595,28.892,28.892,30.33,-1.2,15.745
2596,13.718,13.718,30.33,-255.145,78.228
2597,40.955,40.955,27.141,-1108.566,-0.219
2598,33.164,33.164,14.54,-607.03,0.016
2599,15.348,15.348,14.54,-212.931,75.217
2600,33.279,33.279,14.616,-1058.464,-0.034
2601,21.579,21.579,14.616,-113.742,51.357
2602,22.477,22.477,14.616,-71.926,46.542
2603,29.53,29.53,-0.001,0,10.97
2604,16.463,16.463,-0.001,-200.321,69.151
2605,15.208,15.208,-0.001,-219.758,75.717
2606,32.133,32.133,11.738,-1046.952,-0.083
2607,37.632,37.632,22.13,-1088.519,-0.078
2608,1.073,1.073,22.13,-423.823,98.54
2609,44.63,44.63,31.453,-1125.812,-0.046
2610,22.933,22.356,31.453,-67.568,45.989
2611,30.55,30.55,7.122,-8.465,6.672
2612,4.086,4.086,7.122,-393.378,96.877
2613,36.883,36.883,20.819,-1083.276,-0.043
2614,31.407,31.407,10.29,-1041.16,-0.08
2615,33.95,33.95,16.424,-1065.694,-0.093
2616,36.896,36.896,20.585,-1082.339,-0.055
2617,10.151,10.151,20.585,-335.79,88.482
2618,9.037,9.037,20.585,-352.087,89.458
2619,35.727,35.727,18.485,-609.544,0.009
2620,10.596,10.596,18.485,-289.515,85.61
2621,16.431,16.431,18.485,-221.93,70.814
2622,36.838,36.838,20.561,-1082.244,-0.158
2623,34.213,34.213,17.046,-1068.185,-0.03
2624,36.836,36.836,19.278,-1077.113,-0.211
2625,29.559,29.559,4.455,-3.169,8.203
2626,1.865,1.865,4.455,-421.486,98.414
2627,12.75,12.75,4.455,-286.036,80.318
2628,33.728,33.728,15.193,-1060.77,-0.05
2629,16.526,16.526,15.193,-223.223,70.911
2630,19.092,19.092,15.193,-176.213,62.203
2631,30.757,30.757,9.538,-211.956,1.655
2632,37.091,37.091,22.184,-575.197,0.099
2633,30.336,30.336,6.089,-3.15,8.212
2634,14.679,14.679,6.089,-255.08,78.224
2635,4.817,4.817,6.089,-377.959,96.017
2636,10.833,10.833,6.089,-285.778,85.371
2637,15.54,15.54,6.089,-278.958,74.928
2638,31.448,31.448,9.152,-101.293,2.805
2639,6.689,6.689,9.152,-372.206,95.693
2640,39.167,39.167,24.533,-1098.13,-0.249
2641,17.968,17.968,24.533,-201.062,64.279
2642,42.42,42.42,28.555,-552.233,0.163
2643,29.579,29.579,-0.004,0,11.493
2644,20.847,20.847,-0.004,-148.338,54.841
2645,31.727,31.727,9.625,-178.445,1.923
2646,18.366,17.878,9.625,-200.275,64.215
2647,29.912,29.244,4.869,-1.767,9.113
2648,11.944,11.944,4.869,-343.222,83.974
2649,6.356,6.356,4.869,-375.586,95.884
2650,2.841,2.841,4.869,-409.675,97.773
2651,13.807,13.807,4.869,-280.136,79.926
2652,17.003,17.003,4.869,-176.679,67.254
2653,39.057,39.057,23.606,-592.035,0.054
2654,37.902,37.902,22.419,-1089.675,-0.122
2655,1.047,1.011,22.419,-413.635,97.988
2656,29.634,29.634,3.914,-2.623,8.498
2657,33.622,33.622,16.395,-1065.581,-0.043
2658,26.116,26.116,16.395,-33.408,30.426
2659,1.985,1.985,16.395,-420.696,98.371
2660,20.824,20.824,16.395,-135.708,53.611
2661,44.976,44.976,31.737,-1126.948,-0.176
2662,29.959,29.959,4.97,-1.731,9.145
2663,34.267,34.267,16.166,-1064.665,-0.238
2664,26.559,26.559,16.166,-16.575,26.748
2665,13.897,13.897,16.166,-284.03,80.185
2666,44.84,44.84,31.728,-1126.913,-0.302
2667,30.455,30.455,6.808,-22.622,5.141
2668,20.451,20.451,6.808,-116.28,56.67
2669,31.1,31.1,9.632,-133.31,2.377
2670,23.533,23.533,9.632,-92.577,44.113
2671,34.354,34.354,17.237,-605.676,0.019
2672,1.181,1.181,17.237,-424.438,98.573
2673,27.503,27.503,17.237,-23.217,23.408
2674,38.081,38.081,22.091,-1088.363,-0.028
2675,19.358,18.848,22.091,-148.616,59.76
2676,4.59,4.59,22.091,-386.48,96.494
2677,35.066,35.066,17.981,-1071.923,-0.058
2678,43.526,43.526,29.121,-1116.484,-0.226
2679,4.204,4.204,29.121,-393.784,96.9
2680,13.617,13.617,29.121,-266.027,78.975
2681,24.226,24.226,29.121,-56.707,39.342
2682,15.904,15.904,29.121,-226.223,71.137
2683,3.093,3.093,29.121,-409.512,97.764
2684,32.684,32.684,13.179,-1052.715,-0.038
2685,25.964,25.964,13.179,-41.417,31.922
2686,28.992,28.992,13.179,-0.704,15.449
2687,23.199,23.199,13.179,-82.611,42.875
2688,37.313,37.313,20.747,-1082.987,-0.007
2689,31.776,31.776,10.914,-1043.657,-0.068
2690,3.421,3.421,10.914,-400.877,97.291
2691,1.705,1.705,10.914,-422.171,98.451
2692,37.918,37.918,21.975,-1087.9,-0.115
2693,39.297,39.297,24.868,-1099.473,-0.276
2694,21.437,21.437,24.868,-143.314,54.357
2695,43.311,43.311,29.597,-577.647,0.093
2696,19.965,19.965,29.597,-122.73,57.309
2697,3.921,3.921,29.597,-395.063,96.97
2698,31.574,31.574,9.685,-134.172,2.367
2699,12.562,12.228,9.685,-308.087,81.758
2700,4.733,4.733,9.685,-382.6,96.277
2701,39.236,39.236,24.138,-1096.554,-0.023
2702,37.331,37.331,21.633,-1086.532,-0.122
2703,23.389,23.389,21.633,-81.749,42.765
2704,10.189,10.189,21.633,-316.569,87.308
2705,23.375,23.375,21.633,-71.354,41.401
2706,28.032,28.032,21.633,-10.097,19.608
2707,33.514,33.514,13.581,-1054.323,-0.087
2708,9.305,9.305,13.581,-333.467,88.341
2709,1.459,1.459,13.581,-423.532,98.524
2710,40.268,40.268,25.646,-1102.584,-0.007
2711,20.277,20.277,25.646,-110.398,56.076
2712,27.689,27.689,25.646,-22.987,23.351
2713,2.897,2.897,25.646,-406.742,97.612
2714,13.783,13.783,25.646,-285.964,80.313
2715,28.315,28.315,25.646,-8.052,18.87
2716,3.088,3.088,25.646,-408.481,97.708
2717,4.967,4.967,25.646,-376.092,95.912
2718,36.001,36.0,19.626,-1078.504,-0.009
2719,7.567,7.329,19.626,-423.625,93.557
2720,30.837,30.837,6.34,-4.767,7.567
2721,4.13,4.13,6.34,-392.28,96.816
2722,4.225,4.225,6.34,-388.482,96.605
2723,22.09,22.09,6.34,-103.496,50.248
2724,29.445,29.445,-0.001,0,13.649
2725,20.813,20.813,-0.001,-113.007,56.341
2726,19.048,19.048,-0.001,-176.949,62.266
2727,6.754,6.754,-0.001,-372.034,95.684
2728,8.023,8.023,-0.001,-419.85,93.348
2729,42.189,42.189,27.638,-1110.554,-0.116
2730,43.356,43.356,30.209,-578.53,0.09
2731,28.374,27.723,30.209,-7.658,18.721
2732,24.151,24.151,30.209,-63.346,40.297
2733,13.786,13.786,30.209,-288.949,80.511
2734,26.619,26.619,30.209,-33.443,30.433
2735,1.885,1.885,30.209,-421.056,98.39
2736,2.792,2.718,30.209,-408.703,97.72
2737,7.86,7.618,30.209,-387.05,91.498
