Episode,Kick_Speed,NN_start_speed,CRS_speed,location_of_patch,friction,Rewards,Stop_Distance
4360,20.84,20.84,2.62,93.13,0.31,0,8.21
4361,40.29,40.29,24.41,79.43,0.44,-1097.66,-0.05
4362,38.11,38.11,21.21,14.32,0.37,-1084.85,-0.14
4363,29.71,29.71,-0.0,81.85,0.31,-1.97,11.18
4364,29.91,29.91,3.17,27.5,0.67,0,7.05
4365,11.64,11.64,3.17,20.87,0.45,-196.44,58.9
4366,16.64,16.64,3.17,16.36,0.44,-25.3,23.76
4367,28.59,28.59,3.09,1.4,0.44,0,7.42
4368,7.77,7.77,3.09,53.81,0.62,-292.91,80.83
4369,39.7,39.7,24.23,77.35,0.57,-1096.93,-0.08
4370,25.54,25.54,24.23,31.72,0.36,-29.16,19.81
4371,30.9,30.9,6.2,30.88,0.64,0,7.75
4372,30.47,29.8,7.3,96.81,0.46,0,6.42
4373,31.64,31.64,7.17,79.53,0.56,0,8.19
4374,24.49,24.49,1.99,99.57,0.52,0,9.39
4375,29.49,29.49,1.99,48.83,0.46,-18.59,22.24
4376,24.68,24.68,1.99,38.8,0.25,-149.02,49.91
4377,43.32,43.32,29.41,55.52,0.44,-1117.65,-0.05
4378,20.42,20.42,0.01,69.4,0.57,-2.5,11.46
4379,21.96,21.96,0.0,92.69,0.54,-2.23,11.31
4380,13.34,12.98,0.0,92.22,0.7,-95.24,44.32
4381,26.53,26.53,0.01,28.02,0.35,-1.64,10.99
4382,18.3,18.3,1.41,79.97,0.5,0,9.8
4383,21.32,21.32,0.01,94.09,0.45,-9.99,14.57
4384,16.26,16.26,0.01,31.69,0.55,-48.06,28.08
4385,19.8,19.8,1.74,89.85,0.43,0,9.24
4386,40.22,39.47,25.42,87.41,0.28,-1101.7,-0.0
4387,17.55,17.55,25.42,45.62,0.56,-20.96,17.83
4388,26.62,25.99,25.42,57.3,0.71,-37.26,31.28
4389,36.97,36.97,20.01,4.03,0.52,-1080.04,-0.23
4390,32.16,32.16,12.43,49.04,0.61,-1049.7,-0.01
4391,34.59,34.59,12.43,39.22,0.48,-19.37,17.42
4392,14.28,14.28,12.43,93.68,0.64,-82.55,37.87
4393,32.79,32.79,12.43,49.44,0.07,-26.48,24.02
4394,40.25,40.25,23.57,76.39,0.45,-582.17,0.08
4395,10.11,10.11,23.57,88.06,0.39,-258.24,68.48
4396,23.29,23.29,23.57,19.35,0.35,-221.75,65.8
4397,41.19,41.19,26.02,96.94,0.48,-1104.06,-0.15
4398,29.69,29.69,26.02,49.87,0.38,-39.69,26.61
4399,19.69,19.69,3.04,59.33,0.52,0,7.64
4400,24.67,24.67,3.46,63.76,0.43,0,7.09
4401,29.27,29.27,3.46,54.27,0.2,-41.37,31.96
4402,13.15,13.15,3.46,57.55,0.58,-113.65,51.41
4403,5.15,5.15,3.46,28.26,0.6,-372.96,90.74
4404,13.86,13.86,3.46,79.83,0.52,-72.9,41.66
4405,44.88,44.88,31.0,17.31,0.39,-1124.0,-0.14
4406,27.69,27.05,4.37,99.68,0.33,0,5.22
4407,38.29,38.29,22.76,33.57,0.28,-1091.03,-0.15
4408,42.65,42.65,28.63,97.96,0.24,-608.79,0.01
4409,40.51,40.51,25.19,9.03,0.38,-1100.75,-0.3
4410,5.45,5.45,25.19,9.19,0.31,-432.77,89.06
4411,6.91,6.91,25.19,88.8,0.42,-360.84,84.98
4412,36.97,36.97,19.19,95.68,0.75,-1076.74,-0.13
4413,9.18,9.18,19.19,50.68,0.51,-292.0,75.71
4414,9.22,9.22,19.19,81.19,0.69,-264.72,73.89
4415,29.32,29.32,19.19,53.6,0.43,-42.17,27.06
4416,13.58,13.2,19.19,87.9,0.66,-101.51,45.03
4417,39.49,39.49,24.34,38.79,0.58,-1097.37,-0.09
4418,29.57,29.57,5.0,62.71,0.82,-104.13,2.76
4419,16.5,16.5,5.0,41.71,0.35,-14.01,15.88
4420,5.84,5.74,5.0,35.77,0.57,-421.41,88.43
4421,19.59,19.59,3.35,86.16,0.46,0,6.83
4422,30.99,30.99,3.35,9.41,0.5,-92.16,43.97
4423,32.32,32.32,11.71,1.3,0.43,-1046.83,-0.05
4424,16.32,16.32,11.71,39.8,0.56,-28.26,24.39
4425,38.44,38.44,19.2,71.09,0.38,-1076.79,-0.17
4426,17.83,17.83,19.2,66.69,0.24,-23.87,23.45
4427,34.03,33.33,15.78,70.9,0.67,-1063.14,-0.02
4428,43.2,43.2,28.58,2.59,0.52,-1114.32,-0.34
4429,18.34,18.34,3.71,23.6,0.46,0,5.54
4430,6.48,6.48,3.71,58.1,0.38,-379.97,86.09
4431,37.96,37.96,22.0,43.89,0.48,-1088.01,-0.02
4432,23.39,23.39,4.57,71.55,0.74,-43.83,4.11
4433,31.99,31.99,12.04,52.89,0.66,-1048.14,-0.04
4434,39.76,39.76,8.77,29.74,0.39,0,6.3
4435,12.51,12.51,8.77,50.05,0.73,-142.1,49.24
4436,25.59,25.59,4.08,65.14,0.55,0,5.41
4437,16.48,16.48,4.08,92.23,0.74,-32.73,25.29
4438,6.57,6.57,4.08,38.23,0.51,-372.21,85.64
4439,40.32,40.32,24.78,81.11,0.37,-1099.14,-0.11
4440,6.66,6.66,24.78,77.11,0.26,-358.21,84.82
4441,26.88,26.88,2.9,64.94,0.62,0,7.97
4442,25.38,25.38,5.24,80.72,0.61,-260.81,1.33
4443,6.55,6.55,5.24,39.35,0.59,-370.86,85.56
4444,15.42,15.42,5.24,9.55,0.3,-52.68,28.84
4445,6.81,6.81,5.24,48.54,0.36,-334.16,83.38
4446,11.1,11.1,5.24,11.44,0.65,-183.87,57.85
4447,13.73,13.37,5.24,1.33,0.18,-83.23,42.93
4448,7.19,7.19,5.24,70.88,0.72,-306.88,81.71
4449,10.84,10.84,5.24,10.12,0.31,-291.69,80.75
4450,17.58,17.58,5.24,5.87,0.62,-11.38,15.04
4451,13.78,13.78,5.24,98.77,0.43,-86.04,43.26
4452,38.12,38.12,22.45,83.07,0.32,-602.01,0.03
4453,40.73,40.73,25.91,95.83,0.51,-1103.64,-0.12
4454,5.61,5.61,25.91,6.83,0.46,-437.2,89.3
4455,36.42,35.69,19.92,91.73,0.58,-1079.67,-0.06
4456,26.37,26.37,6.6,89.36,0.55,-1026.4,-0.04
4457,30.53,30.53,6.6,70.83,0.47,-15.39,16.3
4458,32.98,32.98,0.01,59.37,0.56,-8.85,14.16
4459,35.84,35.84,18.12,58.74,0.7,-1072.48,-0.08
4460,31.42,31.42,18.12,29.9,0.54,-22.32,23.11
4461,16.93,16.44,2.17,25.52,0.29,0,8.75
4462,11.22,11.22,2.17,95.65,0.61,-212.16,65.07
4463,16.37,16.37,0.01,34.01,0.66,-7.4,13.62
4464,19.11,19.11,6.11,75.26,0.47,-1024.43,-0.08
4465,7.85,7.85,6.11,61.29,0.19,-307.77,81.76
4466,8.5,8.5,6.11,73.13,0.59,-298.92,76.16
4467,23.09,23.09,5.84,75.94,0.41,-1023.35,-0.08
4468,38.6,38.6,22.55,9.67,0.56,-1090.19,-0.08
4469,24.57,24.57,6.41,70.6,0.63,-1025.64,-0.08
4470,36.81,36.81,19.61,24.61,0.45,-1078.44,-0.16
4471,22.58,22.58,6.65,66.37,0.81,-1026.59,-0.11
4472,39.5,39.5,24.38,46.88,0.51,-1097.5,-0.01
4473,8.65,8.65,24.38,70.37,0.3,-273.13,74.46
4474,22.73,22.73,6.38,48.81,0.32,-1025.52,-0.09
4475,44.03,44.03,30.31,74.32,0.47,-577.56,0.09
4476,30.21,30.21,30.31,67.06,0.2,-17.59,22.0
4477,20.02,20.02,3.82,74.51,0.8,0,5.82
4478,27.15,27.15,3.82,39.94,0.28,-103.25,45.22
4479,40.6,40.6,25.42,73.43,0.63,-1101.69,-0.02
4480,19.16,19.16,2.75,24.65,0.6,0,7.89
4481,12.32,12.32,2.75,74.1,0.91,-128.03,52.82
4482,18.65,18.65,4.47,62.6,0.44,0,5.12
4483,11.4,11.4,4.47,37.47,0.63,-167.56,61.5
4484,14.07,14.07,4.47,27.96,0.35,-76.29,42.08
4485,15.43,15.43,4.47,97.28,0.51,-39.4,31.64
4486,37.47,37.47,20.76,49.75,0.72,-1083.03,-0.15
4487,26.48,26.48,5.23,85.03,0.45,-346.08,0.89
4488,6.64,6.64,5.23,31.4,0.49,-351.64,84.43
4489,9.25,9.25,5.23,30.72,0.43,-239.4,72.13
4490,37.97,37.23,22.27,36.73,0.67,-1089.09,-0.16
4491,20.98,20.98,3.09,53.55,0.65,0,7.84
4492,17.94,17.44,5.27,5.45,0.51,-146.48,2.23
4493,23.49,23.49,4.97,51.24,0.8,-226.8,1.55
4494,27.51,27.51,4.97,29.36,0.24,-121.53,52.19
4495,18.17,18.17,4.82,16.25,0.74,-111.25,2.66
4496,7.37,7.37,4.82,37.97,0.58,-315.33,82.23
4497,27.48,27.48,5.98,31.04,0.7,-586.98,0.07
4498,17.32,17.32,5.98,22.33,0.49,-24.07,18.62
4499,7.6,7.6,5.98,53.66,0.22,-296.08,81.03
4500,41.9,41.9,27.31,50.37,0.51,-1109.25,-0.02
4501,18.99,18.99,3.15,72.69,0.44,0,7.13
4502,44.95,44.95,30.99,94.45,0.49,-608.51,0.01
4503,32.51,32.51,10.6,18.89,0.45,-1042.4,-0.08
4504,22.39,22.39,3.8,40.7,0.62,0,6.02
4505,27.51,27.51,4.31,53.61,0.74,-33.68,4.52
4506,34.58,34.58,5.03,53.13,0.46,-98.65,2.85
4507,13.4,13.4,5.03,45.35,0.71,-141.6,49.19
4508,40.2,40.2,24.89,23.24,0.32,-1099.55,-0.12
4509,19.65,19.65,4.59,53.23,0.44,-196.56,1.77
4510,16.23,16.23,4.59,89.88,0.36,-15.7,21.53
4511,22.29,22.29,4.63,88.0,0.62,-46.98,4.0
4512,39.86,39.86,23.87,89.58,0.73,-1095.48,-0.1
4513,28.91,28.91,23.87,27.46,0.31,-118.98,51.94
4514,36.47,36.47,17.77,92.82,0.48,-1071.07,-0.01
4515,29.27,29.27,17.77,51.4,0.57,-27.05,19.33
4516,11.37,11.37,17.77,77.35,0.6,-195.65,58.84
4517,41.19,41.19,25.74,66.17,0.66,-1102.95,-0.13
4518,43.82,43.82,29.82,3.95,0.71,-1119.3,-0.46
4519,23.07,23.07,1.64,50.31,0.65,0,9.65
4520,43.84,43.84,30.16,34.3,0.34,-1120.65,-0.14
4521,27.85,27.85,30.16,8.78,0.33,-226.11,66.13
4522,42.02,42.02,27.4,69.24,0.47,-1109.59,-0.12
4523,6.28,6.28,27.4,83.16,0.68,-412.82,87.96
4524,24.82,24.82,4.26,78.51,0.49,-24.89,4.99
4525,28.34,28.34,5.9,70.93,0.62,-1023.59,-0.08
4526,5.87,5.87,5.9,93.94,0.66,-438.96,89.4
4527,16.82,16.37,5.9,64.63,0.58,-14.87,16.14
4528,44.64,44.64,30.93,12.67,0.58,-1123.71,-0.06
4529,22.81,22.81,1.29,17.46,0.66,0,9.75
4530,38.87,38.87,23.21,24.99,0.55,-584.12,0.08
4531,19.04,19.04,23.21,4.21,0.39,-250.82,72.93
4532,26.66,26.66,23.21,25.71,0.59,-127.94,47.83
4533,24.17,23.57,3.1,53.46,0.64,0,7.84
4534,11.71,11.71,3.1,46.57,0.67,-170.87,56.74
4535,23.29,23.29,3.1,30.28,-0.02,-178.11,57.37
4536,39.07,39.07,22.63,43.82,0.56,-1090.52,-0.12
4537,39.2,39.2,23.16,2.29,0.55,-1092.63,-0.25
4538,8.13,8.13,23.16,64.18,0.66,-308.03,76.75
4539,18.82,18.82,0.01,6.32,0.66,-1.77,11.06
4540,15.47,15.47,0.01,40.5,0.46,-57.67,29.64
4541,44.28,44.28,30.41,28.13,0.39,-1121.65,-0.11
4542,16.08,16.08,30.41,8.03,0.22,-29.48,24.64
4543,19.92,19.92,30.41,4.36,0.55,-274.72,69.63
4544,12.02,12.02,30.41,54.95,0.67,-147.05,54.62
4545,39.84,39.84,23.91,3.9,0.52,-1095.62,-0.12
4546,35.51,35.51,8.46,59.43,0.36,0,6.17
4547,8.22,8.22,8.46,20.74,0.86,-344.05,79.02
4548,43.6,43.6,29.61,59.52,0.46,-1118.44,-0.1
4549,36.97,36.97,20.09,1.08,0.58,-1080.34,-0.11
4550,14.93,14.93,20.09,99.88,0.35,-75.69,36.98
4551,20.61,20.61,20.09,15.38,0.58,-215.57,65.33
4552,20.61,20.61,20.09,65.71,0.61,-10.5,20.14
4553,37.81,37.81,19.63,76.45,0.33,-1078.52,-0.02
4554,19.49,19.49,19.63,37.48,0.37,-10.07,20.02
4555,9.98,9.98,19.63,75.23,0.27,-228.96,71.38
4556,12.66,12.33,19.63,15.09,0.63,-148.65,49.87
4557,44.38,44.38,29.83,38.14,0.34,-1119.32,-0.04
4558,8.3,8.3,29.83,60.18,0.3,-340.32,78.79
4559,6.63,6.63,29.83,56.61,0.64,-346.25,84.11
4560,36.15,36.15,29.83,6.98,0.44,-54.39,29.12
4561,15.02,15.02,29.83,7.77,0.61,-54.2,33.97
4562,7.2,6.94,29.83,77.79,0.4,-304.23,81.54
4563,21.7,21.14,29.83,99.33,0.65,-17.41,16.88
4564,23.54,23.54,0.01,47.23,0.55,-4.15,12.26
4565,8.8,8.8,0.01,19.91,0.27,-281.97,75.05
4566,8.85,8.85,0.01,18.57,0.67,-280.08,74.92
4567,34.5,34.5,11.68,72.07,0.59,-77.98,3.21
4568,27.23,27.23,11.68,33.66,0.69,-82.25,42.81
4569,39.69,39.69,23.19,51.19,0.74,-1092.75,-0.03
4570,44.34,44.34,29.89,1.45,0.76,-1119.55,-0.07
4571,39.59,39.59,23.91,52.9,0.29,-586.99,0.07
4572,36.36,36.36,19.42,40.1,0.89,-1077.68,-0.13
4573,30.05,30.05,19.42,17.24,0.22,-84.45,38.11
4574,32.33,32.33,9.76,86.08,0.68,-44.3,4.09
4575,43.64,43.64,29.03,85.52,0.33,-1116.14,-0.13
4576,32.44,31.74,11.02,5.31,0.39,-1044.1,-0.1
4577,10.29,10.01,11.02,35.78,0.58,-212.68,65.11
4578,19.81,19.81,11.02,94.49,0.5,-24.94,18.83
4579,19.05,19.05,11.02,78.67,0.77,-52.9,28.88
4580,41.3,41.3,24.06,70.86,0.33,-1096.24,-0.26
4581,9.55,9.55,24.06,55.08,0.37,-229.92,71.45
4582,13.28,13.28,24.06,67.93,0.45,-127.74,47.81
4583,29.58,29.58,5.68,86.31,0.58,-1022.72,-0.07
4584,39.27,39.27,22.09,74.35,0.44,-1088.37,-0.18
4585,19.62,19.62,22.09,47.47,0.41,-48.74,28.19
4586,28.79,28.14,6.19,2.67,0.4,-1024.74,-0.08
4587,8.2,8.2,6.19,96.11,0.68,-341.83,78.89
4588,22.19,22.19,0.0,48.41,0.4,-5.42,12.82
4589,12.3,12.3,0.0,95.25,0.49,-134.22,53.42
4590,30.73,30.73,0.0,42.29,0.38,-54.11,29.07
4591,30.04,30.04,0.0,36.68,0.53,-62.79,35.22
4592,26.76,26.76,0.0,35.43,0.45,-87.85,43.47
4593,37.28,36.55,7.35,44.83,0.46,0,7.41
4594,38.73,37.98,21.6,30.6,0.63,-1086.38,-0.24
4595,12.35,12.35,21.6,92.12,0.31,-182.05,57.7
4596,44.74,43.96,31.67,46.32,0.46,-1126.67,-0.11
4597,37.87,37.87,19.47,78.21,0.18,-1077.87,-0.07
4598,16.48,16.03,19.47,78.33,0.48,-151.32,60.11
4599,7.69,7.69,19.47,20.31,0.5,-364.16,85.17
4600,6.01,6.01,19.47,7.74,0.45,-482.52,96.63
4601,10.34,10.34,19.47,14.02,0.54,-432.25,89.03
4602,13.34,13.34,19.47,94.15,0.57,-319.98,82.52
4603,44.67,44.67,30.87,70.83,0.53,-1123.49,-0.02
4604,37.13,37.13,19.46,46.85,0.44,-1077.84,-0.14
4605,20.94,20.94,19.46,56.51,0.39,-184.9,57.94
4606,42.57,42.57,27.33,9.7,0.54,-1109.32,-0.25
4607,18.07,18.07,27.33,45.59,0.65,-256.54,68.35
4608,22.25,22.25,27.33,86.12,0.79,-131.84,53.19
4609,16.97,16.97,27.33,91.47,0.51,-229.71,71.44
4610,26.65,26.65,27.33,71.37,0.49,-26.72,24.07
4611,11.54,11.54,27.33,51.79,0.35,-397.63,87.1
4612,10.6,10.6,27.33,41.42,0.6,-421.34,88.43
4613,18.48,18.48,27.33,17.36,0.39,-248.93,72.8
4614,7.84,7.84,27.33,83.05,0.46,-432.35,94.0
4615,12.89,12.52,27.33,61.67,0.7,-313.61,82.12
4616,25.1,25.1,27.33,72.13,0.59,-93.21,39.19
4617,5.79,5.79,27.33,70.45,0.54,-371.69,90.66
4618,14.37,14.37,27.33,90.07,0.6,-328.74,78.07
4619,24.7,24.7,27.33,15.31,0.6,-176.57,57.23
4620,12.47,12.47,27.33,94.14,0.48,-349.88,84.33
4621,5.32,5.32,27.33,31.34,0.59,-410.58,92.82
4622,17.5,17.5,27.33,65.21,0.54,-261.37,68.7
4623,16.4,16.4,27.33,19.77,0.71,-249.08,72.81
4624,33.12,33.12,12.29,19.31,0.54,-1049.16,-0.06
4625,39.31,39.31,18.8,65.41,0.54,-1075.2,-0.11
4626,5.28,5.04,18.8,36.29,0.59,-378.23,91.03
4627,27.89,27.89,18.8,71.93,0.6,-20.03,22.58
4628,13.11,13.11,18.8,25.64,0.48,-306.12,76.63
4629,30.92,30.24,7.42,85.22,0.67,0,7.69
4630,42.59,42.59,27.68,94.24,0.84,-606.01,0.02
4631,34.95,34.95,16.02,99.08,0.5,-1064.08,-0.21
4632,28.86,28.86,16.02,54.13,0.57,-56.24,29.41
4633,14.35,14.35,16.02,37.49,0.41,-245.27,72.54
4634,36.9,36.9,19.59,11.49,0.43,-1078.37,-0.2
4635,42.46,42.46,27.38,16.41,0.6,-598.66,0.04
4636,43.02,43.02,28.56,37.61,0.58,-1114.23,-0.27
4637,35.47,35.47,14.9,81.46,0.83,-1059.6,-0.04
4638,41.32,41.32,25.95,33.65,0.42,-1103.81,-0.22
4639,24.73,24.73,25.95,76.62,0.55,-52.7,28.85
4640,42.54,42.54,27.74,82.01,0.4,-584.9,0.07
4641,19.07,19.07,27.74,19.15,0.58,-172.05,61.87
4642,31.02,30.34,6.19,18.14,0.52,-1024.75,-0.07
4643,10.42,10.42,6.19,24.13,0.65,-304.81,81.58
4644,34.31,34.31,6.19,44.07,0.36,-24.71,18.77
4645,24.77,24.17,6.19,33.7,0.51,-99.18,44.77
4646,18.33,18.33,6.19,46.67,0.55,-192.71,58.59
4647,22.4,22.4,6.19,45.64,0.52,-99.2,44.77
4648,25.28,25.28,6.19,29.34,0.61,-101.73,50.18
4649,26.14,26.14,6.19,5.24,0.6,-100.32,50.03
4650,36.57,36.57,18.87,88.72,0.55,-1075.49,-0.09
4651,44.83,44.83,30.85,19.15,0.49,-1123.42,-0.4
4652,15.55,15.55,30.85,29.02,0.6,-293.76,75.83
4653,44.13,44.13,29.93,9.22,0.52,-1119.7,-0.09
4654,19.81,19.81,29.93,35.39,0.61,-182.22,57.72
4655,25.39,25.39,29.93,80.75,0.47,-32.24,30.4
4656,11.26,11.26,29.93,16.85,0.61,-393.18,86.85
4657,41.85,41.85,18.81,45.7,0.42,-1075.25,-0.13
4658,42.75,42.75,27.92,95.25,0.37,-1111.66,-0.02
4659,11.99,11.99,27.92,89.67,0.37,-341.26,78.85
4660,23.35,23.35,27.92,18.99,0.43,-155.97,55.43
4661,31.17,31.17,27.92,36.05,0.34,-40.37,31.8
4662,5.67,5.67,27.92,57.55,0.41,-369.17,90.52
4663,37.71,37.71,20.84,24.69,0.4,-1083.35,-0.1
4664,7.57,7.57,20.84,51.53,0.61,-372.17,85.64
4665,25.66,25.66,20.84,93.28,0.68,-23.71,23.42
4666,22.3,22.3,20.84,5.35,0.37,-248.07,67.75
4667,37.19,37.19,19.95,7.19,0.96,-1079.81,-0.1
4668,24.98,24.98,19.95,64.82,0.44,-22.1,23.06
4669,39.58,39.58,23.82,98.72,0.45,-1095.29,-0.03
4670,39.74,39.74,22.99,94.08,0.35,-1091.97,-0.17
4671,41.03,41.03,25.79,51.22,0.62,-1103.18,-0.13
4672,16.9,16.9,25.79,87.44,0.29,-140.31,49.06
4673,26.53,26.53,25.79,51.59,0.56,-19.59,17.48
4674,26.21,26.21,3.16,83.76,0.7,0,7.45
4675,5.6,5.6,3.16,78.1,0.63,-365.94,90.34
4676,27.44,27.44,5.77,75.78,0.57,-1023.07,-0.08
4677,18.99,18.49,5.77,48.28,0.46,-30.59,30.11
4678,17.19,17.19,5.77,81.47,0.75,-37.16,31.26
4679,27.15,27.15,5.77,24.41,0.38,-114.84,46.47
4680,40.59,40.59,24.83,15.13,0.49,-1099.33,-0.22
4681,29.53,29.53,24.83,41.15,0.42,-49.65,33.28
4682,8.85,8.85,24.83,41.85,0.53,-287.98,75.45
4683,21.36,21.36,24.83,26.31,0.6,-206.11,59.69
4684,19.86,19.86,24.83,83.25,0.54,-54.18,29.09
4685,24.51,24.51,24.83,17.76,0.32,-208.66,64.8
4686,12.07,12.07,24.83,54.99,0.55,-142.97,54.24
4687,16.48,16.48,24.83,88.01,0.51,-121.55,47.18
4688,39.27,39.27,22.87,72.91,0.42,-601.31,0.03
4689,17.9,17.9,22.87,88.15,0.88,-108.8,50.91
4690,10.51,10.51,22.87,36.79,0.78,-429.53,88.88
4691,38.81,38.81,13.38,50.71,0.55,-223.24,1.57
4692,25.39,25.39,13.38,42.97,0.57,-85.19,43.16
4693,36.5,36.5,18.37,94.16,0.4,-1073.5,-0.07
4694,15.36,15.36,18.37,9.67,0.69,-282.73,80.18
4695,30.56,30.56,18.37,38.78,0.5,-52.22,33.67
4696,27.57,27.57,18.37,4.76,0.73,-25.05,18.86
4697,42.51,42.51,28.45,59.13,0.37,-1113.82,-0.0
4698,36.77,36.77,18.31,69.55,0.69,-1073.23,-0.02
4699,9.34,9.34,18.31,15.12,0.78,-367.52,90.43
4700,5.56,5.56,18.31,91.43,0.68,-487.76,96.89
4701,19.75,19.75,18.31,89.16,0.59,-168.78,61.6
4702,10.1,10.1,18.31,93.73,0.59,-382.98,86.26
4703,22.23,22.23,18.31,65.29,0.69,-135.29,53.52
4704,12.17,12.17,18.31,84.93,0.46,-347.09,84.16
4705,41.24,41.24,26.64,40.01,0.42,-1106.55,-0.05
4706,44.28,44.28,28.14,69.83,0.33,-1112.56,-0.13
4707,10.88,10.88,28.14,36.69,0.38,-406.72,87.61
4708,13.65,13.65,28.14,36.15,0.34,-292.11,80.78
4709,6.54,6.54,28.14,13.8,0.38,-458.85,95.4
4710,39.32,39.32,18.34,61.99,0.24,-1073.35,-0.12
4711,43.23,43.23,28.7,58.18,0.58,-1114.82,-0.02
4712,21.19,21.19,28.7,9.77,0.64,-267.31,69.12
4713,40.95,40.95,25.3,68.9,0.58,-1101.21,-0.14
4714,33.23,33.23,25.3,58.24,0.52,-12.51,15.41
4715,7.78,7.78,25.3,76.95,0.13,-388.15,86.56
4716,23.7,23.7,25.3,74.54,0.67,-57.5,34.46
4717,40.32,40.32,23.87,76.35,0.72,-587.13,0.07
4718,28.33,28.33,23.87,9.78,0.42,-121.02,52.14
4719,23.93,23.93,23.87,96.57,0.43,-42.06,27.04
4720,22.06,22.06,23.87,97.45,0.47,-48.68,33.13
4721,12.71,12.71,23.87,77.55,0.39,-200.11,64.13
4722,17.91,17.91,23.87,94.65,0.44,-106.74,45.6
4723,35.66,35.66,16.89,17.94,0.54,-1067.55,-0.06
4724,17.37,17.37,16.89,90.53,0.71,-126.91,47.73
4725,24.57,24.57,16.89,91.5,0.52,-15.37,16.29
4726,18.48,18.48,16.89,43.38,0.55,-59.61,34.76
4727,43.98,43.2,29.9,50.45,0.49,-1119.62,-0.2
4728,36.97,36.97,17.45,77.53,0.39,-1069.79,-0.04
4729,39.59,39.59,19.2,63.87,0.56,-1076.81,-0.19
4730,30.52,30.52,8.08,92.32,0.36,-1032.33,-0.06
4731,39.05,39.05,22.6,37.09,0.68,-1090.4,-0.03
4732,38.63,38.63,21.18,98.37,0.18,-1084.7,-0.07
4733,32.56,31.87,9.86,90.94,0.72,-1039.46,-0.1
4734,24.89,24.89,0.01,72.59,0.66,-3.56,11.98
4735,36.18,36.18,17.88,14.75,0.47,-1071.5,-0.08
4736,32.86,32.86,4.57,67.94,0.35,-44.53,4.09
4737,39.38,39.38,19.8,67.16,0.56,-1079.21,-0.13
4738,40.86,40.86,25.77,84.01,0.52,-1103.09,-0.16
4739,25.76,25.76,25.77,88.37,0.49,-23.24,18.41
4740,26.35,26.35,25.77,85.71,0.76,-17.42,16.88
4741,23.24,23.24,25.77,99.46,0.74,-66.28,35.71
4742,11.39,11.08,25.77,4.53,0.73,-394.7,86.93
4743,30.35,30.35,25.77,22.05,0.49,-54.34,33.99
4744,18.95,18.95,25.77,63.52,0.48,-141.31,54.08
4745,18.46,18.46,25.77,8.79,0.55,-241.78,72.3
4746,33.07,33.07,0.0,71.76,0.38,-9.59,14.43
4747,20.97,20.97,0.0,23.24,0.59,-147.43,49.75
4748,21.58,21.58,0.0,67.6,0.45,-36.41,26.0
4749,19.57,19.05,0.0,57.42,0.72,-57.2,29.56
4750,42.13,42.13,21.26,55.19,0.22,-1085.02,-0.26
4751,21.39,21.39,21.26,86.42,0.41,-80.13,37.56
4752,22.97,22.97,21.26,62.59,0.24,-41.91,32.05
4753,29.37,29.37,5.37,95.0,0.62,-570.72,0.11
4754,27.72,27.72,5.37,66.7,0.56,-33.14,25.37
4755,40.58,40.58,23.37,76.59,0.32,-1093.48,-0.1
4756,39.45,39.45,23.47,95.77,0.69,-1093.86,-0.1
4757,36.22,36.22,7.97,57.73,0.5,0,6.64
4758,26.36,26.36,7.97,5.56,0.15,-276.05,69.73
4759,14.32,14.32,7.97,29.54,0.45,-138.34,53.81
4760,34.52,34.52,14.69,89.09,0.71,-1058.77,-0.1
4761,32.4,32.4,9.14,93.63,0.27,-1036.56,-0.06
4762,6.52,6.52,9.14,32.95,0.52,-369.9,85.51
4763,32.07,32.07,9.14,39.68,0.37,-35.71,25.87
4764,12.42,12.42,9.14,48.56,0.32,-141.56,49.19
4765,11.88,11.88,9.14,2.04,0.55,-190.96,58.45
4766,5.74,5.74,9.14,38.73,0.61,-425.03,88.63
4767,39.64,39.64,22.99,51.56,0.53,-1091.94,-0.03
4768,13.25,13.25,22.99,22.44,0.31,-108.11,45.75
4769,34.6,34.6,14.38,23.55,0.67,-1057.51,-0.11
4770,21.08,21.08,14.38,50.01,0.53,-39.38,26.55
4771,10.89,10.89,14.38,84.87,0.33,-168.66,61.59
4772,42.57,42.57,28.04,45.16,0.39,-1112.16,-0.14
4773,8.87,8.87,28.04,72.9,0.73,-262.99,73.77
4774,43.15,43.15,28.7,26.24,0.22,-1114.78,-0.15
4775,9.78,9.51,28.7,41.33,0.73,-240.73,72.22
4776,14.26,14.26,28.7,31.73,0.49,-102.14,45.1
4777,16.38,16.38,28.7,6.74,0.6,-318.75,77.44
4778,44.37,44.37,30.59,66.46,0.4,-1122.37,-0.01
4779,11.08,11.08,30.59,58.3,0.41,-175.71,62.17
4780,19.3,19.3,30.59,20.6,0.45,-96.55,39.59
4781,40.4,40.4,17.71,51.47,0.49,-1070.85,-0.06
4782,14.23,14.23,17.71,26.91,0.57,-90.68,43.8
4783,11.31,11.31,17.71,55.83,0.44,-201.36,59.3
4784,12.71,12.71,17.71,38.59,0.44,-149.03,49.91
4785,25.92,25.92,17.71,17.44,0.54,-134.4,53.43
4786,35.95,35.95,16.48,86.2,0.42,-1065.91,-0.09
4787,14.3,14.3,16.48,87.25,0.61,-117.96,46.8
4788,41.57,41.57,26.3,62.57,0.56,-597.74,0.04
4789,10.75,10.75,26.3,47.09,0.67,-189.87,63.32
4790,42.59,42.59,25.96,72.24,0.56,-1103.83,-0.17
