Episode,Kick_Speed,NN_start_speed,CRS_speed,location_of_patch,friction,Rewards,Stop_Distance
47,31.36,31.36,6.5,59.03,0.61,-128.26,52.85
48,42.77,42.77,6.5,25.09,0.51,-46.24,32.75
49,29.17,29.17,6.5,6.2,0.44,-238.16,67.02
50,13.25,13.25,6.5,8.81,0.58,-373.84,85.74
51,6.67,6.67,6.5,84.94,0.55,-479.9,96.49
52,12.44,12.44,6.5,58.37,0.52,-368.34,90.47
53,9.75,9.48,6.5,12.6,0.36,-412.63,92.93
54,12.67,12.67,6.5,40.16,0.57,-363.49,90.2
55,9.34,9.34,6.5,21.21,0.59,-428.41,93.79
56,23.58,23.58,6.5,61.23,0.51,-235.44,71.85
57,15.38,15.38,6.5,88.4,0.37,-388.04,86.55
58,28.27,28.27,6.5,76.7,0.63,-161.33,60.97
59,5.85,5.85,6.5,99.15,0.28,-490.95,97.06
60,21.73,21.73,6.5,68.37,0.36,-291.09,75.65
61,40.76,40.0,6.5,41.28,0.57,-32.1,30.38
62,39.47,39.47,6.5,30.93,0.37,-76.94,37.14
63,42.08,42.08,6.5,90.47,0.36,-26.42,19.18
64,39.51,39.51,6.5,7.89,0.33,-118.07,46.81
65,29.34,29.34,6.5,41.61,0.52,-149.68,54.86
66,36.35,36.35,6.5,22.97,0.55,-111.32,46.1
67,28.88,28.88,6.5,59.81,0.47,-202.74,59.41
68,15.71,15.71,6.5,25.49,0.4,-379.73,86.08
69,11.91,11.91,6.5,74.69,0.75,-379.32,91.09
70,29.52,29.52,6.5,85.52,0.31,-182.78,57.76
71,35.11,35.11,6.5,67.44,0.54,-75.76,42.02
72,9.95,9.95,6.5,50.52,0.56,-417.61,93.2
73,25.93,25.93,6.5,54.23,0.68,-232.44,66.6
74,21.6,21.6,6.5,16.25,0.31,-259.87,73.55
75,27.89,27.89,6.5,43.34,0.43,-172.48,61.91
76,7.16,7.16,6.5,78.75,0.22,-473.26,96.15
77,6.54,6.54,6.5,19.47,0.34,-481.17,96.56
78,7.34,7.34,6.5,17.4,0.47,-468.81,95.92
79,13.99,13.99,6.5,4.74,0.67,-393.74,86.88
80,23.47,23.47,6.5,7.01,0.25,-255.22,73.23
81,9.97,9.97,6.5,97.75,0.72,-417.27,93.19
82,13.43,13.43,6.5,39.12,0.67,-436.07,89.24
83,25.41,25.41,6.5,16.3,0.15,-239.82,67.14
84,22.59,22.59,6.5,6.58,0.5,-290.78,75.63
85,23.73,23.73,6.5,49.21,0.46,-230.92,71.52
86,15.51,15.51,6.5,14.99,0.54,-365.95,85.28
87,11.01,11.01,6.5,52.55,0.56,-397.52,92.11
88,7.25,7.25,6.5,42.48,0.41,-471.06,96.03
89,21.42,21.42,6.5,3.47,0.77,-287.54,80.48
90,12.36,12.36,6.5,89.35,0.4,-369.97,90.57
91,30.69,30.69,6.5,26.26,0.37,-163.51,56.1
92,14.7,14.7,6.5,62.34,0.56,-405.31,87.54
93,5.71,5.71,6.5,29.91,0.23,-492.97,97.16
94,12.05,12.05,6.5,96.63,0.55,-366.32,90.36
95,17.99,17.99,6.5,50.24,0.47,-319.38,82.48
96,14.85,14.85,6.5,9.17,0.34,-332.23,83.27
97,13.72,13.72,6.5,51.99,0.47,-429.08,88.86
98,7.46,7.46,6.5,43.38,0.39,-466.21,95.78
99,18.91,18.91,6.5,17.89,0.54,-308.74,76.8
100,29.09,29.09,6.5,24.7,0.5,-206.21,59.7
101,40.68,40.68,6.5,80.97,0.52,-26.51,24.02
102,14.56,14.56,6.5,58.69,0.34,-396.46,87.03
103,19.57,19.05,6.5,80.6,0.63,-340.77,78.82
104,32.71,32.01,6.5,58.98,0.37,-125.76,47.61
105,10.13,10.13,6.5,13.96,0.69,-414.17,93.02
106,21.52,21.52,6.5,17.71,0.51,-259.69,73.54
107,5.92,5.92,6.5,59.44,0.43,-490.29,97.02
108,6.78,6.78,6.5,7.84,0.33,-478.81,96.43
109,34.98,34.98,6.5,70.59,0.64,-79.07,42.43
110,21.88,21.88,6.5,87.35,0.59,-286.48,75.35
111,15.99,15.99,6.5,17.31,0.48,-372.5,85.66
112,30.12,30.12,6.5,88.0,0.51,-164.61,56.2
113,32.84,32.84,6.5,92.77,0.5,-136.69,48.71
114,22.9,22.9,6.5,52.4,0.65,-255.59,73.26
115,40.61,40.61,6.5,83.0,0.55,-27.75,24.28
116,22.81,22.81,6.5,58.32,0.28,-258.38,73.45
117,15.06,14.65,6.5,90.79,0.5,-383.83,86.31
118,21.46,21.46,6.5,93.59,0.49,-298.95,76.17
119,38.49,38.49,6.5,61.16,0.52,-55.99,29.37
120,41.73,40.97,6.5,54.45,0.44,-22.64,23.18
121,40.72,40.72,6.5,98.11,0.28,-25.9,23.89
122,25.46,25.46,6.5,46.23,0.54,-247.35,67.69
123,13.72,13.72,6.5,64.11,0.66,-429.04,88.86
124,7.8,7.8,6.5,95.0,0.5,-460.06,95.46
125,33.59,33.59,6.5,51.31,0.47,-79.99,42.54
126,15.34,15.34,6.5,48.03,0.32,-389.18,86.62
127,26.81,26.18,6.5,67.44,0.38,-189.47,63.29
128,10.75,10.75,6.5,7.27,0.69,-363.9,90.22
129,22.66,22.66,6.5,70.71,0.79,-262.87,73.76
130,21.46,20.86,6.5,79.75,0.39,-268.92,74.17
131,19.19,19.19,6.5,81.3,0.43,-286.36,80.41
132,33.91,33.91,6.5,3.35,0.53,-148.79,49.88
133,26.74,26.74,6.5,93.59,0.3,-207.42,64.7
134,30.98,30.98,6.5,86.01,0.73,-124.53,52.48
135,23.23,23.23,6.5,56.52,0.65,-230.67,71.51
136,25.74,25.74,6.5,92.71,0.36,-238.58,67.05
137,10.3,10.3,6.5,42.59,0.8,-411.11,92.85
138,43.92,43.92,-0.0,99.64,0.62,-4.84,12.57
139,18.95,18.95,-0.0,85.27,0.46,-293.01,80.83
140,24.04,24.04,-0.0,43.8,0.64,-221.49,70.84
141,7.29,7.29,-0.0,69.46,0.48,-469.3,95.94
142,18.59,18.09,-0.0,59.55,0.64,-289.31,80.6
143,24.27,24.27,-0.0,59.32,0.37,-214.61,70.34
144,26.78,26.78,-0.0,25.76,0.49,-193.23,63.59
145,35.32,35.32,-0.0,17.37,0.22,-111.7,51.21
146,6.61,6.61,-0.0,5.43,0.47,-469.22,95.94
147,24.45,24.45,-0.0,57.78,0.47,-279.43,69.96
148,33.54,33.54,-0.0,29.59,0.58,-101.58,50.17
149,38.59,38.59,-0.0,88.42,0.39,-55.67,29.32
150,11.48,11.48,-0.0,33.01,0.51,-378.47,91.05
151,43.77,43.77,-0.0,58.95,0.74,-25.27,18.91
152,16.03,16.03,-0.0,68.99,0.55,-371.57,85.6
153,8.78,8.53,-0.0,25.13,0.42,-422.3,93.46
154,19.9,19.37,-0.0,78.52,0.46,-330.94,78.21
155,35.16,35.16,-0.0,54.11,0.52,-88.08,38.56
156,8.9,8.9,-0.0,69.65,0.61,-436.06,94.2
157,16.97,16.97,-0.0,71.12,0.61,-346.82,84.14
158,34.41,34.41,-0.0,84.91,0.4,-93.49,44.13
159,25.98,25.98,-0.0,6.82,0.41,-223.43,70.98
160,24.21,24.21,-0.0,37.85,0.43,-216.65,70.49
161,33.64,33.64,-0.0,75.72,0.38,-114.21,46.41
162,6.3,6.3,-0.0,70.15,0.85,-483.59,96.68
163,35.65,34.93,-0.0,13.52,0.5,-104.18,50.44
164,7.13,7.13,-0.0,5.84,0.5,-464.1,95.67
165,35.92,35.92,-0.0,97.86,0.66,-83.16,37.94
166,44.89,44.89,0.0,62.98,0.69,-10.01,14.58
167,8.25,8.25,0.0,97.06,0.41,-446.63,94.76
168,32.58,32.58,0.0,41.44,0.53,-130.33,48.07
169,26.92,26.92,0.0,44.65,0.67,-202.04,64.29
170,29.88,29.88,0.0,12.16,0.57,-186.12,63.02
171,44.81,44.81,0.0,54.82,0.55,-19.7,17.5
172,26.51,26.51,0.0,88.65,0.43,-214.51,65.25
173,44.17,43.39,2.82,97.06,0.46,0,9.72
174,25.56,25.56,2.82,65.45,0.45,-244.04,67.45
175,41.4,41.4,2.82,71.83,0.41,-24.04,18.61
176,19.17,19.17,2.82,14.82,0.51,-316.67,77.31
177,30.63,30.63,2.82,62.79,0.53,-149.37,54.83
178,38.86,38.86,2.82,88.29,0.61,-30.96,30.17
179,11.22,11.22,2.82,72.04,0.73,-393.38,91.88
180,41.77,41.77,2.82,8.94,0.2,-95.08,39.42
181,19.78,19.78,2.82,2.0,0.52,-326.13,82.89
182,8.54,8.54,2.82,47.42,0.28,-442.04,94.51
183,37.18,37.18,2.82,25.17,0.63,-102.42,45.13
184,23.16,23.16,2.82,65.17,0.61,-247.79,72.72
185,8.69,8.69,2.82,30.41,0.57,-431.79,93.97
186,22.23,21.66,2.82,23.66,0.3,-268.13,69.17
187,25.1,25.1,2.82,10.46,0.51,-224.11,71.03
188,41.88,41.88,2.82,21.61,0.39,-63.03,35.25
189,18.88,18.88,2.82,18.69,0.45,-290.79,75.63
190,10.48,10.48,2.82,12.66,0.78,-407.73,92.67
191,27.53,27.53,2.82,50.87,0.52,-183.18,62.78
192,30.19,30.19,2.82,25.32,0.49,-184.6,57.92
193,26.19,26.19,2.82,11.06,0.78,-210.61,70.04
194,12.02,12.02,2.82,81.64,0.45,-377.04,90.97
195,15.92,15.49,2.82,97.87,0.5,-361.42,85.01
196,42.7,42.7,2.82,41.38,0.12,-39.78,26.63
197,11.09,11.09,2.82,47.04,0.51,-395.92,92.02
198,14.03,14.03,2.82,71.05,0.41,-421.65,88.45
199,27.76,27.76,2.82,81.11,0.5,-161.04,60.95
200,6.91,6.91,2.82,19.72,0.34,-475.85,96.28
201,39.21,39.21,2.82,45.86,0.62,-51.59,33.58
202,8.54,8.54,2.82,33.72,0.48,-441.98,94.51
203,7.53,7.53,2.82,26.32,0.69,-465.48,95.74
204,17.8,17.8,2.82,19.0,0.7,-318.25,82.41
205,5.35,5.35,2.82,67.03,0.48,-486.69,96.84
206,44.45,44.45,2.82,28.19,0.42,-43.8,27.35
207,43.05,43.05,2.82,97.49,0.68,-13.41,15.7
208,20.93,20.93,2.82,22.51,0.61,-272.87,74.44
209,15.15,14.74,2.82,82.18,0.42,-381.68,86.19
210,26.88,26.88,2.82,98.65,0.68,-203.05,64.36
211,43.38,43.38,2.82,47.18,0.42,-20.46,22.68
212,5.7,5.7,2.82,84.97,0.49,-493.04,97.16
213,36.29,36.29,2.82,14.1,0.47,-149.6,49.96
214,28.86,28.86,2.82,39.6,0.48,-151.54,55.03
215,29.19,29.19,2.82,91.25,0.53,-193.24,58.64
216,42.39,42.39,2.82,5.21,0.27,-65.38,40.71
217,5.21,5.21,2.82,75.42,0.46,-488.23,96.92
218,12.82,12.82,2.82,30.94,0.61,-360.08,90.0
219,28.31,28.31,2.82,99.13,0.57,-204.55,59.56
220,44.74,44.74,2.82,8.26,0.28,-54.02,33.94
221,38.05,38.05,2.82,6.22,0.19,-142.54,49.28
222,29.0,29.0,2.82,88.49,0.4,-198.93,59.1
223,39.82,39.82,2.82,35.86,0.57,-65.52,35.6
224,44.76,43.98,8.44,78.38,0.56,0,8.01
225,25.85,25.85,8.44,15.68,0.47,-255.42,68.27
226,25.34,25.34,8.44,99.03,0.54,-251.11,67.96
227,7.14,7.14,8.44,67.08,0.7,-466.23,95.78
228,40.34,40.34,8.44,76.4,0.32,-22.27,18.17
229,22.64,22.64,8.44,80.23,0.77,-263.67,73.81
230,32.75,32.75,8.44,5.74,0.36,-162.41,61.06
231,31.06,31.06,8.44,48.81,0.62,-136.76,53.66
232,24.08,24.08,8.44,60.57,0.46,-220.5,70.77
233,11.04,11.04,8.44,40.34,0.55,-396.82,92.07
234,37.48,37.48,8.44,18.94,0.74,-116.79,46.68
235,14.03,14.03,8.44,84.98,0.4,-421.7,88.45
236,13.03,13.03,8.44,30.45,0.5,-445.41,89.75
237,20.84,20.84,8.44,61.72,0.4,-317.8,77.38
238,12.96,12.96,8.44,50.3,0.41,-446.97,89.84
239,38.09,37.35,8.44,38.35,0.38,-71.36,36.4
240,16.13,16.13,8.44,70.48,0.43,-356.11,84.7
241,15.89,15.89,8.44,6.77,0.6,-346.41,84.12
242,43.66,43.66,8.44,42.04,0.52,-31.42,25.03
243,39.19,39.19,8.44,69.16,0.78,-38.91,26.47
244,23.6,23.6,8.44,71.86,0.16,-234.88,71.81
245,32.66,32.66,8.44,88.45,0.24,-127.04,47.74
246,7.27,7.04,8.44,28.5,0.52,-464.68,95.7
247,6.98,6.98,8.44,76.13,0.6,-475.15,96.25
248,17.0,17.0,8.44,16.04,0.57,-302.33,81.42
249,6.18,6.18,8.44,80.48,0.35,-484.86,96.74
250,12.27,12.27,8.44,71.66,0.45,-372.02,90.68
251,19.22,19.22,8.44,90.15,0.73,-285.55,80.36
252,34.8,34.8,8.44,86.44,0.58,-83.47,42.96
253,14.97,14.97,8.44,49.0,0.62,-398.43,87.15
254,13.1,13.1,8.44,38.63,0.68,-443.76,89.66
255,23.92,23.92,8.44,90.31,0.58,-225.0,71.1
256,32.32,32.32,8.44,92.26,0.37,-101.75,50.18
257,25.89,25.89,8.44,29.33,0.64,-198.03,63.97
258,5.57,5.57,8.44,68.87,0.81,-494.15,97.22
259,23.57,23.57,8.44,11.0,0.46,-256.34,73.31
260,29.36,29.36,8.44,52.86,0.67,-187.66,58.17
261,9.81,9.81,8.44,13.29,0.63,-420.15,93.34
262,16.0,16.0,8.44,19.97,0.34,-372.27,85.64
263,29.56,29.56,8.44,9.57,0.73,-217.22,65.46
264,41.82,41.82,8.44,44.19,0.67,-52.04,28.74
265,26.64,26.64,8.44,36.46,0.57,-199.38,64.08
266,6.4,6.17,8.44,14.03,0.51,-477.5,96.37
267,11.42,11.42,8.44,6.72,0.73,-425.44,88.66
268,21.93,21.93,8.44,45.12,0.52,-284.87,75.24
269,32.48,32.48,8.44,44.57,0.46,-119.89,47.0
270,22.2,21.64,8.44,60.71,0.69,-261.48,73.66
271,8.73,8.73,8.44,49.6,0.43,-438.9,94.35
272,36.82,36.82,8.44,48.68,0.82,-86.24,38.33
273,23.0,23.0,8.44,72.66,0.51,-252.67,73.06
274,19.1,19.1,8.44,11.69,0.34,-332.92,78.33
275,28.55,28.55,8.44,12.44,0.55,-214.18,65.22
276,33.93,33.93,8.44,41.44,0.31,-101.24,45.0
277,6.07,6.07,8.44,78.49,0.64,-487.67,96.89
278,34.71,34.71,8.44,95.94,0.57,-85.89,43.24
279,32.04,32.04,8.44,36.05,0.47,-109.38,50.97
280,14.43,14.43,8.44,10.95,0.71,-366.88,85.33
281,32.03,32.03,8.44,46.28,0.66,-127.98,47.84
282,33.19,33.19,8.44,5.28,0.32,-208.86,59.91
283,31.9,31.9,8.44,3.52,0.36,-196.33,63.84
284,7.25,7.25,8.44,83.01,0.32,-470.99,96.03
285,31.01,31.01,8.44,35.74,0.51,-129.96,53.01
286,24.39,24.39,8.44,8.07,0.87,-268.16,74.12
287,29.95,29.95,8.44,16.94,0.71,-172.99,61.95
288,21.31,21.31,8.44,59.36,0.53,-303.59,76.47
289,17.15,16.69,8.44,36.95,0.56,-328.66,83.05
290,11.74,11.74,8.44,73.64,0.51,-382.87,91.29
291,8.2,8.2,8.44,27.54,0.58,-447.43,94.8
292,39.03,39.03,8.44,26.87,0.31,-84.5,38.11
293,6.61,6.61,8.44,76.47,0.57,-480.54,96.52
294,22.56,22.56,8.44,60.46,0.31,-265.93,73.97
295,19.68,19.68,8.44,27.08,0.29,-337.33,78.61
296,23.87,23.87,8.44,86.54,0.53,-211.59,70.12
297,41.34,41.34,8.44,54.92,0.57,-34.7,25.68
298,12.38,12.38,8.44,34.86,0.29,-369.46,90.54
299,22.96,22.96,8.44,58.84,0.33,-253.79,73.13
300,12.0,12.0,8.44,94.71,0.58,-377.57,91.0
301,12.96,12.96,8.44,32.57,0.34,-446.85,89.83
302,40.92,40.92,8.44,39.33,0.61,-40.98,31.9
303,44.89,44.89,-0.0,72.87,0.74,-0.21,10.14
304,24.03,24.03,-0.0,37.5,0.51,-221.88,70.87
305,29.24,29.24,-0.0,16.09,0.42,-178.97,62.44
306,14.8,14.4,-0.0,13.4,0.62,-350.38,84.36
307,38.2,38.2,-0.0,80.39,0.75,-43.63,32.33
308,21.14,21.14,-0.0,75.4,0.24,-308.68,76.8
309,28.33,28.33,-0.0,52.44,0.37,-159.29,60.8
310,14.87,14.46,-0.0,31.17,0.29,-376.48,85.89
311,43.85,43.85,-0.0,96.89,0.4,-1.46,10.89
312,34.43,34.43,-0.0,62.99,0.65,-93.01,44.07
313,9.14,9.14,-0.0,26.59,0.79,-431.89,93.97
314,27.05,27.05,-0.0,7.13,0.05,-247.88,67.73
315,35.2,34.48,-0.0,26.54,0.54,-125.32,47.56
316,16.71,16.71,-0.0,48.37,0.25,-353.65,84.55
317,9.14,9.14,-0.0,79.5,0.31,-431.93,93.98
318,20.29,19.76,-0.0,74.27,0.66,-319.07,77.46
319,11.64,11.64,-0.0,74.98,0.54,-384.96,91.41
320,24.33,23.73,-0.0,49.69,0.25,-267.06,69.1
321,38.39,38.39,-0.0,50.28,0.35,-43.29,32.28
322,22.53,22.53,-0.0,6.11,0.28,-288.09,75.45
323,21.19,21.19,-0.0,44.61,0.65,-307.33,76.71
324,22.55,22.55,-0.0,88.69,0.65,-266.33,74.0
325,13.65,13.65,-0.0,35.12,0.59,-430.69,88.95
326,16.85,16.85,-0.0,38.14,0.5,-349.97,84.33
327,32.07,32.07,-0.0,71.76,0.53,-108.61,50.89
328,10.92,10.92,-0.0,55.23,0.57,-399.24,92.2
329,36.49,36.49,-0.0,28.94,0.65,-106.88,45.62
330,26.04,26.04,-0.0,64.2,0.24,-228.96,66.34
331,30.81,30.81,-0.0,50.93,0.55,-144.03,54.34
332,22.85,22.85,-0.0,32.99,0.84,-257.15,73.37
333,17.39,17.39,-0.0,44.7,0.49,-335.6,83.47
334,28.82,28.82,-0.0,56.49,0.68,-204.63,59.57
335,5.9,5.9,-0.0,75.91,0.51,-490.55,97.04
336,15.69,15.69,-0.0,63.94,0.62,-380.39,86.11
337,38.39,38.39,-0.0,42.99,0.5,-68.88,36.07
338,16.11,16.11,-0.0,5.65,0.53,-346.4,84.12
339,20.56,20.56,-0.0,27.43,0.49,-326.13,77.91
340,14.53,14.53,-0.0,95.78,0.43,-409.29,87.76
341,23.82,23.22,-0.0,6.56,0.64,-278.48,74.81
342,23.28,23.28,-0.0,74.57,0.63,-244.25,72.47
343,8.6,8.6,-0.0,92.84,0.71,-440.99,94.46
344,22.2,22.2,-0.0,16.96,0.55,-250.45,72.9
345,38.07,38.07,-0.0,23.63,0.2,-85.76,43.23
346,44.17,43.4,-0.0,12.96,0.58,-49.46,33.25
347,8.18,8.18,-0.0,87.21,0.4,-447.9,94.82
348,44.57,44.57,-0.01,76.31,0.39,-0.01,10.0
349,25.35,25.35,-0.01,35.22,0.33,-250.83,67.94
350,44.11,43.34,-0.01,26.87,0.6,-51.96,28.73
351,26.94,26.94,-0.01,45.46,0.48,-201.39,64.23
352,18.51,18.01,-0.01,19.16,0.26,-285.86,75.31
353,14.75,14.75,-0.01,12.34,0.69,-370.59,85.55
354,5.16,5.16,-0.01,7.34,0.58,-488.8,96.95
355,6.52,6.3,-0.01,86.43,0.39,-469.22,95.94
356,7.07,7.07,-0.01,28.41,0.4,-474.22,96.2
357,32.7,32.7,-0.01,86.5,0.37,-140.78,49.11
358,32.95,32.95,-0.01,90.61,0.52,-133.6,48.4
359,19.01,19.01,-0.01,18.42,0.51,-302.72,76.41
360,18.58,18.58,-0.01,78.56,0.58,-303.16,81.47
361,36.43,36.43,-0.01,11.05,0.55,-116.13,51.65
362,12.09,12.09,-0.01,42.02,0.57,-375.61,90.89
363,44.11,44.11,-0.01,69.97,0.46,-7.12,13.51
364,10.31,10.31,-0.01,56.99,0.55,-411.0,92.85
365,32.96,32.96,-0.01,43.85,0.54,-114.64,46.45
366,13.47,13.47,-0.01,83.1,0.41,-435.1,89.19
367,27.59,27.59,-0.01,46.87,0.56,-166.18,61.38
368,16.45,16.45,-0.01,79.53,0.64,-360.56,84.96
369,13.44,13.44,-0.01,92.14,0.52,-435.8,89.23
370,29.83,29.83,-0.01,31.18,0.6,-170.86,56.74
371,32.05,32.05,-0.01,26.09,0.24,-127.02,52.73
372,22.33,22.33,-0.01,98.36,0.51,-272.92,74.44
373,5.62,5.62,-0.01,40.33,0.56,-493.75,97.2
374,26.68,26.68,-0.01,61.64,0.59,-209.16,64.84
375,20.59,20.59,-0.01,21.81,0.44,-254.17,73.16
376,11.46,11.46,-0.01,24.71,0.52,-388.5,91.61
377,38.94,38.94,-0.01,49.82,0.34,-39.49,31.65
378,36.14,36.14,-0.01,66.45,0.28,-90.49,38.86
379,18.99,18.99,-0.01,93.39,0.53,-291.92,80.76
380,41.59,40.83,-0.01,11.8,0.32,-92.49,39.1
381,42.64,41.87,-0.01,35.56,0.86,-28.81,19.73
382,41.51,41.51,-0.01,10.08,0.48,-72.46,41.61
383,8.57,8.57,-0.01,18.13,0.69,-433.76,94.07
384,8.43,8.43,-0.01,5.86,0.24,-428.92,88.85
385,24.45,24.45,-0.01,42.32,0.33,-279.21,69.95
386,19.86,19.86,-0.01,23.74,0.33,-321.34,77.61
387,11.31,11.31,-0.01,4.14,0.45,-424.91,88.63
388,29.42,28.75,-0.01,77.63,0.31,-170.34,56.7
389,10.67,10.67,-0.01,23.14,0.37,-394.93,91.96
390,28.16,28.16,-0.01,93.28,0.29,-164.39,61.23
391,12.27,12.27,-0.01,36.66,0.4,-371.9,90.68
392,35.58,35.58,-0.01,55.0,0.31,-75.52,36.96
393,15.6,15.6,-0.01,30.7,0.86,-369.75,85.5
394,20.35,19.82,-0.01,22.88,0.46,-269.99,74.24
395,34.49,33.78,-0.01,78.07,0.42,-78.49,42.35
396,42.62,42.62,-0.0,79.48,0.47,-7.42,13.63
397,10.15,10.15,-0.0,63.52,0.49,-413.87,93.0
398,44.12,44.12,-0.0,57.39,0.57,-21.51,17.98
399,17.03,17.03,-0.0,17.46,0.39,-358.44,79.91
400,39.87,39.87,-0.0,38.86,0.47,-56.51,34.31
401,18.0,18.0,-0.0,41.76,0.62,-305.37,81.61
402,24.53,24.53,-0.0,8.0,0.37,-238.65,72.07
403,23.34,23.34,-0.0,13.7,0.61,-251.69,72.99
404,33.09,33.09,-0.0,68.52,0.72,-129.6,48.0
405,35.2,35.2,-0.0,24.71,0.39,-136.85,48.72
406,30.29,30.29,-0.0,60.92,0.5,-159.38,55.73
407,28.21,27.56,-0.0,19.75,0.38,-169.86,61.69
408,42.89,42.89,0.0,82.88,0.45,-3.15,11.78
409,42.65,41.89,0.0,66.93,0.37,-15.95,16.46
410,41.35,41.35,0.0,54.33,0.58,-36.36,25.99
411,15.81,15.81,0.0,71.43,0.75,-377.08,85.92
412,8.24,8.24,0.0,84.85,0.58,-446.82,94.77
413,5.85,5.85,0.0,23.53,0.51,-491.0,97.06
414,7.59,7.59,0.0,68.93,0.33,-463.57,95.65
415,30.58,30.58,0.0,9.27,0.61,-192.7,63.55
416,33.54,33.54,0.0,31.38,0.19,-140.44,49.08
417,24.71,24.71,0.0,59.27,0.29,-270.89,69.37
418,10.34,10.34,0.0,10.29,0.69,-410.45,92.81
419,31.91,31.91,0.0,11.98,0.48,-204.44,59.55
420,13.57,13.2,0.0,93.18,0.27,-409.38,87.76
421,13.42,13.42,0.0,13.51,0.57,-436.11,89.24
422,33.64,33.64,0.0,53.52,0.49,-84.55,43.08
423,43.56,43.56,-0.0,96.68,0.17,-8.03,13.86
424,5.22,5.22,-0.0,90.43,0.45,-488.16,96.91
425,12.08,12.08,-0.0,29.38,0.6,-375.83,90.9
426,33.52,32.81,-0.0,46.34,0.42,-79.67,42.5
427,27.25,27.25,-0.0,22.64,0.3,-185.6,62.98
428,31.22,31.22,-0.0,1.8,0.52,-186.56,58.08
429,25.99,25.99,-0.0,48.31,0.62,-230.58,66.46
430,5.49,5.49,-0.0,59.69,0.85,-494.83,97.25
431,17.94,17.94,-0.0,23.81,0.69,-306.97,81.71
432,27.98,27.98,-0.0,6.93,0.35,-254.3,68.19
433,23.18,23.18,-0.0,19.17,0.31,-277.59,69.83
434,9.92,9.92,-0.0,42.38,0.53,-418.18,93.23
435,33.65,32.95,-0.0,69.54,0.57,-99.91,44.85
436,39.86,39.11,-0.0,75.55,0.45,-19.01,22.34
437,7.74,7.74,-0.0,49.85,0.68,-460.72,95.5
438,21.06,20.51,-0.0,37.12,0.36,-296.1,75.98
439,33.57,33.57,-0.0,7.2,0.44,-194.33,58.73
440,5.21,5.09,-0.0,9.84,0.4,-483.33,96.67
441,40.56,40.56,-0.0,5.96,0.19,-99.59,44.82
442,9.54,9.54,-0.0,32.3,0.51,-424.9,93.6
