Episode,Kick_Speed,NN_start_speed,CRS_speed,location_of_patch,friction,Rewards,Stop_Distance
472,22.67,22.67,2.39,55.82,0.52,0,5.98
473,40.12,40.12,2.38,80.82,0.46,0,5.91
474,26.1,26.1,2.37,72.95,0.48,0,5.96
475,38.62,38.62,2.37,62.08,0.48,-49.39,28.3
476,25.22,25.22,2.37,35.59,0.44,0,5.89
477,15.07,15.07,2.39,86.72,0.21,0,5.98
478,23.96,23.96,2.39,40.77,0.23,-127.8,47.82
479,18.18,18.18,2.36,22.32,0.45,0,6.01
480,14.04,14.04,2.36,63.88,0.19,-50.91,28.55
481,33.1,33.1,2.36,3.35,0.55,-172.68,61.92
482,24.04,24.04,2.38,94.71,0.76,0,5.37
483,22.87,22.87,2.38,4.47,0.34,-302.38,76.39
484,23.58,23.58,2.38,11.46,0.62,-209.1,59.93
485,14.51,14.51,2.41,32.49,0.75,0,5.88
486,8.27,8.27,2.38,69.58,0.5,0,5.96
487,15.39,15.39,2.37,93.32,0.73,0,5.33
488,43.46,43.46,2.37,12.19,0.42,-67.38,35.86
489,42.18,42.18,2.37,25.25,0.19,-49.37,33.24
490,11.33,11.33,2.39,1.38,0.36,0,6.03
491,18.96,18.96,2.39,30.03,0.38,-143.96,49.42
492,9.83,9.83,2.38,89.37,0.55,0,5.66
493,24.57,24.57,2.37,76.73,0.62,0,5.95
494,14.66,14.66,2.37,73.58,0.42,0,5.97
495,36.63,36.63,2.37,17.37,0.46,-131.36,48.18
496,39.72,38.98,2.37,54.83,0.39,-43.49,27.29
497,43.1,43.1,2.37,25.79,0.59,-42.29,32.11
498,29.21,29.21,2.37,22.2,0.29,-204.66,59.57
499,28.12,27.47,2.38,94.07,0.47,-25.61,4.95
500,9.52,9.52,2.39,69.69,0.77,0,5.98
501,11.66,11.66,2.39,60.31,0.21,-54.25,29.1
502,32.83,32.83,2.39,41.23,0.44,-125.42,47.58
503,21.07,21.07,2.39,68.41,0.68,0,5.97
504,7.03,7.03,2.36,18.84,0.31,0,6.02
505,39.28,39.28,2.36,68.45,0.36,-29.23,24.59
506,28.53,28.53,2.38,85.86,0.82,0,5.84
507,23.01,23.01,2.4,62.38,0.57,0,5.95
508,41.61,41.61,2.4,93.52,0.12,-43.26,4.13
509,41.19,41.19,2.4,54.98,0.73,-39.9,26.65
510,40.62,40.62,2.4,47.36,0.36,-53.55,28.98
511,42.02,42.02,2.4,62.02,0.69,-17.31,21.93
512,6.85,6.85,2.37,34.9,0.41,0,5.95
513,18.09,18.09,2.36,23.36,0.83,0,5.98
514,20.32,19.79,2.39,85.52,0.58,0,5.89
515,15.5,15.5,2.41,28.79,0.78,0,5.99
516,6.36,6.36,2.37,89.43,0.42,0,5.61
517,6.21,6.21,2.36,29.48,0.76,0,5.91
518,19.71,19.71,2.37,32.32,0.63,0,5.95
519,15.57,15.16,2.39,13.15,0.58,0,5.98
520,35.47,35.47,2.36,98.9,0.61,0,5.88
521,19.87,19.87,2.39,26.9,0.58,0,5.91
522,41.35,41.35,2.39,43.9,0.44,-49.3,28.29
523,32.41,32.41,2.38,43.19,0.85,0,5.98
524,31.37,31.37,2.38,62.03,0.32,-45.62,27.66
525,12.8,12.8,2.39,35.36,0.58,0,5.99
526,15.95,15.95,2.37,97.87,0.41,0,5.94
527,26.83,26.83,2.4,64.83,0.61,0,5.99
528,39.75,39.75,2.4,22.35,0.52,-87.98,38.55
529,17.58,17.58,2.38,97.98,0.26,0,5.96
530,11.76,11.76,2.36,3.48,0.37,0,5.96
531,15.52,15.52,2.39,90.52,0.39,-28.71,4.77
532,26.39,26.39,2.39,20.1,0.68,-156.09,55.44
533,13.29,13.29,2.4,83.54,0.53,0,5.97
534,15.57,15.57,2.4,70.79,0.21,-19.89,22.55
535,20.72,20.72,2.39,74.76,0.44,0,5.98
536,29.98,29.98,2.37,85.24,0.7,0,5.94
537,16.01,16.01,2.37,42.21,0.39,0,5.99
538,28.7,28.05,2.37,29.55,0.46,-176.31,57.21
539,21.92,21.92,2.36,77.51,0.62,0,5.93
540,9.24,9.24,2.4,82.91,0.52,0,5.91
541,18.12,17.63,2.38,76.45,0.27,0,5.95
542,20.62,20.62,2.37,52.54,0.5,0,5.98
543,14.03,14.03,2.37,61.56,0.21,-32.76,30.5
544,42.89,42.89,2.38,2.67,0.29,0,5.89
545,37.62,36.89,2.38,20.35,0.65,-104.64,45.37
546,26.24,26.24,2.38,58.39,0.73,0,5.99
547,20.47,20.47,2.39,89.33,0.47,0,5.72
548,17.8,17.32,2.39,68.82,0.2,-27.55,24.24
549,36.04,36.04,2.39,50.74,0.44,-84.32,38.09
550,23.95,23.35,2.38,57.23,0.62,0,5.91
551,9.87,9.87,2.38,39.81,0.52,0,6.02
552,41.01,41.01,2.39,95.16,0.31,-31.9,4.61
553,10.37,10.37,2.38,98.41,0.27,0,5.99
554,15.52,15.52,2.41,37.9,0.57,0,5.89
555,19.41,18.9,2.39,70.66,0.34,0,6.02
556,29.37,29.37,2.37,59.64,0.45,0,5.94
557,43.76,43.76,2.37,51.06,0.43,-14.11,21.12
558,39.25,39.25,2.38,87.16,0.65,0,5.97
559,13.0,13.0,2.39,66.08,0.48,0,6.01
560,32.47,32.47,2.39,36.55,0.35,-143.97,49.42
561,22.66,22.09,2.39,3.79,0.66,-202.69,64.34
562,17.9,17.9,2.4,51.99,0.66,0,5.94
563,43.8,43.8,0.0,88.24,0.52,-2.78,11.6
564,13.68,13.68,2.38,22.42,0.54,0,5.94
565,7.67,7.43,2.39,79.67,0.35,0,5.87
566,36.87,36.87,2.38,89.81,0.63,0,5.24
567,35.95,35.95,2.4,92.55,0.7,0,5.29
568,43.41,43.41,2.4,37.69,0.61,-44.62,27.49
569,34.54,34.54,2.4,36.8,0.55,-110.01,45.96
570,16.11,16.11,2.41,83.78,0.47,0,6.02
571,14.68,14.68,2.38,50.49,0.57,0,6.01
572,27.89,27.89,2.38,57.39,0.32,-35.14,30.91
573,5.45,5.45,2.38,13.79,0.5,0,5.99
574,11.1,11.1,2.38,86.81,0.68,0,6.01
575,22.45,22.45,2.4,93.21,0.47,-25.48,4.96
576,19.2,19.2,2.4,99.73,0.5,0,5.98
577,32.88,32.88,2.4,6.69,0.35,-199.33,59.14
578,20.12,20.12,2.39,38.87,0.41,0,5.93
579,32.07,32.07,2.38,85.39,0.51,0,5.99
580,36.81,36.81,2.38,49.25,0.31,-61.43,35.03
581,22.92,22.92,2.4,39.01,0.5,0,6.03
582,17.89,17.89,2.4,29.66,0.24,-141.86,49.22
583,25.31,25.31,2.36,82.46,0.66,0,6.0
584,21.52,21.52,2.38,51.79,0.62,0,6.03
585,25.19,25.19,0.0,82.46,0.13,-4.07,12.22
586,20.07,20.07,2.39,97.29,0.48,0,6.05
587,11.16,11.16,2.39,93.44,0.48,-25.09,4.98
588,44.07,44.07,2.39,27.9,0.47,-50.9,28.55
589,8.82,8.82,2.38,48.56,0.63,0,5.93
590,28.42,28.42,2.37,63.66,0.58,0,6.01
591,25.8,25.8,2.37,25.2,0.43,-120.91,52.13
592,14.97,14.97,2.36,14.22,0.25,0,5.92
593,29.66,29.66,2.39,38.19,0.51,0,5.83
594,11.86,11.86,2.38,15.06,0.69,0,6.07
595,18.75,18.25,2.38,44.83,0.28,-93.98,39.28
596,44.73,44.73,3.47,93.81,0.67,0,5.23
597,22.0,22.0,3.47,19.87,0.34,-154.56,55.3
598,41.79,41.79,3.47,64.88,0.55,-13.2,20.88
599,43.52,43.52,3.47,7.34,0.32,-73.43,36.68
600,18.18,18.18,2.41,34.59,0.51,0,5.96
601,11.37,11.37,2.38,26.5,0.47,0,5.9
602,28.38,28.38,2.38,17.06,0.39,-195.78,63.79
603,22.17,22.17,2.38,42.7,0.47,0,5.94
604,35.94,35.94,2.38,5.23,0.35,-143.18,54.26
605,37.68,37.68,2.38,55.51,0.49,-39.8,31.7
606,29.19,29.19,2.38,5.92,0.84,-252.66,68.08
607,33.2,33.2,2.38,11.15,0.7,-186.4,58.07
608,16.55,16.55,2.39,75.69,0.46,0,6.03
609,11.74,11.74,2.37,30.25,0.37,0,6.02
610,43.2,43.2,2.37,55.85,0.26,-28.26,19.61
611,44.02,43.24,-0.0,70.19,0.25,-2.71,11.56
612,9.63,9.63,2.4,29.32,0.21,0,5.95
613,13.17,13.17,2.4,64.88,0.34,-35.97,25.92
614,38.76,38.02,2.4,46.65,0.4,-45.55,32.64
615,20.58,20.58,2.39,3.82,0.5,0,6.05
616,27.41,27.41,2.39,50.69,0.33,-64.95,35.52
617,9.46,9.46,2.4,62.95,0.35,0,5.91
618,27.07,27.07,2.39,74.43,0.44,0,6.01
619,35.12,35.12,2.39,7.69,0.53,-159.69,55.76
620,24.39,23.79,2.39,65.19,0.46,0,5.94
621,8.06,7.81,2.38,43.7,0.42,0,5.95
622,37.95,37.95,2.39,73.14,0.42,0,5.94
623,29.74,29.74,2.39,29.38,0.41,-168.07,56.5
624,17.53,17.53,2.37,30.44,0.43,0,6.02
625,24.07,24.07,2.37,4.17,0.58,-297.43,76.07
626,11.64,11.64,2.39,11.92,0.22,0,5.9
627,13.82,13.82,2.39,55.31,0.47,0,5.8
628,42.57,41.81,2.38,99.08,0.53,0,5.96
629,24.09,24.09,2.39,62.35,0.52,0,5.92
630,11.64,11.33,2.37,80.59,0.49,0,6.02
631,22.12,22.12,2.37,9.96,0.45,-155.97,60.52
632,23.79,23.79,2.37,36.48,0.66,0,5.95
633,6.34,6.22,2.4,25.75,0.26,0,6.0
634,36.96,36.96,2.4,32.35,0.49,-77.16,42.19
635,28.86,28.86,2.38,93.96,0.8,0,5.41
636,38.22,38.22,2.38,54.8,0.41,-34.0,30.71
637,33.38,33.38,2.38,57.6,0.23,-52.35,33.69
638,32.68,32.68,2.38,70.76,0.51,0,5.97
639,19.46,19.46,2.37,60.71,0.52,0,6.02
640,21.84,21.84,2.4,78.41,0.56,0,6.01
641,34.18,34.18,2.4,14.88,0.51,-144.48,54.38
642,26.91,26.91,2.38,84.72,0.61,0,5.99
643,21.06,21.06,2.37,99.78,0.72,0,6.02
644,15.94,15.94,2.39,63.27,0.57,0,5.91
645,39.16,39.16,2.39,55.58,0.59,-30.68,30.12
646,30.48,29.8,2.39,10.64,0.72,-171.5,61.83
647,26.09,26.09,2.39,9.13,0.8,-227.56,71.28
648,39.32,39.32,2.36,93.2,0.42,-27.44,4.84
649,37.35,37.35,2.36,39.85,0.73,-99.34,39.92
650,34.23,34.23,2.37,83.11,0.28,0,6.01
651,16.42,16.42,2.36,9.63,0.43,0,6.01
652,24.09,23.5,2.36,20.52,0.36,-151.02,54.98
653,28.31,28.31,2.36,51.53,0.24,-59.7,34.78
654,31.48,31.48,2.39,77.38,0.29,0,6.02
655,5.95,5.95,2.36,59.94,0.21,0,5.94
656,24.2,24.2,2.4,67.1,0.65,0,5.93
657,19.56,19.04,2.37,48.88,0.48,0,5.99
658,36.17,36.17,2.36,61.9,0.5,0,6.0
659,42.16,42.16,2.36,67.15,0.77,-10.23,20.07
660,15.42,15.42,2.36,70.3,0.75,0,6.01
661,22.87,22.87,2.4,16.43,0.44,0,6.0
662,12.81,12.81,2.36,10.86,0.47,0,5.97
663,7.59,7.59,2.38,66.68,0.34,0,5.85
664,42.79,42.79,2.38,5.78,0.78,-28.59,24.46
665,12.43,12.43,2.36,10.66,0.41,0,6.04
666,22.22,22.22,2.4,38.47,0.59,0,5.93
667,33.14,33.14,2.39,59.42,0.56,0,5.98
668,10.07,10.07,2.4,73.81,0.31,0,5.9
669,20.95,20.4,2.4,68.77,0.09,-26.96,24.12
670,36.67,36.67,2.4,2.94,0.56,-63.18,40.42
671,21.44,21.44,2.36,71.49,0.72,0,6.01
672,9.7,9.7,2.39,82.7,0.28,0,5.98
673,15.83,15.83,2.4,90.45,0.56,0,5.11
674,43.12,43.12,2.4,44.08,0.24,-26.47,24.01
675,16.54,16.54,2.38,10.86,0.56,0,5.87
676,26.32,26.32,2.37,39.62,0.62,0,5.89
677,29.81,29.81,2.37,9.57,0.76,-211.95,65.05
678,19.93,19.4,2.37,33.9,0.42,-115.32,46.52
679,30.61,30.61,2.36,83.09,0.68,0,6.0
680,15.98,15.98,2.37,29.88,0.64,0,5.98
681,38.92,38.92,2.37,92.95,0.59,0,5.16
682,44.99,44.99,2.37,10.05,0.61,-46.31,32.76
683,28.89,28.89,2.4,86.12,0.5,0,6.02
684,32.17,32.17,2.4,18.23,0.57,-170.98,56.75
685,27.42,27.42,2.38,34.35,0.58,0,6.03
686,20.85,20.85,2.38,53.97,0.29,-48.98,33.18
687,44.51,44.51,2.38,49.17,0.26,-20.0,17.58
688,11.41,11.41,2.4,50.87,0.68,0,5.94
689,32.2,32.2,2.38,76.32,0.78,0,5.91
690,10.54,10.54,2.38,69.93,0.39,0,5.98
691,40.21,40.21,2.38,62.36,0.64,-33.87,25.52
692,11.89,11.89,2.39,25.36,0.38,0,6.02
693,9.11,9.11,2.38,99.56,0.42,0,5.96
694,36.01,36.01,2.38,3.1,0.22,-169.64,56.63
695,18.34,18.34,2.38,66.78,0.72,0,5.99
696,9.12,9.12,2.36,30.99,0.45,0,5.88
697,40.63,40.63,2.36,45.55,0.33,-54.69,29.17
698,26.37,26.37,2.38,48.57,0.63,0,5.97
699,11.06,11.06,2.38,41.06,0.4,0,5.97
700,9.5,9.5,2.37,32.49,0.24,0,5.98
701,18.12,18.12,2.38,28.18,0.55,0,6.0
702,5.57,5.57,2.36,64.18,0.47,0,5.99
703,27.2,27.2,2.36,23.94,0.58,-130.59,53.07
704,25.38,25.38,2.39,60.72,0.55,0,6.01
705,22.33,22.33,2.39,14.78,0.44,-184.28,57.89
706,28.61,28.61,2.39,9.72,0.58,-235.36,66.82
707,32.27,32.27,2.39,61.24,0.4,-50.29,28.45
708,41.69,41.69,2.37,86.13,0.53,0,5.93
709,31.22,31.22,2.36,73.71,0.68,0,5.8
710,42.27,42.27,2.36,16.49,0.64,-74.47,36.82
711,36.1,36.1,2.36,3.88,0.55,-106.47,50.67
712,39.39,39.39,2.4,70.27,0.63,0,5.98
713,22.48,22.48,2.39,76.31,0.7,0,5.94
714,11.88,11.88,2.4,87.59,0.57,0,5.93
715,42.49,42.49,2.4,3.01,0.38,-34.41,25.62
716,38.03,38.03,2.4,42.93,0.35,-65.59,35.61
717,13.94,13.94,2.39,57.02,0.7,0,5.97
718,20.7,20.7,2.37,31.94,0.5,0,6.02
719,23.95,23.95,2.4,96.31,0.53,0,5.95
720,29.83,29.83,2.4,98.98,0.59,0,6.01
721,37.21,37.21,2.4,38.15,0.46,-60.42,40.06
722,26.8,26.8,2.39,64.6,0.4,0,5.99
723,34.17,34.17,2.37,74.04,0.46,0,5.94
724,39.17,39.17,2.37,62.39,0.47,-44.41,27.45
725,9.66,9.66,2.37,25.89,0.48,0,6.02
726,11.08,11.08,2.39,64.42,0.69,0,5.94
727,15.32,15.32,2.38,95.55,0.44,-26.51,4.89
728,33.99,33.99,2.38,3.83,0.48,-103.29,45.23
729,19.83,19.83,2.36,41.99,0.46,0,5.97
730,37.17,37.17,2.4,82.57,0.52,0,5.98
731,18.04,18.04,2.39,81.77,0.5,0,6.04
732,37.66,37.66,2.4,93.92,0.39,-28.32,4.79
733,37.9,37.9,2.4,57.24,0.38,-37.41,31.3
734,11.23,11.23,2.4,72.41,0.18,-13.96,21.08
735,5.35,5.09,2.36,66.48,0.58,0,6.0
736,40.06,40.06,2.36,4.3,0.17,-108.95,45.84
737,10.14,10.14,2.4,62.88,0.63,0,6.02
738,44.06,44.06,2.4,33.76,0.75,-39.86,26.64
739,7.12,7.12,2.38,91.06,0.87,0,5.5
740,37.77,37.77,2.38,45.18,0.41,-72.72,36.58
741,40.09,40.09,2.38,65.43,0.45,-27.78,24.29
742,30.3,30.3,2.39,62.81,0.54,0,5.88
743,19.76,19.76,2.38,7.02,0.64,0,5.96
744,11.87,11.87,2.37,48.38,0.41,0,5.92
745,13.3,12.93,2.4,74.92,0.34,0,5.95
746,13.2,13.2,2.39,2.69,0.45,0,5.91
747,26.75,26.12,2.39,79.58,0.49,0,6.01
748,40.5,40.5,2.4,98.05,0.78,0,6.02
749,7.76,7.76,2.39,60.7,0.24,0,6.02
750,5.64,5.64,2.37,32.45,0.63,0,6.04
751,43.0,43.0,2.37,49.69,0.44,-23.6,23.39
752,8.18,8.18,2.36,96.53,0.28,0,6.04
753,43.29,42.52,2.36,53.38,0.71,-13.8,21.04
754,10.35,10.35,2.39,95.43,0.69,0,5.26
755,44.19,44.19,2.39,8.67,0.42,-66.44,35.73
756,41.72,41.72,2.39,71.19,0.33,-22.36,18.19
757,30.19,30.19,2.39,90.26,0.5,0,5.01
758,30.47,30.47,2.39,37.51,0.53,0,5.96
759,12.68,12.68,2.38,38.85,0.3,0,6.02
760,16.12,16.12,2.39,84.27,0.75,0,5.99
761,35.32,35.32,2.4,70.64,0.6,0,6.02
762,15.33,15.33,2.39,93.35,0.33,-30.25,4.69
763,14.17,14.17,2.39,37.94,0.4,0,6.04
764,14.42,14.42,2.37,98.83,0.64,0,5.91
765,15.89,15.89,2.37,28.61,0.42,0,5.95
766,6.7,6.7,2.37,12.47,0.61,0,6.02
767,14.48,14.48,2.38,70.05,0.62,0,6.03
768,36.13,36.13,2.38,94.96,0.4,-28.09,4.8
769,6.42,6.42,2.39,41.84,0.49,0,5.98
770,15.43,15.43,2.39,38.88,0.57,0,6.01
771,31.79,31.79,2.39,43.16,0.55,0,5.94
772,15.25,15.25,2.39,44.47,0.6,0,5.96
773,24.8,24.8,2.38,76.69,0.3,0,5.98
774,17.86,17.86,2.39,9.32,0.51,0,6.02
775,37.82,37.82,2.38,64.45,0.41,0,5.94
776,25.16,25.16,2.38,11.39,0.43,-213.8,70.28
777,25.73,25.73,2.39,62.65,0.44,0,5.8
778,21.59,21.04,2.4,49.8,0.55,0,5.96
779,41.15,41.15,2.4,24.69,0.7,-69.75,36.18
780,22.5,22.5,2.4,77.2,0.74,0,5.95
781,27.79,27.79,2.4,95.18,0.7,0,5.29
782,39.8,39.8,2.4,17.17,0.48,-74.49,41.86
783,13.46,13.46,2.39,24.05,0.49,0,5.91
784,24.19,24.19,2.39,65.26,0.5,0,5.97
785,25.02,25.02,2.37,90.49,0.45,-25.92,4.93
786,24.74,24.74,2.38,71.74,0.58,0,5.98
787,27.17,27.17,2.38,99.2,0.42,0,5.86
788,9.05,9.05,2.38,67.93,0.67,0,5.97
789,42.61,42.61,2.38,36.09,0.58,-53.51,28.98
790,28.29,28.29,2.37,75.43,0.46,0,5.93
791,14.96,14.96,2.39,62.3,0.53,0,5.98
792,16.71,16.71,2.37,89.01,0.84,0,6.0
793,16.49,16.49,2.4,67.09,0.42,0,6.06
794,12.02,12.02,2.38,96.06,0.58,0,5.13
795,33.25,33.25,2.38,93.52,0.39,-28.88,4.76
796,42.38,42.38,2.38,17.23,0.68,-73.44,36.68
797,12.76,12.42,2.37,97.72,0.56,0,5.94
798,44.32,44.32,2.46,93.96,0.4,-28.34,4.79
799,20.5,20.5,2.37,18.6,0.75,0,5.98
800,44.59,44.59,2.37,43.53,0.48,-18.73,22.27
801,24.9,24.9,2.38,77.11,0.38,0,5.89
802,37.36,37.36,2.37,72.37,0.61,0,6.01
803,41.02,41.02,2.39,90.88,0.48,-25.0,4.98
804,38.34,38.34,2.39,23.96,0.61,-79.61,42.49
805,18.36,18.36,2.4,91.61,0.52,0,5.04
806,5.36,5.36,2.35,62.92,0.31,0,6.0
807,5.65,5.65,2.38,86.77,0.45,0,5.86
808,36.58,36.58,2.38,25.13,0.53,-112.99,46.28
809,25.05,25.05,2.37,98.92,0.35,0,5.96
810,31.53,31.53,2.38,97.24,0.5,0,6.03
811,28.31,28.31,2.38,51.52,0.22,-92.08,39.05
812,39.34,39.34,2.4,96.93,0.64,0,5.96
813,14.23,14.23,2.38,9.16,0.62,0,6.07
814,21.82,21.82,2.38,42.14,0.53,0,5.99
815,29.23,28.57,2.38,27.57,0.4,-185.37,57.98
816,29.53,29.53,2.38,65.19,0.29,-34.38,25.61
817,43.8,43.8,2.38,68.7,0.69,-12.81,15.51
818,35.03,35.03,2.39,85.55,0.59,0,5.99
819,20.3,20.3,2.39,77.69,0.47,0,5.96
820,8.59,8.59,2.38,15.67,0.54,0,5.99
821,18.37,18.37,2.39,45.25,0.54,0,6.0
822,19.7,19.7,2.36,43.13,0.68,0,6.0
823,29.88,29.88,2.36,41.45,0.32,-74.71,41.89
824,35.4,35.4,2.36,68.66,0.48,0,6.01
825,44.48,44.48,5.83,97.03,0.56,0,5.8
826,26.01,25.39,2.37,31.63,0.46,0,6.0
827,35.34,35.34,2.39,97.99,0.7,0,6.02
828,25.78,25.78,2.39,77.07,0.42,0,5.93
829,7.77,7.77,2.38,46.06,0.37,0,6.0
830,35.18,35.18,2.37,85.76,0.4,0,5.96
831,43.39,43.39,2.37,47.84,0.71,-19.48,22.45
832,15.24,15.24,2.4,6.57,0.52,0,6.02
833,10.05,9.78,2.38,80.34,0.53,0,5.95
834,39.64,39.64,2.38,67.78,0.55,-29.16,24.58
835,31.7,31.7,2.38,20.93,0.39,-167.61,56.46
836,39.23,39.23,2.38,6.16,0.41,-122.76,47.3
837,39.71,39.71,2.38,39.18,0.46,-59.29,34.72
838,22.48,21.91,2.4,99.63,0.3,0,5.95
839,27.33,27.33,2.38,68.81,0.5,0,6.0
840,22.38,22.38,2.39,71.12,0.54,0,6.0
841,38.84,38.84,2.4,1.22,0.37,0,6.01
842,35.0,35.0,2.4,79.46,0.78,0,5.88
843,16.64,16.64,2.39,27.39,0.22,0,6.02
844,38.69,37.95,2.39,98.6,0.81,0,5.98
845,15.73,15.73,2.37,6.52,0.53,0,5.95
846,20.76,20.76,2.39,78.91,0.35,0,5.95
847,32.95,32.95,2.39,13.35,0.56,-176.19,57.2
848,13.91,13.54,2.38,41.94,0.46,0,6.01
849,12.9,12.9,2.39,69.84,0.56,0,6.0
850,37.41,37.41,2.4,92.34,0.53,0,5.07
851,9.38,9.38,2.38,93.45,0.52,0,5.06
852,24.23,24.23,2.37,30.2,0.63,0,6.06
853,32.97,32.97,2.37,46.98,0.7,0,5.97
854,28.26,28.26,2.37,25.96,0.5,-116.99,51.74
855,36.2,36.2,2.37,6.99,0.38,-125.94,52.62
856,27.46,27.46,2.37,13.77,0.38,-218.39,65.55
857,28.7,28.7,2.4,98.74,0.28,0,6.02
858,38.23,38.23,2.36,80.56,0.65,0,5.98
859,14.72,14.72,2.39,41.49,0.59,0,5.98
860,7.96,7.96,2.37,89.06,0.27,0,5.94
861,41.81,41.81,2.37,23.83,0.44,-52.37,33.69
862,14.08,14.08,2.38,31.89,0.45,0,5.96
863,26.22,26.22,2.38,4.83,0.59,-246.1,72.6
864,33.23,32.53,2.37,87.02,0.5,0,6.0
865,14.54,14.54,2.4,88.6,0.67,0,6.19
866,41.89,41.89,2.4,48.73,0.21,-29.95,24.74
867,42.09,42.09,2.4,31.29,0.37,-41.02,31.91
868,28.32,28.32,2.4,15.93,0.58,-208.72,64.8
869,22.42,22.42,2.4,81.15,0.59,0,6.04
870,20.15,20.15,2.39,5.95,0.58,0,5.95
871,27.98,27.98,2.39,38.49,0.36,-90.55,43.79
872,13.42,13.42,2.4,79.56,0.63,0,5.98
873,36.81,36.81,2.4,49.49,0.61,-79.26,37.45
874,21.76,21.76,2.37,91.26,0.6,0,5.18
875,35.38,35.38,2.39,87.19,0.42,0,5.98
876,19.13,19.13,2.39,99.8,0.56,0,5.9
877,26.98,26.98,2.38,58.99,0.43,0,6.01
878,44.39,44.39,2.38,10.41,0.48,-57.25,34.42
879,14.82,14.82,2.37,84.23,0.51,0,5.98
880,11.47,11.47,2.38,43.32,0.51,0,5.96
881,44.11,44.11,2.38,49.07,0.51,-12.7,20.75
882,40.8,40.05,2.38,38.15,0.65,-43.78,32.35
883,12.9,12.9,2.39,54.5,0.39,0,5.93
884,24.4,24.4,2.38,86.81,0.45,0,6.01
885,14.67,14.67,2.38,77.86,0.52,0,5.84
886,34.36,33.65,2.36,92.18,0.66,0,5.23
887,10.1,10.1,2.38,85.98,0.21,0,5.88
888,8.48,8.48,2.36,17.39,0.6,0,5.95
889,20.84,20.84,2.39,4.27,0.58,0,5.98
890,41.18,41.18,2.39,63.34,0.62,-22.1,23.06
891,14.78,14.78,2.4,78.53,0.59,0,5.96
892,6.06,6.06,2.4,79.4,0.57,0,5.99
893,37.47,37.47,2.4,36.04,0.52,-66.36,40.83
894,37.85,37.85,2.4,53.57,0.64,-54.42,34.0
895,29.37,29.37,2.36,58.19,0.45,0,5.93
896,41.92,41.15,2.37,88.03,0.43,0,5.97
897,32.02,31.34,2.37,24.84,0.42,-137.3,53.71
898,38.5,37.76,2.4,2.36,0.61,0,5.97
899,8.46,8.46,2.4,70.13,0.53,0,6.04
900,24.72,24.72,2.37,61.15,0.62,0,5.97
901,27.18,27.18,2.39,29.51,0.73,0,5.98
902,42.26,42.26,2.39,98.21,0.19,-22.79,18.3
903,43.41,42.63,2.42,3.95,0.73,0,6.01
904,22.12,22.12,2.41,14.0,0.61,0,6.0
905,29.92,29.92,2.38,70.1,0.69,0,5.95
906,39.42,39.42,2.37,74.98,0.65,0,6.0
907,9.41,9.41,2.4,17.72,0.56,0,5.8
908,24.03,24.03,2.38,86.84,0.65,0,6.04
909,42.31,42.31,2.38,18.4,0.4,-64.48,35.46
910,39.64,38.89,2.38,8.53,0.38,-96.52,44.47
911,8.26,8.26,2.4,57.02,0.56,0,6.0
912,34.45,34.45,2.4,43.18,0.46,-86.91,43.36
913,32.0,32.0,2.4,27.87,0.24,-125.38,52.57
914,42.9,42.9,2.4,71.84,0.44,-12.51,15.41
915,23.4,23.4,2.39,88.8,0.6,0,6.12
916,32.48,32.48,2.38,82.42,0.67,0,5.92
917,42.62,42.62,2.38,30.98,0.51,-35.27,30.93
918,11.56,11.56,2.38,54.37,0.59,0,5.99
919,17.18,17.18,2.38,79.65,0.43,0,6.02
920,38.44,38.44,2.38,45.1,0.5,-55.66,34.19
921,32.78,32.78,2.38,4.96,0.25,-153.89,60.34
922,33.63,33.63,2.38,23.57,0.27,-119.68,52.01
923,31.68,31.68,2.37,95.99,0.32,-32.03,4.6
924,17.09,17.09,2.39,97.63,0.51,0,6.0
925,6.09,6.09,2.37,84.75,0.48,0,5.99
926,36.48,36.48,2.4,82.67,0.4,0,6.0
927,29.53,29.53,2.4,68.05,0.35,-23.97,23.47
928,28.59,28.59,2.4,23.73,0.18,-154.4,60.38
929,23.82,23.82,2.38,48.98,0.52,0,5.9
930,12.19,12.19,2.38,50.3,0.42,0,6.07
931,40.49,40.49,2.38,17.3,0.41,-99.76,39.97
932,35.13,35.13,2.38,40.0,0.45,-88.7,43.57
933,10.85,10.85,2.35,8.42,0.56,0,6.01
934,31.43,31.43,2.35,16.65,0.67,-185.67,58.01
935,10.05,10.05,2.37,90.85,0.62,0,5.2
936,34.85,34.85,2.37,50.54,0.48,-61.3,40.17
937,37.38,37.38,2.37,58.21,0.45,-42.85,32.2
938,31.69,31.69,2.37,25.32,0.42,-154.91,55.33
939,30.75,30.75,2.37,35.66,0.34,-116.43,51.68
940,31.86,31.86,2.37,13.74,0.64,-206.85,59.75
941,18.91,18.91,2.4,99.32,0.53,0,5.91
942,14.66,14.66,2.38,29.28,0.65,0,5.96
943,37.62,37.62,2.38,72.87,0.69,0,5.92
944,20.83,20.83,2.37,35.57,0.57,0,5.98
945,16.47,16.47,2.39,24.27,0.59,0,5.84
946,31.6,31.6,2.39,22.79,0.23,-156.63,55.49
947,37.45,37.45,2.39,52.61,0.6,-58.74,34.64
948,35.21,35.21,0.01,79.08,0.24,-10.73,14.83
949,8.08,8.08,2.38,16.32,0.29,0,6.02
