Episode,Kick_Speed,NN_start_speed,CRS_speed,location_of_patch,friction,Rewards,Stop_Distance
51,39.79,39.04,1.55,50.76,0.31,-50.49,28.48
52,13.59,13.59,1.6,14.24,0.54,0,8.58
53,26.48,26.48,1.6,21.91,0.52,-216.69,65.42
54,37.97,37.97,1.6,33.21,0.65,-68.39,41.09
55,24.71,24.71,1.6,14.87,0.52,-212.16,70.16
56,11.42,11.42,1.54,39.08,0.42,0,8.42
57,23.55,23.55,1.55,94.67,0.53,0,8.54
58,25.56,25.56,1.61,47.48,0.7,0,8.5
59,43.85,43.85,1.61,9.06,0.64,-13.7,21.01
60,21.75,21.75,1.53,94.97,0.56,0,8.52
61,19.42,18.91,1.56,45.46,0.32,0,8.47
62,30.77,30.77,1.6,43.56,0.48,0,8.48
63,44.04,44.04,4.22,88.08,0.32,0,6.91
64,38.58,38.58,4.22,12.22,0.26,-108.7,45.82
65,19.5,19.5,1.55,98.68,0.64,0,8.52
66,19.26,19.26,1.6,94.06,0.37,0,8.53
67,33.78,33.78,1.6,37.66,0.65,-123.34,47.36
68,28.23,27.58,1.53,2.67,0.46,0,8.53
69,23.1,23.1,1.54,93.42,0.59,0,7.56
70,28.75,28.75,1.54,22.11,0.55,-157.35,60.63
71,43.28,43.28,1.54,34.44,0.24,-46.33,27.78
72,17.31,17.31,1.6,21.88,0.58,0,8.56
73,24.22,24.22,1.59,66.98,0.37,0,8.44
74,19.44,18.93,1.55,7.92,0.47,0,8.48
75,24.39,24.39,1.6,76.68,0.36,0,8.38
76,39.53,39.53,1.6,79.39,0.32,0,8.4
77,16.22,16.22,1.54,26.43,0.46,0,8.53
78,13.93,13.93,1.54,56.25,0.48,0,8.48
79,5.63,5.63,1.54,28.77,0.38,0,8.52
80,5.11,5.11,1.54,64.16,0.41,0,8.56
81,38.7,38.7,1.54,68.03,0.54,-40.0,26.67
82,33.59,33.59,1.54,44.85,0.63,-105.38,45.46
83,16.13,16.13,1.59,36.48,0.83,0,8.48
84,24.79,24.79,1.59,67.1,0.14,-36.03,25.93
85,36.63,36.63,1.56,85.82,0.41,0,8.54
86,27.11,27.11,1.6,30.5,0.33,0,8.56
87,26.72,26.72,1.6,1.78,0.6,-259.33,73.52
88,13.15,13.15,1.59,90.04,0.45,0,7.33
89,21.68,21.12,1.55,43.84,0.83,0,8.5
90,27.01,27.01,1.55,19.27,0.29,-199.57,64.09
91,34.51,34.51,1.55,18.68,0.67,-128.19,52.84
92,8.09,8.09,1.62,71.38,0.47,0,8.5
93,7.31,7.31,1.55,78.97,0.45,0,8.51
94,32.48,32.48,1.56,66.63,0.4,0,8.4
95,42.06,42.06,1.56,54.94,0.42,-23.32,23.33
96,31.79,31.79,1.61,58.19,0.39,0,8.47
97,39.15,39.15,1.57,88.99,0.65,0,7.64
98,36.54,36.54,1.57,18.74,0.72,-137.51,48.79
99,15.35,15.35,1.54,24.08,0.54,0,8.49
100,21.3,21.3,1.6,32.23,0.43,0,8.42
101,35.92,35.92,1.6,5.72,0.68,-155.52,55.39
102,32.84,32.84,1.6,24.56,0.42,-121.02,52.14
103,10.35,10.35,1.53,92.87,0.5,0,7.39
104,31.17,31.17,1.53,17.95,0.71,-202.71,59.41
105,21.84,21.84,1.53,4.31,0.29,-324.73,77.82
106,30.32,30.32,1.59,93.14,0.46,0,7.32
107,34.26,34.26,1.55,78.59,0.66,0,8.53
108,41.84,41.84,1.55,18.67,0.29,-60.25,34.86
109,17.8,17.8,1.54,19.57,0.67,0,8.46
110,24.05,24.05,1.6,97.13,0.67,0,8.51
111,30.88,30.88,1.6,77.5,0.7,0,8.57
112,9.58,9.58,1.61,61.47,0.33,0,8.56
113,7.24,7.24,1.58,13.56,0.54,0,8.52
114,10.57,10.57,1.57,92.13,0.16,0,6.49
115,19.88,19.88,1.57,2.91,0.69,-319.12,82.47
116,11.64,11.64,1.55,53.33,0.72,0,8.37
117,33.57,33.57,1.55,15.71,0.48,-153.26,55.18
118,25.98,25.98,1.54,84.84,0.6,0,8.4
119,19.04,19.04,1.54,72.31,0.28,-12.27,20.63
120,27.13,27.13,1.61,30.84,0.64,0,8.49
121,38.46,38.46,1.61,46.59,0.63,-53.98,33.94
122,42.23,42.23,1.61,53.48,0.63,-29.78,24.7
123,7.81,7.81,1.56,73.79,0.59,0,8.46
124,26.5,26.5,1.54,69.67,0.39,0,8.55
125,22.52,22.52,1.54,72.0,0.43,0,8.5
126,15.49,15.49,1.55,95.43,0.51,0,8.57
127,29.28,29.28,1.55,19.72,0.67,-159.14,60.79
128,40.03,39.28,1.55,5.23,0.47,-36.18,31.09
129,43.84,43.84,1.55,31.24,0.54,-49.0,28.24
130,26.57,25.94,1.55,16.58,0.63,-230.09,66.43
131,19.34,19.34,1.55,54.58,0.4,0,8.56
132,7.35,7.35,1.54,2.89,0.47,0,8.46
133,18.59,18.59,1.61,57.97,0.53,0,8.47
134,26.22,26.22,1.53,28.24,0.69,0,8.38
135,26.79,26.79,1.53,21.87,0.56,-198.48,64.01
136,43.9,43.9,1.57,1.18,0.38,0,8.57
137,7.3,7.3,1.61,52.42,0.56,0,8.58
138,12.33,12.33,1.58,18.56,0.6,0,8.42
139,20.43,20.43,1.55,48.36,0.44,0,8.55
140,20.85,20.85,1.6,16.04,0.3,0,8.36
141,37.15,37.15,1.62,82.59,0.49,0,8.36
142,20.6,20.6,1.59,86.97,0.46,0,8.05
143,29.39,29.39,1.59,30.89,0.43,-174.24,57.03
144,37.66,36.93,1.59,47.96,0.58,-59.4,34.73
145,7.7,7.7,1.55,68.68,0.69,0,8.46
146,18.9,18.9,1.55,6.83,0.34,-266.22,69.04
147,36.44,36.44,1.55,60.65,0.63,-49.76,33.3
148,15.7,15.7,1.53,6.94,0.6,0,8.55
149,41.59,41.59,1.53,63.2,0.46,-15.07,21.37
150,42.35,42.35,1.53,52.97,0.74,-24.13,23.51
151,14.65,14.26,1.54,72.47,0.51,0,8.57
152,24.74,24.74,1.54,79.97,0.87,0,8.49
153,25.37,25.37,1.59,24.69,0.48,0,8.5
154,13.85,13.48,1.6,99.9,0.28,0,8.52
155,14.88,14.88,1.6,15.26,0.45,0,8.45
156,29.56,29.56,1.6,3.2,0.47,-165.49,56.27
157,26.1,26.1,1.6,98.26,0.43,0,8.44
158,35.21,35.21,1.58,89.32,0.38,0,7.13
159,17.36,17.36,1.55,78.83,0.35,0,8.42
160,28.75,28.75,1.59,82.63,0.73,0,8.5
161,16.08,16.08,1.59,40.34,0.53,0,8.57
162,20.98,20.98,1.54,51.23,0.44,0,8.52
163,22.56,22.56,1.55,94.53,0.2,0,8.58
164,43.71,43.71,1.55,23.55,0.5,-34.4,30.78
165,42.18,42.18,1.55,24.77,0.77,-61.64,35.06
166,11.64,11.64,1.61,54.43,0.63,0,8.46
167,24.89,24.29,1.61,20.77,0.33,-230.7,66.47
168,23.26,23.26,1.61,3.12,0.54,-323.14,77.72
169,18.03,18.03,1.58,39.21,0.47,0,8.59
170,39.71,39.71,1.58,32.39,0.58,-82.2,37.82
171,41.52,41.52,1.56,89.91,0.59,0,7.56
172,28.42,28.42,1.56,24.17,0.59,-167.49,61.49
173,21.34,21.34,1.6,78.98,0.47,0,8.56
174,22.7,22.7,1.6,73.64,0.49,0,8.52
175,24.69,24.69,0.0,84.21,0.11,-1.2,10.74
176,6.66,6.66,1.55,70.58,0.38,0,8.53
177,42.3,42.3,1.55,64.05,0.47,-27.1,19.34
178,37.41,37.41,1.55,9.8,0.38,-135.25,48.57
179,20.06,19.54,1.54,82.8,0.43,0,8.59
180,36.76,36.76,1.54,5.38,0.46,-128.57,52.88
181,27.51,26.87,1.55,47.78,0.58,0,8.53
182,36.57,36.57,1.55,29.34,0.54,-93.24,44.1
183,30.62,30.62,1.55,81.44,0.37,0,8.6
184,16.55,16.55,1.56,50.53,0.67,0,8.48
185,15.12,15.12,1.58,89.85,0.45,0,7.31
186,40.89,40.13,1.58,62.01,0.33,-16.07,21.62
187,31.95,31.26,1.58,28.56,0.24,-113.97,51.44
188,12.33,12.33,1.59,43.04,0.29,0,8.5
189,38.0,38.0,1.6,96.3,0.27,0,8.53
190,28.32,28.32,1.56,80.4,0.85,0,8.51
191,41.54,41.54,1.56,49.38,0.46,-38.16,26.33
192,21.23,21.23,1.59,36.74,0.59,0,8.49
193,16.89,16.89,1.54,44.83,0.37,0,8.5
194,42.96,42.96,1.54,38.63,0.26,-35.37,25.8
195,10.05,9.77,1.53,51.4,0.56,0,8.39
196,37.79,37.79,1.53,62.49,0.71,-59.96,29.99
197,39.74,39.74,1.59,97.85,0.38,0,8.42
198,38.43,38.43,1.59,7.39,0.66,-61.33,35.01
199,5.89,5.89,1.58,4.06,0.66,0,8.48
200,41.8,41.8,1.58,63.85,0.52,-13.33,20.92
201,35.96,35.96,1.55,96.14,0.49,0,8.42
202,11.43,11.43,1.55,3.23,0.38,0,8.49
203,35.9,35.9,1.59,84.77,0.87,0,8.59
204,38.66,38.66,1.59,36.54,0.56,-85.29,38.21
205,10.93,10.93,1.56,92.35,0.65,0,7.61
206,38.16,38.16,1.56,18.39,0.55,-95.26,44.33
207,16.29,16.29,1.58,81.22,0.58,0,8.44
208,11.87,11.87,1.55,27.95,0.68,0,8.36
209,31.55,31.55,1.55,10.58,0.67,-165.66,61.34
210,44.48,43.7,8.4,89.25,0.35,-44.35,4.09
211,21.28,21.28,8.4,27.62,0.27,-144.61,54.39
212,27.45,27.45,1.6,48.46,0.45,0,8.49
213,40.25,40.25,1.55,95.48,0.39,0,8.53
214,19.82,19.82,1.61,51.86,0.54,0,8.55
215,23.67,23.67,1.61,7.87,0.69,-277.05,74.72
216,21.88,21.88,1.61,10.37,0.27,-278.9,74.84
217,9.99,9.72,1.61,70.81,0.34,0,8.59
218,25.38,25.38,1.59,66.98,0.49,0,8.57
219,34.84,34.84,1.59,28.39,0.37,-115.22,46.51
220,15.82,15.82,1.59,3.67,0.66,0,8.47
221,7.25,7.25,1.61,55.84,0.48,0,8.41
222,26.87,26.87,1.59,35.94,0.56,0,8.34
223,22.09,22.09,1.56,70.16,0.48,0,8.49
224,13.84,13.84,1.56,78.2,0.26,-14.05,15.89
225,34.07,34.07,1.56,16.83,0.46,-135.45,53.53
226,41.89,41.89,1.56,62.54,0.58,-16.43,21.71
227,23.47,23.47,1.55,93.67,0.03,0,6.2
228,18.28,18.28,1.61,57.83,0.58,0,8.51
229,26.75,26.75,1.56,89.14,0.74,0,7.79
230,36.35,36.35,1.56,12.79,0.42,-147.86,49.8
231,24.58,24.58,1.53,25.31,0.45,0,8.53
232,44.72,44.72,7.68,92.18,0.35,-112.92,2.64
233,11.99,11.99,1.55,18.33,0.56,0,8.47
234,38.96,38.96,1.55,14.6,0.67,-106.91,45.62
235,37.03,37.03,1.55,61.6,0.36,-52.44,28.8
236,42.26,42.26,1.55,11.02,0.55,-79.84,37.52
237,32.25,32.25,1.55,37.26,0.54,-149.13,49.92
238,26.78,26.78,1.54,35.45,0.64,0,8.44
239,5.13,4.99,1.55,21.41,0.56,0,8.56
240,21.27,21.27,1.6,19.45,0.51,0,8.55
241,30.85,30.85,1.6,31.27,0.46,-146.16,54.53
242,5.58,5.58,1.61,70.06,0.58,0,8.51
243,15.11,15.11,1.6,27.03,0.46,0,8.41
244,37.58,36.85,1.6,46.47,0.35,-54.85,34.07
245,38.76,38.76,1.6,12.0,0.46,-100.26,44.89
246,41.52,41.52,1.6,12.67,0.66,-60.26,40.04
247,28.16,28.16,1.6,58.6,0.19,-35.33,30.94
248,22.85,22.85,1.59,97.44,0.35,0,8.49
249,26.7,26.7,1.54,65.6,0.55,0,8.55
250,19.75,19.75,1.59,87.03,0.51,0,8.02
251,8.6,8.6,1.6,40.57,0.56,0,8.5
252,23.67,23.67,1.54,82.02,0.62,0,8.48
253,32.7,32.7,1.57,88.07,0.67,0,7.66
254,40.79,40.79,1.57,88.88,0.37,0,7.1
255,40.1,39.35,1.57,69.94,0.45,-15.59,21.5
256,18.14,18.14,1.58,55.6,0.4,0,8.47
257,29.25,29.25,1.58,27.75,0.77,-192.18,58.55
258,34.94,34.94,1.58,19.64,0.57,-115.16,51.56
259,39.72,39.72,1.58,23.29,0.31,-99.76,39.97
260,16.45,16.45,1.55,62.69,0.48,0,8.56
261,34.87,34.87,1.55,21.08,0.32,-104.43,50.46
262,21.14,21.14,1.58,39.44,0.58,0,8.43
263,31.97,31.97,1.58,69.2,0.35,-22.07,23.05
264,9.79,9.79,1.54,29.27,0.64,0,8.43
265,39.64,39.64,1.54,56.34,0.75,-55.31,29.27
266,24.52,24.52,1.59,39.29,0.29,0,8.54
267,32.32,31.62,1.59,19.6,0.54,-147.85,54.69
268,44.1,44.1,-0.01,75.05,0.36,-2.61,11.51
269,10.29,10.29,1.56,81.52,0.42,0,8.6
270,25.93,25.93,1.6,41.41,0.4,0,8.5
271,16.31,16.31,1.56,14.92,0.97,0,8.53
272,34.31,34.31,1.56,34.78,0.49,-113.42,46.32
273,38.46,38.46,1.56,49.32,0.59,-52.62,33.73
274,13.19,13.19,1.59,96.98,0.48,0,8.49
275,43.66,43.66,1.59,22.72,0.42,-33.67,30.66
276,43.37,43.37,4.82,84.81,0.64,0,9.42
277,42.93,42.93,1.56,90.35,0.45,0,7.31
278,9.26,9.26,1.54,21.92,0.41,0,8.38
279,20.58,20.58,1.6,69.32,0.67,0,8.42
280,38.63,38.63,1.6,43.41,0.29,-59.0,34.68
281,39.13,39.13,1.6,77.38,0.14,-17.71,16.96
282,41.44,41.44,1.6,21.0,0.22,-71.16,36.38
283,31.81,31.81,1.6,79.84,0.69,0,8.49
284,8.06,8.06,1.55,31.04,0.37,0,8.53
285,14.58,14.58,1.6,10.66,0.6,0,8.5
286,28.11,28.11,1.53,58.13,0.48,0,8.49
287,41.75,40.99,1.61,98.1,0.54,0,8.54
288,14.29,13.91,1.61,72.21,0.24,-12.86,20.79
289,38.21,38.21,1.61,30.98,0.42,-95.46,39.46
290,31.13,31.13,1.61,29.95,0.6,-153.17,55.17
291,40.96,40.96,1.61,24.72,0.63,-63.41,35.31
292,33.26,33.26,1.62,49.92,0.29,0,8.49
293,39.37,39.37,1.59,75.06,0.72,0,8.53
294,38.97,38.97,1.58,74.84,0.64,0,8.33
295,8.82,8.82,1.57,90.67,0.52,0,7.47
296,20.99,20.99,1.54,28.76,0.7,0,8.5
297,11.85,11.85,1.6,11.53,0.58,0,8.59
298,5.33,5.33,1.54,24.26,0.29,0,8.56
299,19.95,19.95,1.61,37.17,0.5,0,8.54
300,22.16,22.16,1.61,10.16,0.45,-281.89,75.04
301,39.53,39.53,1.54,99.2,0.49,0,8.51
302,27.18,26.54,1.54,15.87,0.38,-204.09,64.45
303,14.99,14.99,1.59,72.89,0.35,0,8.46
304,37.73,37.73,1.59,24.71,0.48,-95.99,44.41
305,28.25,28.25,1.59,9.77,0.56,-231.59,66.54
306,7.18,7.18,1.58,36.44,0.47,0,8.46
307,9.1,9.1,1.58,69.07,0.53,0,8.37
308,8.86,8.86,1.53,18.67,0.48,0,8.56
309,13.64,13.64,1.54,6.0,0.45,0,8.5
310,40.51,40.51,1.54,9.2,0.42,-85.76,43.23
311,35.87,35.87,1.59,91.43,0.52,0,7.44
312,43.17,43.17,1.59,56.42,0.53,-11.21,20.34
313,37.64,37.64,1.58,91.28,0.74,0,7.77
314,37.7,36.96,1.61,77.16,0.55,0,8.3
315,29.36,29.36,1.61,34.13,0.78,-102.78,50.29
316,43.05,43.05,-0.01,79.21,0.49,-2.92,11.67
317,42.95,42.95,-0.01,21.52,0.56,-51.58,33.58
318,25.03,25.03,1.59,85.12,0.29,0,8.52
319,6.91,6.91,1.61,27.0,0.4,0,8.56
320,30.84,30.84,1.61,1.19,0.17,-233.66,66.69
321,20.49,19.95,1.55,32.67,0.33,0,8.51
322,34.24,34.24,1.55,34.8,0.57,-122.43,47.27
323,5.65,5.65,1.52,58.46,0.76,0,8.53
324,33.96,33.96,1.52,40.09,0.57,-99.71,44.83
325,34.98,34.98,1.59,78.06,0.33,0,8.55
326,31.78,31.09,1.54,97.27,0.31,0,8.48
327,40.92,40.92,1.55,83.86,0.41,0,8.47
328,7.96,7.96,1.53,27.02,0.72,0,8.43
329,37.47,37.47,1.53,50.28,0.39,-50.45,33.4
330,36.41,36.41,1.53,56.25,0.67,-67.6,35.89
331,27.67,27.67,1.56,85.08,0.51,0,8.5
332,36.95,36.95,1.54,78.99,0.44,0,8.54
333,8.19,8.19,1.53,19.19,0.24,0,8.55
334,10.78,10.78,1.56,62.09,0.56,0,8.47
335,44.58,44.58,1.56,24.86,0.23,-50.86,28.55
336,6.75,6.53,1.54,81.55,0.65,0,8.47
337,5.48,5.37,1.61,76.27,0.6,0,8.39
338,35.06,35.06,1.61,70.38,0.13,-21.71,22.97
339,7.71,7.71,1.58,86.12,0.33,0,8.84
340,38.48,38.48,1.58,16.2,0.34,-102.85,45.18
341,26.58,26.58,1.59,89.94,0.42,0,7.23
342,7.48,7.48,1.6,1.38,0.45,0,8.48
343,42.63,42.63,1.59,84.49,0.63,0,8.51
344,8.19,8.19,1.6,97.39,0.49,0,8.45
345,21.68,21.68,1.6,1.71,0.37,-356.38,79.78
346,31.6,31.6,1.6,15.89,0.53,-186.7,58.09
347,15.63,15.63,1.59,55.89,0.69,0,8.51
348,13.25,13.25,1.55,9.84,0.39,0,8.49
349,33.81,33.81,1.6,71.76,0.61,0,8.48
350,42.89,42.89,1.6,10.19,0.44,-84.4,38.1
351,11.72,11.72,1.56,54.61,0.77,0,8.53
352,16.79,16.79,1.54,23.9,0.78,0,8.49
353,40.68,40.68,1.54,57.55,0.82,-41.46,26.93
354,10.03,10.03,1.61,15.05,0.63,0,8.49
355,36.59,36.59,1.61,11.68,0.34,-106.54,50.68
356,25.57,25.57,1.55,55.69,0.37,0,8.56
357,20.55,20.55,1.55,78.05,0.32,0,8.58
358,30.36,30.36,1.53,64.55,0.43,0,8.56
359,28.74,28.74,1.53,8.57,0.57,-226.12,66.13
360,44.66,44.66,7.08,5.91,0.79,0,7.9
361,7.43,7.43,1.54,18.08,0.31,0,8.55
362,6.55,6.33,1.55,81.57,0.42,0,8.36
363,7.6,7.6,1.53,69.35,0.33,0,8.38
364,42.89,42.89,1.53,24.55,0.71,-39.75,31.69
365,38.07,38.07,1.52,82.6,0.64,0,8.49
366,15.79,15.79,1.6,56.3,0.61,0,8.5
367,37.01,37.01,1.6,39.24,0.77,-64.46,40.59
368,26.12,26.12,1.53,76.8,0.57,0,8.54
369,6.38,6.38,1.63,63.25,0.57,0,8.53
370,5.38,5.38,1.53,2.41,0.16,0,8.47
371,19.05,18.55,1.55,18.5,0.4,0,8.53
372,11.12,11.12,1.61,80.05,0.72,0,8.54
373,8.35,8.35,1.59,61.11,0.61,0,8.56
374,20.55,20.55,1.61,14.32,0.38,0,8.48
375,23.66,23.66,1.61,14.48,0.45,-222.41,70.91
376,32.21,32.21,1.53,95.56,0.12,0,8.59
377,6.21,6.21,1.6,75.69,0.45,0,8.5
378,13.94,13.57,1.56,26.72,0.55,0,8.57
379,40.25,40.25,1.56,13.26,0.54,-81.77,42.75
380,28.99,28.99,1.61,96.79,0.58,0,8.52
381,15.43,15.43,1.59,38.27,0.47,0,8.5
382,11.22,11.22,1.59,87.74,0.38,0,7.32
383,41.84,41.84,1.59,33.72,0.57,-38.86,31.54
384,27.83,27.18,1.59,13.62,0.27,-202.93,64.35
385,23.17,23.17,1.58,34.19,0.47,0,8.52
386,9.61,9.61,1.57,26.33,0.85,0,8.54
387,30.36,30.36,1.55,44.11,0.6,0,8.49
388,28.7,28.04,1.6,93.94,0.26,0,8.45
389,25.66,25.66,1.6,68.31,0.34,-25.21,23.74
390,20.72,20.72,1.54,95.09,0.11,0,8.43
391,13.28,13.28,1.53,69.11,0.64,0,8.43
392,20.54,20.54,1.54,29.89,0.6,0,8.45
393,16.75,16.75,1.6,8.18,0.53,0,8.5
394,11.01,11.01,1.56,10.12,0.68,0,8.5
395,10.38,10.1,1.59,58.18,0.56,0,8.57
396,35.78,35.78,1.56,66.67,0.69,0,8.49
397,24.87,24.87,1.59,88.73,0.69,0,7.7
398,34.93,34.93,1.59,47.14,0.78,-77.49,42.23
399,6.36,6.36,1.54,1.32,0.41,0,8.52
400,17.23,17.23,1.55,48.0,0.54,0,8.49
401,20.77,20.77,1.59,38.33,0.58,0,8.53
402,34.63,33.92,1.59,69.1,0.29,-22.52,23.15
403,20.04,19.52,1.54,11.53,0.45,0,8.55
404,40.98,40.98,1.54,55.67,0.49,-37.6,26.22
405,44.05,43.27,1.54,20.33,0.62,-30.86,30.16
406,5.27,5.27,1.6,92.37,0.5,0,7.39
407,35.79,35.79,1.58,88.56,0.83,0,7.91
408,44.89,44.89,1.58,54.81,0.51,-14.43,16.01
409,41.43,41.43,1.53,98.49,0.41,0,8.53
410,17.88,17.88,1.53,65.42,0.19,-45.51,27.64
411,35.06,35.06,1.55,76.99,0.64,0,8.49
412,38.93,38.93,1.55,36.98,0.48,-70.28,36.26
413,41.72,41.72,1.55,23.65,0.58,-66.18,35.69
414,35.76,35.76,1.59,98.51,0.57,0,8.51
415,8.72,8.72,1.6,47.74,0.41,0,8.51
416,7.29,7.29,1.55,16.46,0.47,0,8.43
417,19.47,19.47,1.55,24.07,0.31,-170.06,56.67
418,17.29,17.29,1.56,75.1,0.32,0,8.52
419,14.93,14.93,1.6,97.57,0.68,0,8.34
420,27.6,27.6,1.58,51.4,0.61,0,8.48
421,25.88,25.88,1.58,8.79,0.47,-217.93,70.58
422,16.43,16.43,1.59,87.95,0.47,0,7.35
423,22.47,22.47,1.53,93.03,0.42,0,7.21
424,20.52,20.52,1.54,33.14,0.47,0,8.45
425,17.31,17.31,1.61,42.45,0.55,0,8.47
426,44.07,44.07,1.61,42.68,0.52,-25.81,23.87
427,44.18,44.18,1.61,10.66,0.36,-51.74,33.6
428,35.36,35.36,1.53,58.67,0.56,0,8.54
429,42.29,42.29,1.53,63.33,0.76,-13.86,21.06
430,18.28,18.28,1.53,50.06,0.59,0,8.51
431,25.41,25.41,1.53,66.02,0.42,0,8.54
432,17.64,17.64,1.55,73.21,0.53,0,8.5
433,27.86,27.86,1.55,14.14,0.08,-192.45,63.53
434,16.11,16.11,1.54,92.39,0.41,0,7.2
435,24.23,24.23,1.6,59.2,0.54,0,8.53
436,21.45,21.45,1.59,44.82,0.29,0,8.49
437,13.75,13.75,1.55,43.0,0.42,0,8.5
438,30.49,30.49,1.61,52.33,0.39,0,8.53
439,24.88,24.88,1.55,92.98,0.48,0,7.36
440,36.4,36.4,1.55,57.65,0.63,-65.06,35.54
441,33.85,33.14,1.61,83.84,0.43,0,8.46
442,21.45,20.9,1.54,26.68,0.65,0,8.4
443,6.87,6.87,1.54,66.39,0.45,0,8.6
444,31.91,31.91,1.54,27.11,0.3,-132.29,53.23
445,9.6,9.6,1.59,79.72,0.63,0,8.59
446,37.5,37.5,1.59,45.77,0.43,-72.87,36.6
447,16.15,16.15,1.54,36.53,0.35,0,8.5
448,14.58,14.58,1.61,6.03,0.39,0,8.45
449,37.1,37.1,1.61,38.92,0.23,-93.65,39.24
450,31.42,31.42,1.61,19.7,0.87,-201.57,59.32
451,35.64,34.93,1.6,76.53,0.58,0,8.42
452,35.75,35.75,1.56,74.89,0.37,0,8.38
453,41.89,41.89,1.54,82.92,0.47,0,8.38
454,33.41,33.41,1.56,83.27,0.41,0,8.54
455,20.06,19.53,1.6,44.16,0.65,0,8.54
456,25.42,25.42,1.6,7.38,0.63,-236.14,71.9
457,24.5,24.5,1.53,93.87,0.71,0,8.58
458,36.03,35.3,1.53,45.26,0.3,-77.15,37.17
459,18.73,18.23,1.61,16.3,0.42,0,8.57
460,33.11,33.11,1.6,84.59,0.59,0,8.46
461,27.73,27.08,1.6,27.7,0.47,-152.84,60.25
462,27.59,27.59,1.6,10.2,0.29,-222.63,65.87
463,22.62,22.62,1.54,32.93,0.58,0,8.56
464,18.68,18.68,1.59,86.65,0.43,0,8.37
465,37.35,37.35,1.59,41.47,0.63,-94.24,39.31
466,32.75,32.75,1.61,77.46,0.55,0,8.5
467,41.71,41.71,1.61,50.56,0.51,-28.84,24.51
468,33.11,33.11,1.61,8.8,0.4,-196.76,58.93
469,32.02,32.02,1.54,71.98,0.46,0,8.37
470,20.81,20.81,1.6,93.49,0.42,0,7.24
471,29.13,29.13,1.53,94.74,0.56,0,8.44
472,36.75,36.75,1.53,48.19,0.55,-80.16,37.56
473,5.31,5.31,1.61,82.29,0.27,0,8.52
474,42.21,42.21,1.61,60.35,0.48,-14.11,21.12
475,27.72,27.72,1.61,84.37,0.45,0,8.45
476,8.98,8.98,1.55,2.68,0.42,0,8.5
477,13.8,13.8,1.55,61.18,0.42,0,8.48
